Acquired on 3/17/2019 at 11:57:55
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52511401E+003	1.96570523E+005	-3.13066483E+001
   1.52511525E+003	1.96570363E+005	-3.12506106E+001
   1.52511649E+003	1.96570203E+005	-3.12104947E+001
   1.52511773E+003	1.96570043E+005	-3.11751084E+001
   1.52511897E+003	1.96569884E+005	-3.11427436E+001
   1.52512021E+003	1.96569724E+005	-3.11442776E+001
   1.52512145E+003	1.96569564E+005	-3.12049849E+001
   1.52512268E+003	1.96569405E+005	-3.12988476E+001
   1.52512392E+003	1.96569245E+005	-3.13724907E+001
   1.52512516E+003	1.96569085E+005	-3.14034781E+001
   1.52512640E+003	1.96568926E+005	-3.14047556E+001
   1.52512764E+003	1.96568766E+005	-3.13882700E+001
   1.52512888E+003	1.96568606E+005	-3.13546114E+001
   1.52513012E+003	1.96568446E+005	-3.13097251E+001
   1.52513136E+003	1.96568287E+005	-3.12738563E+001
   1.52513260E+003	1.96568127E+005	-3.12677331E+001
   1.52513384E+003	1.96567967E+005	-3.12888651E+001
   1.52513507E+003	1.96567808E+005	-3.13110552E+001
   1.52513631E+003	1.96567648E+005	-3.13153684E+001
   1.52513755E+003	1.96567488E+005	-3.13102108E+001
   1.52513879E+003	1.96567329E+005	-3.13135351E+001
   1.52514003E+003	1.96567169E+005	-3.13327871E+001
   1.52514127E+003	1.96567009E+005	-3.13705281E+001
   1.52514251E+003	1.96566849E+005	-3.14272335E+001
   1.52514375E+003	1.96566690E+005	-3.14835780E+001
   1.52514499E+003	1.96566530E+005	-3.14990686E+001
   1.52514623E+003	1.96566370E+005	-3.14493653E+001
   1.52514747E+003	1.96566211E+005	-3.13580159E+001
   1.52514870E+003	1.96566051E+005	-3.12761191E+001
   1.52514994E+003	1.96565891E+005	-3.12351574E+001
   1.52515118E+003	1.96565732E+005	-3.12316467E+001
   1.52515242E+003	1.96565572E+005	-3.12517420E+001
   1.52515366E+003	1.96565412E+005	-3.12884808E+001
   1.52515490E+003	1.96565252E+005	-3.13292233E+001
   1.52515614E+003	1.96565093E+005	-3.13508789E+001
   1.52515738E+003	1.96564933E+005	-3.13442830E+001
   1.52515862E+003	1.96564773E+005	-3.13295067E+001
   1.52515986E+003	1.96564614E+005	-3.13334129E+001
   1.52516110E+003	1.96564454E+005	-3.13576315E+001
   1.52516233E+003	1.96564294E+005	-3.13757379E+001
   1.52516357E+003	1.96564135E+005	-3.13610158E+001
   1.52516481E+003	1.96563975E+005	-3.13135949E+001
   1.52516605E+003	1.96563815E+005	-3.12588887E+001
   1.52516729E+003	1.96563656E+005	-3.12225864E+001
   1.52516853E+003	1.96563496E+005	-3.12149068E+001
   1.52516977E+003	1.96563336E+005	-3.12369536E+001
   1.52517101E+003	1.96563176E+005	-3.12824300E+001
   1.52517225E+003	1.96563017E+005	-3.13283724E+001
   1.52517349E+003	1.96562857E+005	-3.13485308E+001
   1.52517473E+003	1.96562697E+005	-3.13452687E+001
   1.52517596E+003	1.96562538E+005	-3.13482822E+001
   1.52517720E+003	1.96562378E+005	-3.13746421E+001
   1.52517844E+003	1.96562218E+005	-3.14070480E+001
   1.52517968E+003	1.96562059E+005	-3.14199460E+001
   1.52518092E+003	1.96561899E+005	-3.14104084E+001
   1.52518216E+003	1.96561739E+005	-3.13877627E+001
   1.52518340E+003	1.96561579E+005	-3.13514278E+001
   1.52518464E+003	1.96561420E+005	-3.13012075E+001
   1.52518588E+003	1.96561260E+005	-3.12549326E+001
   1.52518712E+003	1.96561100E+005	-3.12360920E+001
   1.52518836E+003	1.96560941E+005	-3.12488284E+001
   1.52518960E+003	1.96560781E+005	-3.12728338E+001
   1.52519083E+003	1.96560621E+005	-3.12855518E+001
   1.52519207E+003	1.96560462E+005	-3.12877710E+001
   1.52519331E+003	1.96560302E+005	-3.12945620E+001
   1.52519455E+003	1.96560142E+005	-3.13030418E+001
   1.52519579E+003	1.96559982E+005	-3.12941342E+001
   1.52519703E+003	1.96559823E+005	-3.12695364E+001
   1.52519827E+003	1.96559663E+005	-3.12582008E+001
   1.52519951E+003	1.96559503E+005	-3.12749349E+001
   1.52520075E+003	1.96559344E+005	-3.12969893E+001
   1.52520199E+003	1.96559184E+005	-3.12999699E+001
   1.52520323E+003	1.96559024E+005	-3.12979302E+001
   1.52520447E+003	1.96558865E+005	-3.13192596E+001
   1.52520570E+003	1.96558705E+005	-3.13533447E+001
   1.52520694E+003	1.96558545E+005	-3.13552698E+001
   1.52520818E+003	1.96558385E+005	-3.13097630E+001
   1.52520942E+003	1.96558226E+005	-3.12568012E+001
   1.52521066E+003	1.96558066E+005	-3.12336284E+001
   1.52521190E+003	1.96557906E+005	-3.12244285E+001
   1.52521314E+003	1.96557747E+005	-3.11956236E+001
   1.52521438E+003	1.96557587E+005	-3.11541889E+001
   1.52521562E+003	1.96557427E+005	-3.11379160E+001
   1.52521686E+003	1.96557268E+005	-3.11661469E+001
   1.52521810E+003	1.96557108E+005	-3.12241892E+001
   1.52521934E+003	1.96556948E+005	-3.12848573E+001
   1.52522058E+003	1.96556789E+005	-3.13336601E+001
   1.52522181E+003	1.96556629E+005	-3.13751086E+001
   1.52522305E+003	1.96556469E+005	-3.14152349E+001
   1.52522429E+003	1.96556309E+005	-3.14445201E+001
   1.52522553E+003	1.96556150E+005	-3.14451091E+001
   1.52522677E+003	1.96555990E+005	-3.14068787E+001
   1.52522801E+003	1.96555830E+005	-3.13347517E+001
   1.52522925E+003	1.96555671E+005	-3.12530575E+001
   1.52523049E+003	1.96555511E+005	-3.12030514E+001
   1.52523173E+003	1.96555351E+005	-3.12245692E+001
   1.52523297E+003	1.96555192E+005	-3.13284222E+001
   1.52523421E+003	1.96555032E+005	-3.14738677E+001
   1.52523545E+003	1.96554872E+005	-3.15805202E+001
   1.52523668E+003	1.96554712E+005	-3.15918172E+001
   1.52523792E+003	1.96554553E+005	-3.15258333E+001
   1.52523916E+003	1.96554393E+005	-3.14430822E+001
   1.52524040E+003	1.96554233E+005	-3.13845162E+001
   1.52524164E+003	1.96554074E+005	-3.13578226E+001
   1.52524288E+003	1.96553914E+005	-3.13592431E+001
   1.52524412E+003	1.96553754E+005	-3.13839572E+001
   1.52524536E+003	1.96553595E+005	-3.14169766E+001
   1.52524660E+003	1.96553435E+005	-3.14363212E+001
   1.52524784E+003	1.96553275E+005	-3.14360094E+001
   1.52524908E+003	1.96553115E+005	-3.14276500E+001
   1.52525032E+003	1.96552956E+005	-3.14131418E+001
   1.52525156E+003	1.96552796E+005	-3.13806080E+001
   1.52525280E+003	1.96552636E+005	-3.13381891E+001
   1.52525403E+003	1.96552477E+005	-3.13235745E+001
   1.52525527E+003	1.96552317E+005	-3.13551404E+001
   1.52525651E+003	1.96552157E+005	-3.13929979E+001
   1.52525775E+003	1.96551998E+005	-3.13803431E+001
   1.52525899E+003	1.96551838E+005	-3.13180607E+001
   1.52526023E+003	1.96551678E+005	-3.12653197E+001
   1.52526147E+003	1.96551518E+005	-3.12668543E+001
   1.52526271E+003	1.96551359E+005	-3.13100739E+001
   1.52526395E+003	1.96551199E+005	-3.13566709E+001
   1.52526519E+003	1.96551039E+005	-3.13910376E+001
   1.52526643E+003	1.96550880E+005	-3.14200270E+001
   1.52526767E+003	1.96550720E+005	-3.14390967E+001
   1.52526891E+003	1.96550560E+005	-3.14282850E+001
   1.52527014E+003	1.96550401E+005	-3.13874317E+001
   1.52527138E+003	1.96550241E+005	-3.13519860E+001
   1.52527262E+003	1.96550081E+005	-3.13590283E+001
   1.52527386E+003	1.96549922E+005	-3.14086762E+001
   1.52527510E+003	1.96549762E+005	-3.14673998E+001
   1.52527634E+003	1.96549602E+005	-3.14995530E+001
   1.52527758E+003	1.96549442E+005	-3.14903643E+001
   1.52527882E+003	1.96549283E+005	-3.14499277E+001
   1.52528006E+003	1.96549123E+005	-3.14006662E+001
   1.52528130E+003	1.96548963E+005	-3.13573931E+001
   1.52528254E+003	1.96548804E+005	-3.13214517E+001
   1.52528378E+003	1.96548644E+005	-3.12910440E+001
   1.52528502E+003	1.96548484E+005	-3.12674436E+001
   1.52528626E+003	1.96548325E+005	-3.12523125E+001
   1.52528749E+003	1.96548165E+005	-3.12498787E+001
   1.52528873E+003	1.96548005E+005	-3.12691604E+001
   1.52528997E+003	1.96547845E+005	-3.13090881E+001
   1.52529121E+003	1.96547686E+005	-3.13478300E+001
   1.52529245E+003	1.96547526E+005	-3.13636872E+001
   1.52529369E+003	1.96547366E+005	-3.13559266E+001
   1.52529493E+003	1.96547207E+005	-3.13339985E+001
   1.52529617E+003	1.96547047E+005	-3.13030235E+001
   1.52529741E+003	1.96546887E+005	-3.12692655E+001
   1.52529865E+003	1.96546728E+005	-3.12470960E+001
   1.52529989E+003	1.96546568E+005	-3.12490505E+001
   1.52530113E+003	1.96546408E+005	-3.12690857E+001
   1.52530237E+003	1.96546248E+005	-3.12846772E+001
   1.52530361E+003	1.96546089E+005	-3.12848685E+001
   1.52530485E+003	1.96545929E+005	-3.12893690E+001
   1.52530608E+003	1.96545769E+005	-3.13242945E+001
   1.52530732E+003	1.96545610E+005	-3.13852494E+001
   1.52530856E+003	1.96545450E+005	-3.14408282E+001
   1.52530980E+003	1.96545290E+005	-3.14669466E+001
   1.52531104E+003	1.96545131E+005	-3.14643561E+001
   1.52531228E+003	1.96544971E+005	-3.14481493E+001
   1.52531352E+003	1.96544811E+005	-3.14335256E+001
   1.52531476E+003	1.96544651E+005	-3.14312105E+001
   1.52531600E+003	1.96544492E+005	-3.14442007E+001
   1.52531724E+003	1.96544332E+005	-3.14649428E+001
   1.52531848E+003	1.96544172E+005	-3.14838945E+001
   1.52531972E+003	1.96544013E+005	-3.15005243E+001
   1.52532096E+003	1.96543853E+005	-3.15199677E+001
   1.52532220E+003	1.96543693E+005	-3.15415528E+001
   1.52532344E+003	1.96543534E+005	-3.15525216E+001
   1.52532468E+003	1.96543374E+005	-3.15361451E+001
   1.52532591E+003	1.96543214E+005	-3.14942713E+001
   1.52532715E+003	1.96543055E+005	-3.14545918E+001
   1.52532839E+003	1.96542895E+005	-3.14420637E+001
   1.52532963E+003	1.96542735E+005	-3.14536595E+001
   1.52533087E+003	1.96542575E+005	-3.14720367E+001
   1.52533211E+003	1.96542416E+005	-3.14858886E+001
   1.52533335E+003	1.96542256E+005	-3.14843714E+001
   1.52533459E+003	1.96542096E+005	-3.14530672E+001
   1.52533583E+003	1.96541937E+005	-3.13945774E+001
   1.52533707E+003	1.96541777E+005	-3.13401868E+001
   1.52533831E+003	1.96541617E+005	-3.13226474E+001
   1.52533955E+003	1.96541458E+005	-3.13416265E+001
   1.52534079E+003	1.96541298E+005	-3.13661673E+001
   1.52534203E+003	1.96541138E+005	-3.13676226E+001
   1.52534327E+003	1.96540978E+005	-3.13455503E+001
   1.52534451E+003	1.96540819E+005	-3.13273799E+001
   1.52534574E+003	1.96540659E+005	-3.13426666E+001
   1.52534698E+003	1.96540499E+005	-3.13899231E+001
   1.52534822E+003	1.96540340E+005	-3.14387174E+001
   1.52534946E+003	1.96540180E+005	-3.14719494E+001
   1.52535070E+003	1.96540020E+005	-3.15000308E+001
   1.52535194E+003	1.96539861E+005	-3.15243041E+001
   1.52535318E+003	1.96539701E+005	-3.15240539E+001
   1.52535442E+003	1.96539541E+005	-3.14945607E+001
   1.52535566E+003	1.96539381E+005	-3.14646798E+001
   1.52535690E+003	1.96539222E+005	-3.14598209E+001
   1.52535814E+003	1.96539062E+005	-3.14712130E+001
   1.52535938E+003	1.96538902E+005	-3.14752478E+001
   1.52536062E+003	1.96538743E+005	-3.14665612E+001
   1.52536186E+003	1.96538583E+005	-3.14569432E+001
   1.52536310E+003	1.96538423E+005	-3.14526241E+001
   1.52536434E+003	1.96538264E+005	-3.14515892E+001
   1.52536558E+003	1.96538104E+005	-3.14566834E+001
   1.52536682E+003	1.96537944E+005	-3.14729594E+001
   1.52536805E+003	1.96537785E+005	-3.14946177E+001
   1.52536929E+003	1.96537625E+005	-3.15054622E+001
   1.52537053E+003	1.96537465E+005	-3.14952363E+001
   1.52537177E+003	1.96537305E+005	-3.14727566E+001
   1.52537301E+003	1.96537146E+005	-3.14557120E+001
   1.52537425E+003	1.96536986E+005	-3.14484615E+001
   1.52537549E+003	1.96536826E+005	-3.14396972E+001
   1.52537673E+003	1.96536667E+005	-3.14230895E+001
   1.52537797E+003	1.96536507E+005	-3.14082630E+001
   1.52537921E+003	1.96536347E+005	-3.14052300E+001
   1.52538045E+003	1.96536188E+005	-3.14128551E+001
   1.52538169E+003	1.96536028E+005	-3.14315297E+001
   1.52538293E+003	1.96535868E+005	-3.14682556E+001
   1.52538417E+003	1.96535708E+005	-3.15167362E+001
   1.52538541E+003	1.96535549E+005	-3.15469439E+001
   1.52538665E+003	1.96535389E+005	-3.15287514E+001
   1.52538789E+003	1.96535229E+005	-3.14664659E+001
   1.52538913E+003	1.96535070E+005	-3.14028354E+001
   1.52539036E+003	1.96534910E+005	-3.13809298E+001
   1.52539160E+003	1.96534750E+005	-3.14047962E+001
   1.52539284E+003	1.96534591E+005	-3.14460034E+001
   1.52539408E+003	1.96534431E+005	-3.14802491E+001
   1.52539532E+003	1.96534271E+005	-3.14973591E+001
   1.52539656E+003	1.96534111E+005	-3.14846049E+001
   1.52539780E+003	1.96533952E+005	-3.14340981E+001
   1.52539904E+003	1.96533792E+005	-3.13684769E+001
   1.52540028E+003	1.96533632E+005	-3.13317780E+001
   1.52540152E+003	1.96533473E+005	-3.13459642E+001
   1.52540276E+003	1.96533313E+005	-3.13856918E+001
   1.52540400E+003	1.96533153E+005	-3.14054437E+001
   1.52540524E+003	1.96532994E+005	-3.13938000E+001
   1.52540648E+003	1.96532834E+005	-3.13845484E+001
   1.52540772E+003	1.96532674E+005	-3.14054018E+001
   1.52540896E+003	1.96532514E+005	-3.14397889E+001
   1.52541020E+003	1.96532355E+005	-3.14568167E+001
   1.52541144E+003	1.96532195E+005	-3.14550383E+001
   1.52541268E+003	1.96532035E+005	-3.14503145E+001
   1.52541392E+003	1.96531876E+005	-3.14417065E+001
   1.52541515E+003	1.96531716E+005	-3.14173671E+001
   1.52541639E+003	1.96531556E+005	-3.13818969E+001
   1.52541763E+003	1.96531397E+005	-3.13556114E+001
   1.52541887E+003	1.96531237E+005	-3.13482599E+001
   1.52542011E+003	1.96531077E+005	-3.13519267E+001
   1.52542135E+003	1.96530918E+005	-3.13663016E+001
   1.52542259E+003	1.96530758E+005	-3.14073213E+001
   1.52542383E+003	1.96530598E+005	-3.14724143E+001
   1.52542507E+003	1.96530438E+005	-3.15222718E+001
   1.52542631E+003	1.96530279E+005	-3.15254854E+001
   1.52542755E+003	1.96530119E+005	-3.14995063E+001
   1.52542879E+003	1.96529959E+005	-3.14770295E+001
   1.52543003E+003	1.96529800E+005	-3.14571256E+001
   1.52543127E+003	1.96529640E+005	-3.14227377E+001
   1.52543251E+003	1.96529480E+005	-3.13872187E+001
   1.52543375E+003	1.96529321E+005	-3.13856856E+001
   1.52543499E+003	1.96529161E+005	-3.14219315E+001
   1.52543623E+003	1.96529001E+005	-3.14546821E+001
   1.52543747E+003	1.96528841E+005	-3.14491901E+001
   1.52543871E+003	1.96528682E+005	-3.14199774E+001
   1.52543995E+003	1.96528522E+005	-3.14002007E+001
   1.52544119E+003	1.96528362E+005	-3.13924300E+001
   1.52544242E+003	1.96528203E+005	-3.13777247E+001
   1.52544366E+003	1.96528043E+005	-3.13554640E+001
   1.52544490E+003	1.96527883E+005	-3.13484493E+001
   1.52544614E+003	1.96527724E+005	-3.13710240E+001
   1.52544738E+003	1.96527564E+005	-3.14069224E+001
   1.52544862E+003	1.96527404E+005	-3.14288453E+001
   1.52544986E+003	1.96527244E+005	-3.14321237E+001
   1.52545110E+003	1.96527085E+005	-3.14320861E+001
   1.52545234E+003	1.96526925E+005	-3.14341327E+001
   1.52545358E+003	1.96526765E+005	-3.14252690E+001
   1.52545482E+003	1.96526606E+005	-3.13976161E+001
   1.52545606E+003	1.96526446E+005	-3.13660208E+001
   1.52545730E+003	1.96526286E+005	-3.13512486E+001
   1.52545854E+003	1.96526127E+005	-3.13558142E+001
   1.52545978E+003	1.96525967E+005	-3.13700390E+001
   1.52546102E+003	1.96525807E+005	-3.13910178E+001
   1.52546226E+003	1.96525647E+005	-3.14187355E+001
   1.52546350E+003	1.96525488E+005	-3.14409414E+001
   1.52546474E+003	1.96525328E+005	-3.14385075E+001
   1.52546598E+003	1.96525168E+005	-3.14095641E+001
   1.52546722E+003	1.96525009E+005	-3.13785667E+001
   1.52546846E+003	1.96524849E+005	-3.13684601E+001
   1.52546970E+003	1.96524689E+005	-3.13699763E+001
   1.52547094E+003	1.96524530E+005	-3.13568967E+001
   1.52547217E+003	1.96524370E+005	-3.13279438E+001
   1.52547341E+003	1.96524210E+005	-3.13111299E+001
   1.52547465E+003	1.96524051E+005	-3.13250734E+001
   1.52547589E+003	1.96523891E+005	-3.13586687E+001
   1.52547713E+003	1.96523731E+005	-3.13961614E+001
   1.52547837E+003	1.96523571E+005	-3.14403398E+001
   1.52547961E+003	1.96523412E+005	-3.14958414E+001
   1.52548085E+003	1.96523252E+005	-3.15477383E+001
   1.52548209E+003	1.96523092E+005	-3.15764062E+001
   1.52548333E+003	1.96522933E+005	-3.15820324E+001
   1.52548457E+003	1.96522773E+005	-3.15767650E+001
   1.52548581E+003	1.96522613E+005	-3.15636794E+001
   1.52548705E+003	1.96522454E+005	-3.15419484E+001
   1.52548829E+003	1.96522294E+005	-3.15251226E+001
   1.52548953E+003	1.96522134E+005	-3.15328576E+001
   1.52549077E+003	1.96521974E+005	-3.15607156E+001
   1.52549201E+003	1.96521815E+005	-3.15734002E+001
   1.52549325E+003	1.96521655E+005	-3.15408220E+001
   1.52549449E+003	1.96521495E+005	-3.14766802E+001
   1.52549573E+003	1.96521336E+005	-3.14238995E+001
   1.52549697E+003	1.96521176E+005	-3.14009104E+001
   1.52549821E+003	1.96521016E+005	-3.13873799E+001
   1.52549945E+003	1.96520857E+005	-3.13722271E+001
   1.52550069E+003	1.96520697E+005	-3.13836093E+001
   1.52550193E+003	1.96520537E+005	-3.14467370E+001
   1.52550317E+003	1.96520377E+005	-3.15360214E+001
   1.52550441E+003	1.96520218E+005	-3.15976571E+001
   1.52550565E+003	1.96520058E+005	-3.16108340E+001
   1.52550688E+003	1.96519898E+005	-3.15991644E+001
   1.52550812E+003	1.96519739E+005	-3.15839324E+001
   1.52550936E+003	1.96519579E+005	-3.15590698E+001
   1.52551060E+003	1.96519419E+005	-3.15218235E+001
   1.52551184E+003	1.96519260E+005	-3.14973305E+001
   1.52551308E+003	1.96519100E+005	-3.15080578E+001
   1.52551432E+003	1.96518940E+005	-3.15364708E+001
   1.52551556E+003	1.96518780E+005	-3.15453859E+001
   1.52551680E+003	1.96518621E+005	-3.15297353E+001
   1.52551804E+003	1.96518461E+005	-3.15229123E+001
   1.52551928E+003	1.96518301E+005	-3.15477917E+001
   1.52552052E+003	1.96518142E+005	-3.15795397E+001
   1.52552176E+003	1.96517982E+005	-3.15715270E+001
   1.52552300E+003	1.96517822E+005	-3.15144670E+001
   1.52552424E+003	1.96517663E+005	-3.14498251E+001
   1.52552548E+003	1.96517503E+005	-3.14219046E+001
   1.52552672E+003	1.96517343E+005	-3.14382447E+001
   1.52552796E+003	1.96517184E+005	-3.14803136E+001
   1.52552920E+003	1.96517024E+005	-3.15285335E+001
   1.52553044E+003	1.96516864E+005	-3.15647398E+001
   1.52553168E+003	1.96516704E+005	-3.15716201E+001
   1.52553292E+003	1.96516545E+005	-3.15488930E+001
   1.52553416E+003	1.96516385E+005	-3.15215530E+001
   1.52553540E+003	1.96516225E+005	-3.15199405E+001
   1.52553664E+003	1.96516066E+005	-3.15512074E+001
   1.52553788E+003	1.96515906E+005	-3.15950566E+001
   1.52553912E+003	1.96515746E+005	-3.16282111E+001
   1.52554036E+003	1.96515587E+005	-3.16407233E+001
   1.52554160E+003	1.96515427E+005	-3.16248214E+001
   1.52554284E+003	1.96515267E+005	-3.15723537E+001
   1.52554408E+003	1.96515107E+005	-3.14939791E+001
   1.52554532E+003	1.96514948E+005	-3.14231941E+001
   1.52554656E+003	1.96514788E+005	-3.13949355E+001
   1.52554780E+003	1.96514628E+005	-3.14172915E+001
   1.52554903E+003	1.96514469E+005	-3.14575926E+001
   1.52555027E+003	1.96514309E+005	-3.14735691E+001
   1.52555151E+003	1.96514149E+005	-3.14623787E+001
   1.52555275E+003	1.96513990E+005	-3.14490470E+001
   1.52555399E+003	1.96513830E+005	-3.14406809E+001
   1.52555523E+003	1.96513670E+005	-3.14339150E+001
   1.52555647E+003	1.96513510E+005	-3.14422256E+001
   1.52555771E+003	1.96513351E+005	-3.14734151E+001
   1.52555895E+003	1.96513191E+005	-3.15048430E+001
   1.52556019E+003	1.96513031E+005	-3.15121960E+001
   1.52556143E+003	1.96512872E+005	-3.15025410E+001
   1.52556267E+003	1.96512712E+005	-3.14994550E+001
   1.52556391E+003	1.96512552E+005	-3.15090584E+001
   1.52556515E+003	1.96512393E+005	-3.15125869E+001
   1.52556639E+003	1.96512233E+005	-3.14919182E+001
   1.52556763E+003	1.96512073E+005	-3.14580058E+001
   1.52556887E+003	1.96511914E+005	-3.14425592E+001
   1.52557011E+003	1.96511754E+005	-3.14584980E+001
   1.52557135E+003	1.96511594E+005	-3.14826085E+001
   1.52557259E+003	1.96511434E+005	-3.14856859E+001
   1.52557383E+003	1.96511275E+005	-3.14700953E+001
   1.52557507E+003	1.96511115E+005	-3.14637183E+001
   1.52557631E+003	1.96510955E+005	-3.14803252E+001
   1.52557755E+003	1.96510796E+005	-3.15057965E+001
   1.52557879E+003	1.96510636E+005	-3.15261593E+001
   1.52558003E+003	1.96510476E+005	-3.15419889E+001
   1.52558127E+003	1.96510317E+005	-3.15477127E+001
   1.52558251E+003	1.96510157E+005	-3.15283009E+001
