Acquired on 3/17/2019 at 11:57:03
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52510410E+003	1.96571800E+005	-3.13517887E+001
   1.52510534E+003	1.96571640E+005	-3.13609988E+001
   1.52510658E+003	1.96571481E+005	-3.13337999E+001
   1.52510782E+003	1.96571321E+005	-3.12931114E+001
   1.52510905E+003	1.96571161E+005	-3.12536892E+001
   1.52511029E+003	1.96571002E+005	-3.12231496E+001
   1.52511153E+003	1.96570842E+005	-3.12165975E+001
   1.52511277E+003	1.96570682E+005	-3.12360114E+001
   1.52511401E+003	1.96570523E+005	-3.12465673E+001
   1.52511525E+003	1.96570363E+005	-3.12102432E+001
   1.52511649E+003	1.96570203E+005	-3.11482439E+001
   1.52511773E+003	1.96570043E+005	-3.11284972E+001
   1.52511897E+003	1.96569884E+005	-3.11739865E+001
   1.52512021E+003	1.96569724E+005	-3.12252007E+001
   1.52512145E+003	1.96569564E+005	-3.12245266E+001
   1.52512268E+003	1.96569405E+005	-3.11990886E+001
   1.52512392E+003	1.96569245E+005	-3.12107829E+001
   1.52512516E+003	1.96569085E+005	-3.12596174E+001
   1.52512640E+003	1.96568926E+005	-3.12880667E+001
   1.52512764E+003	1.96568766E+005	-3.12704430E+001
   1.52512888E+003	1.96568606E+005	-3.12497630E+001
   1.52513012E+003	1.96568446E+005	-3.12647914E+001
   1.52513136E+003	1.96568287E+005	-3.12868862E+001
   1.52513260E+003	1.96568127E+005	-3.12726292E+001
   1.52513384E+003	1.96567967E+005	-3.12395591E+001
   1.52513507E+003	1.96567808E+005	-3.12333234E+001
   1.52513631E+003	1.96567648E+005	-3.12549292E+001
   1.52513755E+003	1.96567488E+005	-3.12744826E+001
   1.52513879E+003	1.96567329E+005	-3.12941458E+001
   1.52514003E+003	1.96567169E+005	-3.13462134E+001
   1.52514127E+003	1.96567009E+005	-3.14282081E+001
   1.52514251E+003	1.96566849E+005	-3.14826766E+001
   1.52514375E+003	1.96566690E+005	-3.14644015E+001
   1.52514499E+003	1.96566530E+005	-3.14024786E+001
   1.52514623E+003	1.96566370E+005	-3.13661363E+001
   1.52514747E+003	1.96566211E+005	-3.13839901E+001
   1.52514870E+003	1.96566051E+005	-3.14236148E+001
   1.52514994E+003	1.96565891E+005	-3.14491637E+001
   1.52515118E+003	1.96565732E+005	-3.14647691E+001
   1.52515242E+003	1.96565572E+005	-3.14789466E+001
   1.52515366E+003	1.96565412E+005	-3.14698138E+001
   1.52515490E+003	1.96565252E+005	-3.14262527E+001
   1.52515614E+003	1.96565093E+005	-3.13846738E+001
   1.52515738E+003	1.96564933E+005	-3.13830510E+001
   1.52515862E+003	1.96564773E+005	-3.14059342E+001
   1.52515986E+003	1.96564614E+005	-3.14057425E+001
   1.52516110E+003	1.96564454E+005	-3.13676820E+001
   1.52516233E+003	1.96564294E+005	-3.13266233E+001
   1.52516357E+003	1.96564135E+005	-3.13146854E+001
   1.52516481E+003	1.96563975E+005	-3.13236461E+001
   1.52516605E+003	1.96563815E+005	-3.13357456E+001
   1.52516729E+003	1.96563656E+005	-3.13570481E+001
   1.52516853E+003	1.96563496E+005	-3.13935094E+001
   1.52516977E+003	1.96563336E+005	-3.14215864E+001
   1.52517101E+003	1.96563176E+005	-3.14117612E+001
   1.52517225E+003	1.96563017E+005	-3.13701312E+001
   1.52517349E+003	1.96562857E+005	-3.13333843E+001
   1.52517473E+003	1.96562697E+005	-3.13226787E+001
   1.52517596E+003	1.96562538E+005	-3.13198306E+001
   1.52517720E+003	1.96562378E+005	-3.12989187E+001
   1.52517844E+003	1.96562218E+005	-3.12695933E+001
   1.52517968E+003	1.96562059E+005	-3.12645863E+001
   1.52518092E+003	1.96561899E+005	-3.12861838E+001
   1.52518216E+003	1.96561739E+005	-3.12990714E+001
   1.52518340E+003	1.96561579E+005	-3.12908579E+001
   1.52518464E+003	1.96561420E+005	-3.13028735E+001
   1.52518588E+003	1.96561260E+005	-3.13708114E+001
   1.52518712E+003	1.96561100E+005	-3.14667698E+001
   1.52518836E+003	1.96560941E+005	-3.15328818E+001
   1.52518960E+003	1.96560781E+005	-3.15518562E+001
   1.52519083E+003	1.96560621E+005	-3.15488155E+001
   1.52519207E+003	1.96560462E+005	-3.15338750E+001
   1.52519331E+003	1.96560302E+005	-3.14868045E+001
   1.52519455E+003	1.96560142E+005	-3.14087312E+001
   1.52519579E+003	1.96559982E+005	-3.13469403E+001
   1.52519703E+003	1.96559823E+005	-3.13395060E+001
   1.52519827E+003	1.96559663E+005	-3.13624152E+001
   1.52519951E+003	1.96559503E+005	-3.13637263E+001
   1.52520075E+003	1.96559344E+005	-3.13384207E+001
   1.52520199E+003	1.96559184E+005	-3.13275651E+001
   1.52520323E+003	1.96559024E+005	-3.13426945E+001
   1.52520447E+003	1.96558865E+005	-3.13418927E+001
   1.52520570E+003	1.96558705E+005	-3.12997523E+001
   1.52520694E+003	1.96558545E+005	-3.12570367E+001
   1.52520818E+003	1.96558385E+005	-3.12670441E+001
   1.52520942E+003	1.96558226E+005	-3.13213214E+001
   1.52521066E+003	1.96558066E+005	-3.13638516E+001
   1.52521190E+003	1.96557906E+005	-3.13688342E+001
   1.52521314E+003	1.96557747E+005	-3.13633933E+001
   1.52521438E+003	1.96557587E+005	-3.13693898E+001
   1.52521562E+003	1.96557427E+005	-3.13690430E+001
   1.52521686E+003	1.96557268E+005	-3.13470797E+001
   1.52521810E+003	1.96557108E+005	-3.13297945E+001
   1.52521934E+003	1.96556948E+005	-3.13457914E+001
   1.52522058E+003	1.96556789E+005	-3.13701501E+001
   1.52522181E+003	1.96556629E+005	-3.13524512E+001
   1.52522305E+003	1.96556469E+005	-3.12941362E+001
   1.52522429E+003	1.96556309E+005	-3.12522566E+001
   1.52522553E+003	1.96556150E+005	-3.12639821E+001
   1.52522677E+003	1.96555990E+005	-3.13054299E+001
   1.52522801E+003	1.96555830E+005	-3.13336046E+001
   1.52522925E+003	1.96555671E+005	-3.13435227E+001
   1.52523049E+003	1.96555511E+005	-3.13594036E+001
   1.52523173E+003	1.96555351E+005	-3.13814172E+001
   1.52523297E+003	1.96555192E+005	-3.13800787E+001
   1.52523421E+003	1.96555032E+005	-3.13465271E+001
   1.52523545E+003	1.96554872E+005	-3.13100099E+001
   1.52523668E+003	1.96554712E+005	-3.12983305E+001
   1.52523792E+003	1.96554553E+005	-3.13077587E+001
   1.52523916E+003	1.96554393E+005	-3.13177665E+001
   1.52524040E+003	1.96554233E+005	-3.13222942E+001
   1.52524164E+003	1.96554074E+005	-3.13301027E+001
   1.52524288E+003	1.96553914E+005	-3.13338914E+001
   1.52524412E+003	1.96553754E+005	-3.13093805E+001
   1.52524536E+003	1.96553595E+005	-3.12593011E+001
   1.52524660E+003	1.96553435E+005	-3.12239979E+001
   1.52524784E+003	1.96553275E+005	-3.12288718E+001
   1.52524908E+003	1.96553115E+005	-3.12516466E+001
   1.52525032E+003	1.96552956E+005	-3.12597233E+001
   1.52525156E+003	1.96552796E+005	-3.12577645E+001
   1.52525280E+003	1.96552636E+005	-3.12742669E+001
   1.52525403E+003	1.96552477E+005	-3.13112427E+001
   1.52525527E+003	1.96552317E+005	-3.13398013E+001
   1.52525651E+003	1.96552157E+005	-3.13499975E+001
   1.52525775E+003	1.96551998E+005	-3.13645151E+001
   1.52525899E+003	1.96551838E+005	-3.13868771E+001
   1.52526023E+003	1.96551678E+005	-3.13820769E+001
   1.52526147E+003	1.96551518E+005	-3.13379462E+001
   1.52526271E+003	1.96551359E+005	-3.13056944E+001
   1.52526395E+003	1.96551199E+005	-3.13370490E+001
   1.52526519E+003	1.96551039E+005	-3.14054326E+001
   1.52526643E+003	1.96550880E+005	-3.14349632E+001
   1.52526767E+003	1.96550720E+005	-3.14045203E+001
   1.52526891E+003	1.96550560E+005	-3.13672275E+001
   1.52527014E+003	1.96550401E+005	-3.13551187E+001
   1.52527138E+003	1.96550241E+005	-3.13336357E+001
   1.52527262E+003	1.96550081E+005	-3.12790185E+001
   1.52527386E+003	1.96549922E+005	-3.12358191E+001
   1.52527510E+003	1.96549762E+005	-3.12547302E+001
   1.52527634E+003	1.96549602E+005	-3.13195653E+001
   1.52527758E+003	1.96549442E+005	-3.13707541E+001
   1.52527882E+003	1.96549283E+005	-3.13827404E+001
   1.52528006E+003	1.96549123E+005	-3.13865407E+001
   1.52528130E+003	1.96548963E+005	-3.14091666E+001
   1.52528254E+003	1.96548804E+005	-3.14256924E+001
   1.52528378E+003	1.96548644E+005	-3.14005521E+001
   1.52528502E+003	1.96548484E+005	-3.13513717E+001
   1.52528626E+003	1.96548325E+005	-3.13285408E+001
   1.52528749E+003	1.96548165E+005	-3.13440978E+001
   1.52528873E+003	1.96548005E+005	-3.13644973E+001
   1.52528997E+003	1.96547845E+005	-3.13701231E+001
   1.52529121E+003	1.96547686E+005	-3.13770856E+001
   1.52529245E+003	1.96547526E+005	-3.13944974E+001
   1.52529369E+003	1.96547366E+005	-3.14044539E+001
   1.52529493E+003	1.96547207E+005	-3.13973223E+001
   1.52529617E+003	1.96547047E+005	-3.13933684E+001
   1.52529741E+003	1.96546887E+005	-3.14125686E+001
   1.52529865E+003	1.96546728E+005	-3.14407623E+001
   1.52529989E+003	1.96546568E+005	-3.14425355E+001
   1.52530113E+003	1.96546408E+005	-3.14115277E+001
   1.52530237E+003	1.96546248E+005	-3.13908001E+001
   1.52530361E+003	1.96546089E+005	-3.14171441E+001
   1.52530485E+003	1.96545929E+005	-3.14615959E+001
   1.52530608E+003	1.96545769E+005	-3.14642422E+001
   1.52530732E+003	1.96545610E+005	-3.14156798E+001
   1.52530856E+003	1.96545450E+005	-3.13586018E+001
   1.52530980E+003	1.96545290E+005	-3.13218136E+001
   1.52531104E+003	1.96545131E+005	-3.12998382E+001
   1.52531228E+003	1.96544971E+005	-3.12930332E+001
   1.52531352E+003	1.96544811E+005	-3.13261775E+001
   1.52531476E+003	1.96544651E+005	-3.14089527E+001
   1.52531600E+003	1.96544492E+005	-3.14982050E+001
   1.52531724E+003	1.96544332E+005	-3.15295496E+001
   1.52531848E+003	1.96544172E+005	-3.14908405E+001
   1.52531972E+003	1.96544013E+005	-3.14338020E+001
   1.52532096E+003	1.96543853E+005	-3.14059521E+001
   1.52532220E+003	1.96543693E+005	-3.14070548E+001
   1.52532344E+003	1.96543534E+005	-3.14170990E+001
   1.52532468E+003	1.96543374E+005	-3.14274311E+001
   1.52532591E+003	1.96543214E+005	-3.14301225E+001
   1.52532715E+003	1.96543055E+005	-3.14082544E+001
   1.52532839E+003	1.96542895E+005	-3.13585018E+001
   1.52532963E+003	1.96542735E+005	-3.13085927E+001
   1.52533087E+003	1.96542575E+005	-3.12921309E+001
   1.52533211E+003	1.96542416E+005	-3.13082877E+001
   1.52533335E+003	1.96542256E+005	-3.13240173E+001
   1.52533459E+003	1.96542096E+005	-3.13219291E+001
   1.52533583E+003	1.96541937E+005	-3.13261309E+001
   1.52533707E+003	1.96541777E+005	-3.13663475E+001
   1.52533831E+003	1.96541617E+005	-3.14327361E+001
   1.52533955E+003	1.96541458E+005	-3.14863820E+001
   1.52534079E+003	1.96541298E+005	-3.15120366E+001
   1.52534203E+003	1.96541138E+005	-3.15323789E+001
   1.52534327E+003	1.96540978E+005	-3.15568195E+001
   1.52534451E+003	1.96540819E+005	-3.15527931E+001
   1.52534574E+003	1.96540659E+005	-3.14974916E+001
   1.52534698E+003	1.96540499E+005	-3.14253957E+001
   1.52534822E+003	1.96540340E+005	-3.13873993E+001
   1.52534946E+003	1.96540180E+005	-3.13873967E+001
   1.52535070E+003	1.96540020E+005	-3.13908323E+001
   1.52535194E+003	1.96539861E+005	-3.13792659E+001
   1.52535318E+003	1.96539701E+005	-3.13647506E+001
   1.52535442E+003	1.96539541E+005	-3.13558253E+001
   1.52535566E+003	1.96539381E+005	-3.13434259E+001
   1.52535690E+003	1.96539222E+005	-3.13300519E+001
   1.52535814E+003	1.96539062E+005	-3.13439589E+001
   1.52535938E+003	1.96538902E+005	-3.14016347E+001
   1.52536062E+003	1.96538743E+005	-3.14704413E+001
   1.52536186E+003	1.96538583E+005	-3.14945690E+001
   1.52536310E+003	1.96538423E+005	-3.14612040E+001
   1.52536434E+003	1.96538264E+005	-3.14135154E+001
   1.52536558E+003	1.96538104E+005	-3.13882554E+001
   1.52536682E+003	1.96537944E+005	-3.13744096E+001
   1.52536805E+003	1.96537785E+005	-3.13518321E+001
   1.52536929E+003	1.96537625E+005	-3.13396358E+001
   1.52537053E+003	1.96537465E+005	-3.13695418E+001
   1.52537177E+003	1.96537305E+005	-3.14230877E+001
   1.52537301E+003	1.96537146E+005	-3.14407418E+001
   1.52537425E+003	1.96536986E+005	-3.14055477E+001
   1.52537549E+003	1.96536826E+005	-3.13699568E+001
   1.52537673E+003	1.96536667E+005	-3.13769697E+001
   1.52537797E+003	1.96536507E+005	-3.14042302E+001
   1.52537921E+003	1.96536347E+005	-3.14140340E+001
   1.52538045E+003	1.96536188E+005	-3.14161744E+001
   1.52538169E+003	1.96536028E+005	-3.14395899E+001
   1.52538293E+003	1.96535868E+005	-3.14719044E+001
   1.52538417E+003	1.96535708E+005	-3.14740301E+001
   1.52538541E+003	1.96535549E+005	-3.14440276E+001
   1.52538665E+003	1.96535389E+005	-3.14222423E+001
   1.52538789E+003	1.96535229E+005	-3.14277907E+001
   1.52538913E+003	1.96535070E+005	-3.14307713E+001
   1.52539036E+003	1.96534910E+005	-3.14054131E+001
   1.52539160E+003	1.96534750E+005	-3.13747985E+001
   1.52539284E+003	1.96534591E+005	-3.13744177E+001
   1.52539408E+003	1.96534431E+005	-3.13996879E+001
   1.52539532E+003	1.96534271E+005	-3.14173059E+001
   1.52539656E+003	1.96534111E+005	-3.14139799E+001
   1.52539780E+003	1.96533952E+005	-3.14112769E+001
   1.52539904E+003	1.96533792E+005	-3.14351667E+001
   1.52540028E+003	1.96533632E+005	-3.14860882E+001
   1.52540152E+003	1.96533473E+005	-3.15437190E+001
   1.52540276E+003	1.96533313E+005	-3.15945506E+001
   1.52540400E+003	1.96533153E+005	-3.16376227E+001
   1.52540524E+003	1.96532994E+005	-3.16597810E+001
   1.52540648E+003	1.96532834E+005	-3.16353596E+001
   1.52540772E+003	1.96532674E+005	-3.15664754E+001
   1.52540896E+003	1.96532514E+005	-3.14950520E+001
   1.52541020E+003	1.96532355E+005	-3.14556835E+001
   1.52541144E+003	1.96532195E+005	-3.14397366E+001
   1.52541268E+003	1.96532035E+005	-3.14259938E+001
   1.52541392E+003	1.96531876E+005	-3.14232591E+001
   1.52541515E+003	1.96531716E+005	-3.14489275E+001
   1.52541639E+003	1.96531556E+005	-3.14849185E+001
   1.52541763E+003	1.96531397E+005	-3.14958393E+001
   1.52541887E+003	1.96531237E+005	-3.14804728E+001
   1.52542011E+003	1.96531077E+005	-3.14692193E+001
   1.52542135E+003	1.96530918E+005	-3.14759936E+001
   1.52542259E+003	1.96530758E+005	-3.14804748E+001
   1.52542383E+003	1.96530598E+005	-3.14599327E+001
   1.52542507E+003	1.96530438E+005	-3.14210589E+001
   1.52542631E+003	1.96530279E+005	-3.13884616E+001
   1.52542755E+003	1.96530119E+005	-3.13690319E+001
   1.52542879E+003	1.96529959E+005	-3.13461400E+001
   1.52543003E+003	1.96529800E+005	-3.13141915E+001
   1.52543127E+003	1.96529640E+005	-3.12980720E+001
   1.52543251E+003	1.96529480E+005	-3.13194102E+001
   1.52543375E+003	1.96529321E+005	-3.13588346E+001
   1.52543499E+003	1.96529161E+005	-3.13795443E+001
   1.52543623E+003	1.96529001E+005	-3.13832363E+001
   1.52543747E+003	1.96528841E+005	-3.14067464E+001
   1.52543871E+003	1.96528682E+005	-3.14608363E+001
   1.52543995E+003	1.96528522E+005	-3.15113452E+001
   1.52544119E+003	1.96528362E+005	-3.15302836E+001
   1.52544242E+003	1.96528203E+005	-3.15303451E+001
   1.52544366E+003	1.96528043E+005	-3.15312336E+001
   1.52544490E+003	1.96527883E+005	-3.15196940E+001
   1.52544614E+003	1.96527724E+005	-3.14681272E+001
   1.52544738E+003	1.96527564E+005	-3.13817416E+001
   1.52544862E+003	1.96527404E+005	-3.13021934E+001
   1.52544986E+003	1.96527244E+005	-3.12642510E+001
   1.52545110E+003	1.96527085E+005	-3.12654283E+001
   1.52545234E+003	1.96526925E+005	-3.12827693E+001
   1.52545358E+003	1.96526765E+005	-3.13093775E+001
   1.52545482E+003	1.96526606E+005	-3.13543956E+001
   1.52545606E+003	1.96526446E+005	-3.14051490E+001
   1.52545730E+003	1.96526286E+005	-3.14241241E+001
   1.52545854E+003	1.96526127E+005	-3.14030986E+001
   1.52545978E+003	1.96525967E+005	-3.13839583E+001
   1.52546102E+003	1.96525807E+005	-3.13969345E+001
   1.52546226E+003	1.96525647E+005	-3.14145320E+001
   1.52546350E+003	1.96525488E+005	-3.14026727E+001
   1.52546474E+003	1.96525328E+005	-3.13851125E+001
   1.52546598E+003	1.96525168E+005	-3.14099760E+001
   1.52546722E+003	1.96525009E+005	-3.14742157E+001
   1.52546846E+003	1.96524849E+005	-3.15271903E+001
   1.52546970E+003	1.96524689E+005	-3.15433041E+001
   1.52547094E+003	1.96524530E+005	-3.15463568E+001
   1.52547217E+003	1.96524370E+005	-3.15560959E+001
   1.52547341E+003	1.96524210E+005	-3.15605590E+001
   1.52547465E+003	1.96524051E+005	-3.15575446E+001
   1.52547589E+003	1.96523891E+005	-3.15774402E+001
   1.52547713E+003	1.96523731E+005	-3.16336955E+001
   1.52547837E+003	1.96523571E+005	-3.16782805E+001
   1.52547961E+003	1.96523412E+005	-3.16500853E+001
   1.52548085E+003	1.96523252E+005	-3.15645560E+001
   1.52548209E+003	1.96523092E+005	-3.15028204E+001
   1.52548333E+003	1.96522933E+005	-3.15090525E+001
   1.52548457E+003	1.96522773E+005	-3.15493753E+001
   1.52548581E+003	1.96522613E+005	-3.15736534E+001
   1.52548705E+003	1.96522454E+005	-3.15733524E+001
   1.52548829E+003	1.96522294E+005	-3.15651027E+001
   1.52548953E+003	1.96522134E+005	-3.15536744E+001
   1.52549077E+003	1.96521974E+005	-3.15369415E+001
   1.52549201E+003	1.96521815E+005	-3.15313908E+001
   1.52549325E+003	1.96521655E+005	-3.15628273E+001
   1.52549449E+003	1.96521495E+005	-3.16233896E+001
   1.52549573E+003	1.96521336E+005	-3.16629231E+001
   1.52549697E+003	1.96521176E+005	-3.16492270E+001
   1.52549821E+003	1.96521016E+005	-3.16153452E+001
   1.52549945E+003	1.96520857E+005	-3.16119164E+001
   1.52550069E+003	1.96520697E+005	-3.16344726E+001
   1.52550193E+003	1.96520537E+005	-3.16354610E+001
   1.52550317E+003	1.96520377E+005	-3.15980549E+001
   1.52550441E+003	1.96520218E+005	-3.15582969E+001
   1.52550565E+003	1.96520058E+005	-3.15488049E+001
   1.52550688E+003	1.96519898E+005	-3.15565298E+001
   1.52550812E+003	1.96519739E+005	-3.15523673E+001
   1.52550936E+003	1.96519579E+005	-3.15368304E+001
   1.52551060E+003	1.96519419E+005	-3.15288389E+001
   1.52551184E+003	1.96519260E+005	-3.15257058E+001
   1.52551308E+003	1.96519100E+005	-3.15083747E+001
   1.52551432E+003	1.96518940E+005	-3.14828779E+001
   1.52551556E+003	1.96518780E+005	-3.14815575E+001
   1.52551680E+003	1.96518621E+005	-3.15101119E+001
   1.52551804E+003	1.96518461E+005	-3.15264416E+001
   1.52551928E+003	1.96518301E+005	-3.15004344E+001
   1.52552052E+003	1.96518142E+005	-3.14648069E+001
   1.52552176E+003	1.96517982E+005	-3.14703966E+001
   1.52552300E+003	1.96517822E+005	-3.15180608E+001
   1.52552424E+003	1.96517663E+005	-3.15661625E+001
   1.52552548E+003	1.96517503E+005	-3.15862605E+001
   1.52552672E+003	1.96517343E+005	-3.15824327E+001
   1.52552796E+003	1.96517184E+005	-3.15645235E+001
   1.52552920E+003	1.96517024E+005	-3.15325927E+001
   1.52553044E+003	1.96516864E+005	-3.14943981E+001
   1.52553168E+003	1.96516704E+005	-3.14748315E+001
   1.52553292E+003	1.96516545E+005	-3.14880065E+001
   1.52553416E+003	1.96516385E+005	-3.15116294E+001
   1.52553540E+003	1.96516225E+005	-3.15134239E+001
   1.52553664E+003	1.96516066E+005	-3.14997292E+001
   1.52553788E+003	1.96515906E+005	-3.15073995E+001
   1.52553912E+003	1.96515746E+005	-3.15432531E+001
   1.52554036E+003	1.96515587E+005	-3.15660973E+001
   1.52554160E+003	1.96515427E+005	-3.15446539E+001
   1.52554284E+003	1.96515267E+005	-3.15044094E+001
   1.52554408E+003	1.96515107E+005	-3.14911536E+001
   1.52554532E+003	1.96514948E+005	-3.15057880E+001
   1.52554656E+003	1.96514788E+005	-3.15057580E+001
   1.52554780E+003	1.96514628E+005	-3.14724597E+001
   1.52554903E+003	1.96514469E+005	-3.14424445E+001
   1.52555027E+003	1.96514309E+005	-3.14502632E+001
   1.52555151E+003	1.96514149E+005	-3.14722152E+001
   1.52555275E+003	1.96513990E+005	-3.14639014E+001
   1.52555399E+003	1.96513830E+005	-3.14364593E+001
   1.52555523E+003	1.96513670E+005	-3.14438663E+001
   1.52555647E+003	1.96513510E+005	-3.14979440E+001
   1.52555771E+003	1.96513351E+005	-3.15477010E+001
   1.52555895E+003	1.96513191E+005	-3.15529698E+001
   1.52556019E+003	1.96513031E+005	-3.15372115E+001
   1.52556143E+003	1.96512872E+005	-3.15432228E+001
   1.52556267E+003	1.96512712E+005	-3.15666661E+001
   1.52556391E+003	1.96512552E+005	-3.15669584E+001
   1.52556515E+003	1.96512393E+005	-3.15322771E+001
   1.52556639E+003	1.96512233E+005	-3.14921455E+001
   1.52556763E+003	1.96512073E+005	-3.14637035E+001
   1.52556887E+003	1.96511914E+005	-3.14300397E+001
   1.52557011E+003	1.96511754E+005	-3.13843228E+001
   1.52557135E+003	1.96511594E+005	-3.13596593E+001
   1.52557259E+003	1.96511434E+005	-3.13891331E+001
   1.52557383E+003	1.96511275E+005	-3.14554874E+001
   1.52557507E+003	1.96511115E+005	-3.15104573E+001
   1.52557631E+003	1.96510955E+005	-3.15360819E+001
   1.52557755E+003	1.96510796E+005	-3.15531832E+001
   1.52557879E+003	1.96510636E+005	-3.15709847E+001
   1.52558003E+003	1.96510476E+005	-3.15675016E+001
   1.52558127E+003	1.96510317E+005	-3.15365374E+001
   1.52558251E+003	1.96510157E+005	-3.15206888E+001
