Acquired on 3/17/2019 at 11:58:43
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52520818E+003	1.96558385E+005	-3.13381596E+001
   1.52520942E+003	1.96558226E+005	-3.13651931E+001
   1.52521066E+003	1.96558066E+005	-3.13917282E+001
   1.52521190E+003	1.96557906E+005	-3.13956915E+001
   1.52521314E+003	1.96557747E+005	-3.13976735E+001
   1.52521438E+003	1.96557587E+005	-3.14142189E+001
   1.52521562E+003	1.96557427E+005	-3.14234069E+001
   1.52521686E+003	1.96557268E+005	-3.14059981E+001
   1.52521810E+003	1.96557108E+005	-3.13877732E+001
   1.52521934E+003	1.96556948E+005	-3.14008745E+001
   1.52522058E+003	1.96556789E+005	-3.14280915E+001
   1.52522181E+003	1.96556629E+005	-3.14263302E+001
   1.52522305E+003	1.96556469E+005	-3.13921927E+001
   1.52522429E+003	1.96556309E+005	-3.13652193E+001
   1.52522553E+003	1.96556150E+005	-3.13655122E+001
   1.52522677E+003	1.96555990E+005	-3.13646514E+001
   1.52522801E+003	1.96555830E+005	-3.13381262E+001
   1.52522925E+003	1.96555671E+005	-3.13161812E+001
   1.52523049E+003	1.96555511E+005	-3.13439739E+001
   1.52523173E+003	1.96555351E+005	-3.14108974E+001
   1.52523297E+003	1.96555192E+005	-3.14596343E+001
   1.52523421E+003	1.96555032E+005	-3.14630099E+001
   1.52523545E+003	1.96554872E+005	-3.14526026E+001
   1.52523668E+003	1.96554712E+005	-3.14572974E+001
   1.52523792E+003	1.96554553E+005	-3.14582884E+001
   1.52523916E+003	1.96554393E+005	-3.14326754E+001
   1.52524040E+003	1.96554233E+005	-3.14000203E+001
   1.52524164E+003	1.96554074E+005	-3.13900307E+001
   1.52524288E+003	1.96553914E+005	-3.13926618E+001
   1.52524412E+003	1.96553754E+005	-3.13718395E+001
   1.52524536E+003	1.96553595E+005	-3.13207163E+001
   1.52524660E+003	1.96553435E+005	-3.12754646E+001
   1.52524784E+003	1.96553275E+005	-3.12658328E+001
   1.52524908E+003	1.96553115E+005	-3.12793520E+001
   1.52525032E+003	1.96552956E+005	-3.12931221E+001
   1.52525156E+003	1.96552796E+005	-3.13162631E+001
   1.52525280E+003	1.96552636E+005	-3.13680351E+001
   1.52525403E+003	1.96552477E+005	-3.14264957E+001
   1.52525527E+003	1.96552317E+005	-3.14405739E+001
   1.52525651E+003	1.96552157E+005	-3.14025744E+001
   1.52525775E+003	1.96551998E+005	-3.13666824E+001
   1.52525899E+003	1.96551838E+005	-3.13723201E+001
   1.52526023E+003	1.96551678E+005	-3.13883963E+001
   1.52526147E+003	1.96551518E+005	-3.13652740E+001
   1.52526271E+003	1.96551359E+005	-3.13163113E+001
   1.52526395E+003	1.96551199E+005	-3.13023535E+001
   1.52526519E+003	1.96551039E+005	-3.13412251E+001
   1.52526643E+003	1.96550880E+005	-3.13799542E+001
   1.52526767E+003	1.96550720E+005	-3.13732275E+001
   1.52526891E+003	1.96550560E+005	-3.13467997E+001
   1.52527014E+003	1.96550401E+005	-3.13489849E+001
   1.52527138E+003	1.96550241E+005	-3.13787525E+001
   1.52527262E+003	1.96550081E+005	-3.14024688E+001
   1.52527386E+003	1.96549922E+005	-3.14198372E+001
   1.52527510E+003	1.96549762E+005	-3.14657802E+001
   1.52527634E+003	1.96549602E+005	-3.15408377E+001
   1.52527758E+003	1.96549442E+005	-3.15817388E+001
   1.52527882E+003	1.96549283E+005	-3.15320542E+001
   1.52528006E+003	1.96549123E+005	-3.14165650E+001
   1.52528130E+003	1.96548963E+005	-3.13050640E+001
   1.52528254E+003	1.96548804E+005	-3.12305163E+001
   1.52528378E+003	1.96548644E+005	-3.11851304E+001
   1.52528502E+003	1.96548484E+005	-3.11691803E+001
   1.52528626E+003	1.96548325E+005	-3.11964343E+001
   1.52528749E+003	1.96548165E+005	-3.12564630E+001
   1.52528873E+003	1.96548005E+005	-3.13067073E+001
   1.52528997E+003	1.96547845E+005	-3.13193300E+001
   1.52529121E+003	1.96547686E+005	-3.13188560E+001
   1.52529245E+003	1.96547526E+005	-3.13414316E+001
   1.52529369E+003	1.96547366E+005	-3.13709195E+001
   1.52529493E+003	1.96547207E+005	-3.13648862E+001
   1.52529617E+003	1.96547047E+005	-3.13360495E+001
   1.52529741E+003	1.96546887E+005	-3.13419889E+001
   1.52529865E+003	1.96546728E+005	-3.13906758E+001
   1.52529989E+003	1.96546568E+005	-3.14189656E+001
   1.52530113E+003	1.96546408E+005	-3.13832529E+001
   1.52530237E+003	1.96546248E+005	-3.13212644E+001
   1.52530361E+003	1.96546089E+005	-3.12888055E+001
   1.52530485E+003	1.96545929E+005	-3.12781081E+001
   1.52530608E+003	1.96545769E+005	-3.12441182E+001
   1.52530732E+003	1.96545610E+005	-3.11893050E+001
   1.52530856E+003	1.96545450E+005	-3.11674273E+001
   1.52530980E+003	1.96545290E+005	-3.11998431E+001
   1.52531104E+003	1.96545131E+005	-3.12394521E+001
   1.52531228E+003	1.96544971E+005	-3.12417035E+001
   1.52531352E+003	1.96544811E+005	-3.12303334E+001
   1.52531476E+003	1.96544651E+005	-3.12534812E+001
   1.52531600E+003	1.96544492E+005	-3.13103248E+001
   1.52531724E+003	1.96544332E+005	-3.13627961E+001
   1.52531848E+003	1.96544172E+005	-3.13976307E+001
   1.52531972E+003	1.96544013E+005	-3.14324004E+001
   1.52532096E+003	1.96543853E+005	-3.14626435E+001
   1.52532220E+003	1.96543693E+005	-3.14480914E+001
   1.52532344E+003	1.96543534E+005	-3.13726284E+001
   1.52532468E+003	1.96543374E+005	-3.12875409E+001
   1.52532591E+003	1.96543214E+005	-3.12619178E+001
   1.52532715E+003	1.96543055E+005	-3.13026977E+001
   1.52532839E+003	1.96542895E+005	-3.13519695E+001
   1.52532963E+003	1.96542735E+005	-3.13641768E+001
   1.52533087E+003	1.96542575E+005	-3.13565897E+001
   1.52533211E+003	1.96542416E+005	-3.13692700E+001
   1.52533335E+003	1.96542256E+005	-3.14049141E+001
   1.52533459E+003	1.96542096E+005	-3.14322847E+001
   1.52533583E+003	1.96541937E+005	-3.14349388E+001
   1.52533707E+003	1.96541777E+005	-3.14245767E+001
   1.52533831E+003	1.96541617E+005	-3.14017392E+001
   1.52533955E+003	1.96541458E+005	-3.13429236E+001
   1.52534079E+003	1.96541298E+005	-3.12482832E+001
   1.52534203E+003	1.96541138E+005	-3.11630477E+001
   1.52534327E+003	1.96540978E+005	-3.11236688E+001
   1.52534451E+003	1.96540819E+005	-3.11176273E+001
   1.52534574E+003	1.96540659E+005	-3.11181834E+001
   1.52534698E+003	1.96540499E+005	-3.11275739E+001
   1.52534822E+003	1.96540340E+005	-3.11633530E+001
   1.52534946E+003	1.96540180E+005	-3.12180735E+001
   1.52535070E+003	1.96540020E+005	-3.12550122E+001
   1.52535194E+003	1.96539861E+005	-3.12546358E+001
   1.52535318E+003	1.96539701E+005	-3.12467907E+001
   1.52535442E+003	1.96539541E+005	-3.12682742E+001
   1.52535566E+003	1.96539381E+005	-3.13072291E+001
   1.52535690E+003	1.96539222E+005	-3.13271969E+001
   1.52535814E+003	1.96539062E+005	-3.13366177E+001
   1.52535938E+003	1.96538902E+005	-3.13851940E+001
   1.52536062E+003	1.96538743E+005	-3.14758073E+001
   1.52536186E+003	1.96538583E+005	-3.15304219E+001
   1.52536310E+003	1.96538423E+005	-3.14927807E+001
   1.52536434E+003	1.96538264E+005	-3.14208536E+001
   1.52536558E+003	1.96538104E+005	-3.14041638E+001
   1.52536682E+003	1.96537944E+005	-3.14365768E+001
   1.52536805E+003	1.96537785E+005	-3.14427638E+001
   1.52536929E+003	1.96537625E+005	-3.14017351E+001
   1.52537053E+003	1.96537465E+005	-3.13679854E+001
   1.52537177E+003	1.96537305E+005	-3.13715769E+001
   1.52537301E+003	1.96537146E+005	-3.13711655E+001
   1.52537425E+003	1.96536986E+005	-3.13278552E+001
   1.52537549E+003	1.96536826E+005	-3.12722065E+001
   1.52537673E+003	1.96536667E+005	-3.12592624E+001
   1.52537797E+003	1.96536507E+005	-3.12924174E+001
   1.52537921E+003	1.96536347E+005	-3.13328929E+001
   1.52538045E+003	1.96536188E+005	-3.13673655E+001
   1.52538169E+003	1.96536028E+005	-3.14175085E+001
   1.52538293E+003	1.96535868E+005	-3.14786089E+001
   1.52538417E+003	1.96535708E+005	-3.15021574E+001
   1.52538541E+003	1.96535549E+005	-3.14674129E+001
   1.52538665E+003	1.96535389E+005	-3.14267193E+001
   1.52538789E+003	1.96535229E+005	-3.14365887E+001
   1.52538913E+003	1.96535070E+005	-3.14759300E+001
   1.52539036E+003	1.96534910E+005	-3.14811433E+001
   1.52539160E+003	1.96534750E+005	-3.14476898E+001
   1.52539284E+003	1.96534591E+005	-3.14355831E+001
   1.52539408E+003	1.96534431E+005	-3.14678791E+001
   1.52539532E+003	1.96534271E+005	-3.14844605E+001
   1.52539656E+003	1.96534111E+005	-3.14290720E+001
   1.52539780E+003	1.96533952E+005	-3.13410723E+001
   1.52539904E+003	1.96533792E+005	-3.13064645E+001
   1.52540028E+003	1.96533632E+005	-3.13456493E+001
   1.52540152E+003	1.96533473E+005	-3.13989535E+001
   1.52540276E+003	1.96533313E+005	-3.14138222E+001
   1.52540400E+003	1.96533153E+005	-3.14027759E+001
   1.52540524E+003	1.96532994E+005	-3.13962011E+001
   1.52540648E+003	1.96532834E+005	-3.13807757E+001
   1.52540772E+003	1.96532674E+005	-3.13272915E+001
   1.52540896E+003	1.96532514E+005	-3.12520114E+001
   1.52541020E+003	1.96532355E+005	-3.12016854E+001
   1.52541144E+003	1.96532195E+005	-3.11900036E+001
   1.52541268E+003	1.96532035E+005	-3.11881716E+001
   1.52541392E+003	1.96531876E+005	-3.11782054E+001
   1.52541515E+003	1.96531716E+005	-3.11820767E+001
   1.52541639E+003	1.96531556E+005	-3.12223911E+001
   1.52541763E+003	1.96531397E+005	-3.12813253E+001
   1.52541887E+003	1.96531237E+005	-3.13199893E+001
   1.52542011E+003	1.96531077E+005	-3.13219379E+001
   1.52542135E+003	1.96530918E+005	-3.12998720E+001
   1.52542259E+003	1.96530758E+005	-3.12705734E+001
   1.52542383E+003	1.96530598E+005	-3.12428704E+001
   1.52542507E+003	1.96530438E+005	-3.12311012E+001
   1.52542631E+003	1.96530279E+005	-3.12570929E+001
   1.52542755E+003	1.96530119E+005	-3.13195929E+001
   1.52542879E+003	1.96529959E+005	-3.13802770E+001
   1.52543003E+003	1.96529800E+005	-3.14083961E+001
   1.52543127E+003	1.96529640E+005	-3.14229386E+001
   1.52543251E+003	1.96529480E+005	-3.14571105E+001
   1.52543375E+003	1.96529321E+005	-3.14985505E+001
   1.52543499E+003	1.96529161E+005	-3.15013934E+001
   1.52543623E+003	1.96529001E+005	-3.14513714E+001
   1.52543747E+003	1.96528841E+005	-3.13843646E+001
   1.52543871E+003	1.96528682E+005	-3.13338128E+001
   1.52543995E+003	1.96528522E+005	-3.12930905E+001
   1.52544119E+003	1.96528362E+005	-3.12501772E+001
   1.52544242E+003	1.96528203E+005	-3.12278957E+001
   1.52544366E+003	1.96528043E+005	-3.12511566E+001
   1.52544490E+003	1.96527883E+005	-3.12954195E+001
   1.52544614E+003	1.96527724E+005	-3.13114529E+001
   1.52544738E+003	1.96527564E+005	-3.12964866E+001
   1.52544862E+003	1.96527404E+005	-3.12975218E+001
   1.52544986E+003	1.96527244E+005	-3.13375114E+001
   1.52545110E+003	1.96527085E+005	-3.13814534E+001
   1.52545234E+003	1.96526925E+005	-3.13941531E+001
   1.52545358E+003	1.96526765E+005	-3.13951101E+001
   1.52545482E+003	1.96526606E+005	-3.14245242E+001
   1.52545606E+003	1.96526446E+005	-3.14765103E+001
   1.52545730E+003	1.96526286E+005	-3.14987580E+001
   1.52545854E+003	1.96526127E+005	-3.14614145E+001
   1.52545978E+003	1.96525967E+005	-3.13971063E+001
   1.52546102E+003	1.96525807E+005	-3.13527910E+001
   1.52546226E+003	1.96525647E+005	-3.13340024E+001
   1.52546350E+003	1.96525488E+005	-3.13246306E+001
   1.52546474E+003	1.96525328E+005	-3.13347807E+001
   1.52546598E+003	1.96525168E+005	-3.13888988E+001
   1.52546722E+003	1.96525009E+005	-3.14700846E+001
   1.52546846E+003	1.96524849E+005	-3.15165234E+001
   1.52546970E+003	1.96524689E+005	-3.14956698E+001
   1.52547094E+003	1.96524530E+005	-3.14504304E+001
   1.52547217E+003	1.96524370E+005	-3.14389794E+001
   1.52547341E+003	1.96524210E+005	-3.14590547E+001
   1.52547465E+003	1.96524051E+005	-3.14689556E+001
   1.52547589E+003	1.96523891E+005	-3.14627664E+001
   1.52547713E+003	1.96523731E+005	-3.14744851E+001
   1.52547837E+003	1.96523571E+005	-3.15085476E+001
   1.52547961E+003	1.96523412E+005	-3.15201276E+001
   1.52548085E+003	1.96523252E+005	-3.14855398E+001
   1.52548209E+003	1.96523092E+005	-3.14477934E+001
   1.52548333E+003	1.96522933E+005	-3.14542947E+001
   1.52548457E+003	1.96522773E+005	-3.14830118E+001
   1.52548581E+003	1.96522613E+005	-3.14767848E+001
   1.52548705E+003	1.96522454E+005	-3.14357685E+001
   1.52548829E+003	1.96522294E+005	-3.14188520E+001
   1.52548953E+003	1.96522134E+005	-3.14516012E+001
   1.52549077E+003	1.96521974E+005	-3.14888490E+001
   1.52549201E+003	1.96521815E+005	-3.14847394E+001
   1.52549325E+003	1.96521655E+005	-3.14581877E+001
   1.52549449E+003	1.96521495E+005	-3.14572089E+001
   1.52549573E+003	1.96521336E+005	-3.14842475E+001
   1.52549697E+003	1.96521176E+005	-3.14954595E+001
   1.52549821E+003	1.96521016E+005	-3.14689124E+001
   1.52549945E+003	1.96520857E+005	-3.14324499E+001
   1.52550069E+003	1.96520697E+005	-3.14157802E+001
   1.52550193E+003	1.96520537E+005	-3.14159472E+001
   1.52550317E+003	1.96520377E+005	-3.14235024E+001
   1.52550441E+003	1.96520218E+005	-3.14499181E+001
   1.52550565E+003	1.96520058E+005	-3.15065844E+001
   1.52550688E+003	1.96519898E+005	-3.15689823E+001
   1.52550812E+003	1.96519739E+005	-3.15866669E+001
   1.52550936E+003	1.96519579E+005	-3.15427551E+001
   1.52551060E+003	1.96519419E+005	-3.14833136E+001
   1.52551184E+003	1.96519260E+005	-3.14593147E+001
   1.52551308E+003	1.96519100E+005	-3.14614794E+001
   1.52551432E+003	1.96518940E+005	-3.14507180E+001
   1.52551556E+003	1.96518780E+005	-3.14297421E+001
   1.52551680E+003	1.96518621E+005	-3.14267273E+001
   1.52551804E+003	1.96518461E+005	-3.14265177E+001
   1.52551928E+003	1.96518301E+005	-3.13873730E+001
   1.52552052E+003	1.96518142E+005	-3.13207001E+001
   1.52552176E+003	1.96517982E+005	-3.12906264E+001
   1.52552300E+003	1.96517822E+005	-3.13313923E+001
   1.52552424E+003	1.96517663E+005	-3.14121020E+001
   1.52552548E+003	1.96517503E+005	-3.14891472E+001
   1.52552672E+003	1.96517343E+005	-3.15582171E+001
   1.52552796E+003	1.96517184E+005	-3.16320707E+001
   1.52552920E+003	1.96517024E+005	-3.16877293E+001
   1.52553044E+003	1.96516864E+005	-3.16755662E+001
   1.52553168E+003	1.96516704E+005	-3.15919881E+001
   1.52553292E+003	1.96516545E+005	-3.15020663E+001
   1.52553416E+003	1.96516385E+005	-3.14636849E+001
   1.52553540E+003	1.96516225E+005	-3.14674472E+001
   1.52553664E+003	1.96516066E+005	-3.14735430E+001
   1.52553788E+003	1.96515906E+005	-3.14734477E+001
   1.52553912E+003	1.96515746E+005	-3.14845703E+001
   1.52554036E+003	1.96515587E+005	-3.15039664E+001
   1.52554160E+003	1.96515427E+005	-3.15052531E+001
   1.52554284E+003	1.96515267E+005	-3.14844138E+001
   1.52554408E+003	1.96515107E+005	-3.14756476E+001
   1.52554532E+003	1.96514948E+005	-3.15034465E+001
   1.52554656E+003	1.96514788E+005	-3.15416880E+001
   1.52554780E+003	1.96514628E+005	-3.15459866E+001
   1.52554903E+003	1.96514469E+005	-3.15163903E+001
   1.52555027E+003	1.96514309E+005	-3.14914833E+001
   1.52555151E+003	1.96514149E+005	-3.14811401E+001
   1.52555275E+003	1.96513990E+005	-3.14530141E+001
   1.52555399E+003	1.96513830E+005	-3.14006169E+001
   1.52555523E+003	1.96513670E+005	-3.13760197E+001
   1.52555647E+003	1.96513510E+005	-3.14208147E+001
   1.52555771E+003	1.96513351E+005	-3.14984191E+001
   1.52555895E+003	1.96513191E+005	-3.15384614E+001
   1.52556019E+003	1.96513031E+005	-3.15345224E+001
   1.52556143E+003	1.96512872E+005	-3.15420666E+001
   1.52556267E+003	1.96512712E+005	-3.15834242E+001
   1.52556391E+003	1.96512552E+005	-3.16125061E+001
   1.52556515E+003	1.96512393E+005	-3.15865034E+001
   1.52556639E+003	1.96512233E+005	-3.15314555E+001
   1.52556763E+003	1.96512073E+005	-3.15019254E+001
   1.52556887E+003	1.96511914E+005	-3.15020621E+001
   1.52557011E+003	1.96511754E+005	-3.14895626E+001
   1.52557135E+003	1.96511594E+005	-3.14464169E+001
   1.52557259E+003	1.96511434E+005	-3.14017739E+001
   1.52557383E+003	1.96511275E+005	-3.13833189E+001
   1.52557507E+003	1.96511115E+005	-3.13882006E+001
   1.52557631E+003	1.96510955E+005	-3.14139774E+001
   1.52557755E+003	1.96510796E+005	-3.14794961E+001
   1.52557879E+003	1.96510636E+005	-3.15852294E+001
   1.52558003E+003	1.96510476E+005	-3.16774223E+001
   1.52558127E+003	1.96510317E+005	-3.16913549E+001
   1.52558251E+003	1.96510157E+005	-3.16275005E+001
