Acquired on 3/17/2019 at 11:48:26
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52512021E+003	1.96569724E+005	-5.19740222E+001
   1.52512145E+003	1.96569564E+005	-5.19701262E+001
   1.52512268E+003	1.96569405E+005	-5.17502689E+001
   1.52512392E+003	1.96569245E+005	-5.15832772E+001
   1.52512516E+003	1.96569085E+005	-5.15429547E+001
   1.52512640E+003	1.96568926E+005	-5.15656079E+001
   1.52512764E+003	1.96568766E+005	-5.15732648E+001
   1.52512888E+003	1.96568606E+005	-5.14855086E+001
   1.52513012E+003	1.96568446E+005	-5.12356162E+001
   1.52513136E+003	1.96568287E+005	-5.08730686E+001
   1.52513260E+003	1.96568127E+005	-5.05725271E+001
   1.52513384E+003	1.96567967E+005	-5.04763400E+001
   1.52513507E+003	1.96567808E+005	-5.05930918E+001
   1.52513631E+003	1.96567648E+005	-5.08422812E+001
   1.52513755E+003	1.96567488E+005	-5.10975033E+001
   1.52513879E+003	1.96567329E+005	-5.12099826E+001
   1.52514003E+003	1.96567169E+005	-5.11058367E+001
   1.52514127E+003	1.96567009E+005	-5.08567776E+001
   1.52514251E+003	1.96566849E+005	-5.06182978E+001
   1.52514375E+003	1.96566690E+005	-5.05305243E+001
   1.52514499E+003	1.96566530E+005	-5.06569508E+001
   1.52514623E+003	1.96566370E+005	-5.09319829E+001
   1.52514747E+003	1.96566211E+005	-5.11395814E+001
   1.52514870E+003	1.96566051E+005	-5.10568372E+001
   1.52514994E+003	1.96565891E+005	-5.06922507E+001
   1.52515118E+003	1.96565732E+005	-5.02532140E+001
   1.52515242E+003	1.96565572E+005	-4.99046886E+001
   1.52515366E+003	1.96565412E+005	-4.96989150E+001
   1.52515490E+003	1.96565252E+005	-4.96532326E+001
   1.52515614E+003	1.96565093E+005	-4.97771959E+001
   1.52515738E+003	1.96564933E+005	-5.00568998E+001
   1.52515862E+003	1.96564773E+005	-5.04515954E+001
   1.52515986E+003	1.96564614E+005	-5.08363150E+001
   1.52516110E+003	1.96564454E+005	-5.09733444E+001
   1.52516233E+003	1.96564294E+005	-5.07572765E+001
   1.52516357E+003	1.96564135E+005	-5.04615719E+001
   1.52516481E+003	1.96563975E+005	-5.04848125E+001
   1.52516605E+003	1.96563815E+005	-5.09300178E+001
   1.52516729E+003	1.96563656E+005	-5.14661750E+001
   1.52516853E+003	1.96563496E+005	-5.15723181E+001
   1.52516977E+003	1.96563336E+005	-5.10945228E+001
   1.52517101E+003	1.96563176E+005	-5.04181074E+001
   1.52517225E+003	1.96563017E+005	-4.99966705E+001
   1.52517349E+003	1.96562857E+005	-5.00223745E+001
   1.52517473E+003	1.96562697E+005	-5.04664908E+001
   1.52517596E+003	1.96562538E+005	-5.11934859E+001
   1.52517720E+003	1.96562378E+005	-5.19804632E+001
   1.52517844E+003	1.96562218E+005	-5.25221390E+001
   1.52517968E+003	1.96562059E+005	-5.26157650E+001
   1.52518092E+003	1.96561899E+005	-5.23513815E+001
   1.52518216E+003	1.96561739E+005	-5.19472278E+001
   1.52518340E+003	1.96561579E+005	-5.14834241E+001
   1.52518464E+003	1.96561420E+005	-5.09158718E+001
   1.52518588E+003	1.96561260E+005	-5.02847692E+001
   1.52518712E+003	1.96561100E+005	-4.97814250E+001
   1.52518836E+003	1.96560941E+005	-4.95920586E+001
   1.52518960E+003	1.96560781E+005	-4.97590202E+001
   1.52519083E+003	1.96560621E+005	-5.01628668E+001
   1.52519207E+003	1.96560462E+005	-5.05676643E+001
   1.52519331E+003	1.96560302E+005	-5.07163986E+001
   1.52519455E+003	1.96560142E+005	-5.05153671E+001
   1.52519579E+003	1.96559982E+005	-5.01674198E+001
   1.52519703E+003	1.96559823E+005	-5.00007699E+001
   1.52519827E+003	1.96559663E+005	-5.01625509E+001
   1.52519951E+003	1.96559503E+005	-5.05015970E+001
   1.52520075E+003	1.96559344E+005	-5.07164357E+001
   1.52520199E+003	1.96559184E+005	-5.06518746E+001
   1.52520323E+003	1.96559024E+005	-5.04015174E+001
   1.52520447E+003	1.96558865E+005	-5.01406998E+001
   1.52520570E+003	1.96558705E+005	-5.00169171E+001
   1.52520694E+003	1.96558545E+005	-5.01242652E+001
   1.52520818E+003	1.96558385E+005	-5.04292745E+001
   1.52520942E+003	1.96558226E+005	-5.07445089E+001
   1.52521066E+003	1.96558066E+005	-5.08564673E+001
   1.52521190E+003	1.96557906E+005	-5.06942086E+001
   1.52521314E+003	1.96557747E+005	-5.03602376E+001
   1.52521438E+003	1.96557587E+005	-5.00429574E+001
   1.52521562E+003	1.96557427E+005	-4.99163763E+001
   1.52521686E+003	1.96557268E+005	-5.00594031E+001
   1.52521810E+003	1.96557108E+005	-5.04194253E+001
   1.52521934E+003	1.96556948E+005	-5.08451817E+001
   1.52522058E+003	1.96556789E+005	-5.11491033E+001
   1.52522181E+003	1.96556629E+005	-5.11762719E+001
   1.52522305E+003	1.96556469E+005	-5.09211688E+001
   1.52522429E+003	1.96556309E+005	-5.05629357E+001
   1.52522553E+003	1.96556150E+005	-5.02820032E+001
   1.52522677E+003	1.96555990E+005	-5.01117074E+001
   1.52522801E+003	1.96555830E+005	-5.00549142E+001
   1.52522925E+003	1.96555671E+005	-5.02100957E+001
   1.52523049E+003	1.96555511E+005	-5.06153118E+001
   1.52523173E+003	1.96555351E+005	-5.10697792E+001
   1.52523297E+003	1.96555192E+005	-5.12993934E+001
   1.52523421E+003	1.96555032E+005	-5.12774719E+001
   1.52523545E+003	1.96554872E+005	-5.11953202E+001
   1.52523668E+003	1.96554712E+005	-5.11746706E+001
   1.52523792E+003	1.96554553E+005	-5.11559761E+001
   1.52523916E+003	1.96554393E+005	-5.10037666E+001
   1.52524040E+003	1.96554233E+005	-5.06756529E+001
   1.52524164E+003	1.96554074E+005	-5.03160101E+001
   1.52524288E+003	1.96553914E+005	-5.01446097E+001
   1.52524412E+003	1.96553754E+005	-5.02412628E+001
   1.52524536E+003	1.96553595E+005	-5.05141751E+001
   1.52524660E+003	1.96553435E+005	-5.08720279E+001
   1.52524784E+003	1.96553275E+005	-5.12690270E+001
   1.52524908E+003	1.96553115E+005	-5.15654934E+001
   1.52525032E+003	1.96552956E+005	-5.15841048E+001
   1.52525156E+003	1.96552796E+005	-5.13401986E+001
   1.52525280E+003	1.96552636E+005	-5.10223000E+001
   1.52525403E+003	1.96552477E+005	-5.07839194E+001
   1.52525527E+003	1.96552317E+005	-5.06637649E+001
   1.52525651E+003	1.96552157E+005	-5.06455175E+001
   1.52525775E+003	1.96551998E+005	-5.06983431E+001
   1.52525899E+003	1.96551838E+005	-5.07424594E+001
   1.52526023E+003	1.96551678E+005	-5.06756075E+001
   1.52526147E+003	1.96551518E+005	-5.05007754E+001
   1.52526271E+003	1.96551359E+005	-5.03575109E+001
   1.52526395E+003	1.96551199E+005	-5.03873412E+001
   1.52526519E+003	1.96551039E+005	-5.06005645E+001
   1.52526643E+003	1.96550880E+005	-5.08521203E+001
   1.52526767E+003	1.96550720E+005	-5.09376362E+001
   1.52526891E+003	1.96550560E+005	-5.07749459E+001
   1.52527014E+003	1.96550401E+005	-5.04928138E+001
   1.52527138E+003	1.96550241E+005	-5.03053526E+001
   1.52527262E+003	1.96550081E+005	-5.03383299E+001
   1.52527386E+003	1.96549922E+005	-5.05527277E+001
   1.52527510E+003	1.96549762E+005	-5.07637497E+001
   1.52527634E+003	1.96549602E+005	-5.07731440E+001
   1.52527758E+003	1.96549442E+005	-5.05597211E+001
   1.52527882E+003	1.96549283E+005	-5.03072507E+001
   1.52528006E+003	1.96549123E+005	-5.02331541E+001
   1.52528130E+003	1.96548963E+005	-5.04394864E+001
   1.52528254E+003	1.96548804E+005	-5.08535524E+001
   1.52528378E+003	1.96548644E+005	-5.12353044E+001
   1.52528502E+003	1.96548484E+005	-5.13553025E+001
   1.52528626E+003	1.96548325E+005	-5.12197588E+001
   1.52528749E+003	1.96548165E+005	-5.09972981E+001
   1.52528873E+003	1.96548005E+005	-5.08114195E+001
   1.52528997E+003	1.96547845E+005	-5.07028974E+001
   1.52529121E+003	1.96547686E+005	-5.06612508E+001
   1.52529245E+003	1.96547526E+005	-5.06321963E+001
   1.52529369E+003	1.96547366E+005	-5.05722597E+001
   1.52529493E+003	1.96547207E+005	-5.05352245E+001
   1.52529617E+003	1.96547047E+005	-5.06509907E+001
   1.52529741E+003	1.96546887E+005	-5.09887938E+001
   1.52529865E+003	1.96546728E+005	-5.14656029E+001
   1.52529989E+003	1.96546568E+005	-5.18914696E+001
   1.52530113E+003	1.96546408E+005	-5.21034291E+001
   1.52530237E+003	1.96546248E+005	-5.20398866E+001
   1.52530361E+003	1.96546089E+005	-5.17134873E+001
   1.52530485E+003	1.96545929E+005	-5.12234087E+001
   1.52530608E+003	1.96545769E+005	-5.07444848E+001
   1.52530732E+003	1.96545610E+005	-5.03661300E+001
   1.52530856E+003	1.96545450E+005	-5.00202919E+001
   1.52530980E+003	1.96545290E+005	-4.96715075E+001
   1.52531104E+003	1.96545131E+005	-4.94462478E+001
   1.52531228E+003	1.96544971E+005	-4.94523918E+001
   1.52531352E+003	1.96544811E+005	-4.96161659E+001
   1.52531476E+003	1.96544651E+005	-4.98163227E+001
   1.52531600E+003	1.96544492E+005	-5.00720051E+001
   1.52531724E+003	1.96544332E+005	-5.04563384E+001
   1.52531848E+003	1.96544172E+005	-5.08949120E+001
   1.52531972E+003	1.96544013E+005	-5.11539536E+001
   1.52532096E+003	1.96543853E+005	-5.10493700E+001
   1.52532220E+003	1.96543693E+005	-5.06684116E+001
   1.52532344E+003	1.96543534E+005	-5.03114627E+001
   1.52532468E+003	1.96543374E+005	-5.02310187E+001
   1.52532591E+003	1.96543214E+005	-5.04951794E+001
   1.52532715E+003	1.96543055E+005	-5.09897092E+001
   1.52532839E+003	1.96542895E+005	-5.14555002E+001
   1.52532963E+003	1.96542735E+005	-5.16264707E+001
   1.52533087E+003	1.96542575E+005	-5.14212815E+001
   1.52533211E+003	1.96542416E+005	-5.09775199E+001
   1.52533335E+003	1.96542256E+005	-5.05290387E+001
   1.52533459E+003	1.96542096E+005	-5.02627800E+001
   1.52533583E+003	1.96541937E+005	-5.02579362E+001
   1.52533707E+003	1.96541777E+005	-5.05080931E+001
   1.52533831E+003	1.96541617E+005	-5.09215199E+001
   1.52533955E+003	1.96541458E+005	-5.13074255E+001
   1.52534079E+003	1.96541298E+005	-5.14542305E+001
   1.52534203E+003	1.96541138E+005	-5.12737391E+001
   1.52534327E+003	1.96540978E+005	-5.08838602E+001
   1.52534451E+003	1.96540819E+005	-5.05415170E+001
   1.52534574E+003	1.96540659E+005	-5.04453724E+001
   1.52534698E+003	1.96540499E+005	-5.05699862E+001
   1.52534822E+003	1.96540340E+005	-5.07037237E+001
   1.52534946E+003	1.96540180E+005	-5.06903859E+001
   1.52535070E+003	1.96540020E+005	-5.05862419E+001
   1.52535194E+003	1.96539861E+005	-5.05310513E+001
   1.52535318E+003	1.96539701E+005	-5.05454380E+001
   1.52535442E+003	1.96539541E+005	-5.05031112E+001
   1.52535566E+003	1.96539381E+005	-5.03195390E+001
   1.52535690E+003	1.96539222E+005	-5.00829099E+001
   1.52535814E+003	1.96539062E+005	-4.99072878E+001
   1.52535938E+003	1.96538902E+005	-4.98058954E+001
   1.52536062E+003	1.96538743E+005	-4.97551061E+001
   1.52536186E+003	1.96538583E+005	-4.97173166E+001
   1.52536310E+003	1.96538423E+005	-4.96031230E+001
   1.52536434E+003	1.96538264E+005	-4.93937915E+001
   1.52536558E+003	1.96538104E+005	-4.92683403E+001
   1.52536682E+003	1.96537944E+005	-4.94171694E+001
   1.52536805E+003	1.96537785E+005	-4.97748711E+001
   1.52536929E+003	1.96537625E+005	-5.00759845E+001
   1.52537053E+003	1.96537465E+005	-5.01908043E+001
   1.52537177E+003	1.96537305E+005	-5.02520125E+001
   1.52537301E+003	1.96537146E+005	-5.04099001E+001
   1.52537425E+003	1.96536986E+005	-5.06261885E+001
   1.52537549E+003	1.96536826E+005	-5.07124999E+001
   1.52537673E+003	1.96536667E+005	-5.05536229E+001
   1.52537797E+003	1.96536507E+005	-5.02925621E+001
   1.52537921E+003	1.96536347E+005	-5.01867131E+001
   1.52538045E+003	1.96536188E+005	-5.03264765E+001
   1.52538169E+003	1.96536028E+005	-5.05843124E+001
   1.52538293E+003	1.96535868E+005	-5.07728612E+001
   1.52538417E+003	1.96535708E+005	-5.08040379E+001
   1.52538541E+003	1.96535549E+005	-5.07298584E+001
   1.52538665E+003	1.96535389E+005	-5.06950145E+001
   1.52538789E+003	1.96535229E+005	-5.08586793E+001
   1.52538913E+003	1.96535070E+005	-5.12710735E+001
   1.52539036E+003	1.96534910E+005	-5.17539741E+001
   1.52539160E+003	1.96534750E+005	-5.19867422E+001
   1.52539284E+003	1.96534591E+005	-5.18586557E+001
   1.52539408E+003	1.96534431E+005	-5.16086585E+001
   1.52539532E+003	1.96534271E+005	-5.15001687E+001
   1.52539656E+003	1.96534111E+005	-5.15581437E+001
   1.52539780E+003	1.96533952E+005	-5.16295640E+001
   1.52539904E+003	1.96533792E+005	-5.15655035E+001
   1.52540028E+003	1.96533632E+005	-5.13224190E+001
   1.52540152E+003	1.96533473E+005	-5.09604204E+001
   1.52540276E+003	1.96533313E+005	-5.06134075E+001
   1.52540400E+003	1.96533153E+005	-5.04206405E+001
   1.52540524E+003	1.96532994E+005	-5.04279574E+001
   1.52540648E+003	1.96532834E+005	-5.05647035E+001
   1.52540772E+003	1.96532674E+005	-5.07279542E+001
   1.52540896E+003	1.96532514E+005	-5.08540085E+001
   1.52541020E+003	1.96532355E+005	-5.08892100E+001
   1.52541144E+003	1.96532195E+005	-5.07746321E+001
   1.52541268E+003	1.96532035E+005	-5.05262653E+001
   1.52541392E+003	1.96531876E+005	-5.02763166E+001
   1.52541515E+003	1.96531716E+005	-5.01875082E+001
   1.52541639E+003	1.96531556E+005	-5.03277685E+001
   1.52541763E+003	1.96531397E+005	-5.05923618E+001
   1.52541887E+003	1.96531237E+005	-5.07346607E+001
   1.52542011E+003	1.96531077E+005	-5.05755558E+001
   1.52542135E+003	1.96530918E+005	-5.02114105E+001
   1.52542259E+003	1.96530758E+005	-4.98957760E+001
   1.52542383E+003	1.96530598E+005	-4.97914715E+001
   1.52542507E+003	1.96530438E+005	-4.99104829E+001
   1.52542631E+003	1.96530279E+005	-5.01595129E+001
   1.52542755E+003	1.96530119E+005	-5.03809719E+001
   1.52542879E+003	1.96529959E+005	-5.04333832E+001
   1.52543003E+003	1.96529800E+005	-5.03106361E+001
   1.52543127E+003	1.96529640E+005	-5.01723155E+001
   1.52543251E+003	1.96529480E+005	-5.02189030E+001
   1.52543375E+003	1.96529321E+005	-5.05155887E+001
   1.52543499E+003	1.96529161E+005	-5.09222551E+001
   1.52543623E+003	1.96529001E+005	-5.12008866E+001
   1.52543747E+003	1.96528841E+005	-5.11930329E+001
   1.52543871E+003	1.96528682E+005	-5.09104662E+001
   1.52543995E+003	1.96528522E+005	-5.05315211E+001
   1.52544119E+003	1.96528362E+005	-5.03045243E+001
   1.52544242E+003	1.96528203E+005	-5.03739627E+001
   1.52544366E+003	1.96528043E+005	-5.06746348E+001
   1.52544490E+003	1.96527883E+005	-5.09816030E+001
   1.52544614E+003	1.96527724E+005	-5.10914215E+001
   1.52544738E+003	1.96527564E+005	-5.10113321E+001
   1.52544862E+003	1.96527404E+005	-5.09227070E+001
   1.52544986E+003	1.96527244E+005	-5.09412763E+001
   1.52545110E+003	1.96527085E+005	-5.09812038E+001
   1.52545234E+003	1.96526925E+005	-5.08457326E+001
   1.52545358E+003	1.96526765E+005	-5.04373696E+001
   1.52545482E+003	1.96526606E+005	-4.98747336E+001
   1.52545606E+003	1.96526446E+005	-4.93880832E+001
   1.52545730E+003	1.96526286E+005	-4.91345818E+001
   1.52545854E+003	1.96526127E+005	-4.91015878E+001
   1.52545978E+003	1.96525967E+005	-4.91400135E+001
   1.52546102E+003	1.96525807E+005	-4.91070381E+001
   1.52546226E+003	1.96525647E+005	-4.89919284E+001
   1.52546350E+003	1.96525488E+005	-4.89202223E+001
   1.52546474E+003	1.96525328E+005	-4.90606038E+001
   1.52546598E+003	1.96525168E+005	-4.94437440E+001
   1.52546722E+003	1.96525009E+005	-4.97943470E+001
   1.52546846E+003	1.96524849E+005	-4.97074316E+001
   1.52546970E+003	1.96524689E+005	-4.91799170E+001
   1.52547094E+003	1.96524530E+005	-4.86554480E+001
   1.52547217E+003	1.96524370E+005	-4.84892856E+001
   1.52547341E+003	1.96524210E+005	-4.87027034E+001
   1.52547465E+003	1.96524051E+005	-4.91284057E+001
   1.52547589E+003	1.96523891E+005	-4.95731459E+001
   1.52547713E+003	1.96523731E+005	-4.98561452E+001
   1.52547837E+003	1.96523571E+005	-4.98836429E+001
   1.52547961E+003	1.96523412E+005	-4.97364511E+001
   1.52548085E+003	1.96523252E+005	-4.95603036E+001
   1.52548209E+003	1.96523092E+005	-4.94242893E+001
   1.52548333E+003	1.96522933E+005	-4.93623171E+001
   1.52548457E+003	1.96522773E+005	-4.94482590E+001
   1.52548581E+003	1.96522613E+005	-4.97211731E+001
   1.52548705E+003	1.96522454E+005	-5.00527241E+001
   1.52548829E+003	1.96522294E+005	-5.01882394E+001
   1.52548953E+003	1.96522134E+005	-5.00146200E+001
   1.52549077E+003	1.96521974E+005	-4.97278798E+001
   1.52549201E+003	1.96521815E+005	-4.96288386E+001
   1.52549325E+003	1.96521655E+005	-4.98268469E+001
   1.52549449E+003	1.96521495E+005	-5.01726211E+001
   1.52549573E+003	1.96521336E+005	-5.04492267E+001
   1.52549697E+003	1.96521176E+005	-5.06117611E+001
   1.52549821E+003	1.96521016E+005	-5.07420235E+001
   1.52549945E+003	1.96520857E+005	-5.08231018E+001
   1.52550069E+003	1.96520697E+005	-5.07419234E+001
   1.52550193E+003	1.96520537E+005	-5.04700493E+001
   1.52550317E+003	1.96520377E+005	-5.00831710E+001
   1.52550441E+003	1.96520218E+005	-4.96786358E+001
   1.52550565E+003	1.96520058E+005	-4.93981487E+001
   1.52550688E+003	1.96519898E+005	-4.94034296E+001
   1.52550812E+003	1.96519739E+005	-4.97009106E+001
   1.52550936E+003	1.96519579E+005	-5.00445286E+001
   1.52551060E+003	1.96519419E+005	-5.01330137E+001
   1.52551184E+003	1.96519260E+005	-4.99126293E+001
   1.52551308E+003	1.96519100E+005	-4.95519909E+001
   1.52551432E+003	1.96518940E+005	-4.92104871E+001
   1.52551556E+003	1.96518780E+005	-4.89681867E+001
   1.52551680E+003	1.96518621E+005	-4.88777087E+001
   1.52551804E+003	1.96518461E+005	-4.89764805E+001
   1.52551928E+003	1.96518301E+005	-4.92217724E+001
   1.52552052E+003	1.96518142E+005	-4.94621034E+001
   1.52552176E+003	1.96517982E+005	-4.95922853E+001
   1.52552300E+003	1.96517822E+005	-4.97328151E+001
   1.52552424E+003	1.96517663E+005	-5.00882327E+001
   1.52552548E+003	1.96517503E+005	-5.06232016E+001
   1.52552672E+003	1.96517343E+005	-5.10060397E+001
   1.52552796E+003	1.96517184E+005	-5.09436880E+001
   1.52552920E+003	1.96517024E+005	-5.04739918E+001
   1.52553044E+003	1.96516864E+005	-4.98577480E+001
   1.52553168E+003	1.96516704E+005	-4.93797603E+001
   1.52553292E+003	1.96516545E+005	-4.92145463E+001
   1.52553416E+003	1.96516385E+005	-4.93020743E+001
   1.52553540E+003	1.96516225E+005	-4.94018332E+001
   1.52553664E+003	1.96516066E+005	-4.93932409E+001
   1.52553788E+003	1.96515906E+005	-4.94253934E+001
   1.52553912E+003	1.96515746E+005	-4.96591027E+001
   1.52554036E+003	1.96515587E+005	-5.00118998E+001
   1.52554160E+003	1.96515427E+005	-5.02213193E+001
   1.52554284E+003	1.96515267E+005	-5.01107414E+001
   1.52554408E+003	1.96515107E+005	-4.97622515E+001
   1.52554532E+003	1.96514948E+005	-4.94239814E+001
   1.52554656E+003	1.96514788E+005	-4.92911943E+001
   1.52554780E+003	1.96514628E+005	-4.93846085E+001
   1.52554903E+003	1.96514469E+005	-4.96052797E+001
   1.52555027E+003	1.96514309E+005	-4.98543446E+001
   1.52555151E+003	1.96514149E+005	-5.00492865E+001
   1.52555275E+003	1.96513990E+005	-5.01114636E+001
   1.52555399E+003	1.96513830E+005	-5.00722372E+001
   1.52555523E+003	1.96513670E+005	-5.00811177E+001
   1.52555647E+003	1.96513510E+005	-5.01606638E+001
   1.52555771E+003	1.96513351E+005	-5.01117384E+001
   1.52555895E+003	1.96513191E+005	-4.98505419E+001
   1.52556019E+003	1.96513031E+005	-4.96144854E+001
   1.52556143E+003	1.96512872E+005	-4.96113086E+001
   1.52556267E+003	1.96512712E+005	-4.97417887E+001
   1.52556391E+003	1.96512552E+005	-4.98117703E+001
   1.52556515E+003	1.96512393E+005	-4.98215831E+001
   1.52556639E+003	1.96512233E+005	-4.98430020E+001
   1.52556763E+003	1.96512073E+005	-4.97751689E+001
   1.52556887E+003	1.96511914E+005	-4.94633028E+001
   1.52557011E+003	1.96511754E+005	-4.89929577E+001
   1.52557135E+003	1.96511594E+005	-4.86556058E+001
   1.52557259E+003	1.96511434E+005	-4.86508604E+001
   1.52557383E+003	1.96511275E+005	-4.89321510E+001
   1.52557507E+003	1.96511115E+005	-4.92798030E+001
   1.52557631E+003	1.96510955E+005	-4.94644006E+001
   1.52557755E+003	1.96510796E+005	-4.93868654E+001
   1.52557879E+003	1.96510636E+005	-4.91514807E+001
   1.52558003E+003	1.96510476E+005	-4.89997328E+001
   1.52558127E+003	1.96510317E+005	-4.91187427E+001
   1.52558251E+003	1.96510157E+005	-4.94849085E+001
