Acquired on 3/17/2019 at 11:43:00
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52508304E+003	1.96574515E+005	-4.85128040E+001
   1.52508427E+003	1.96574355E+005	-4.82177428E+001
   1.52508551E+003	1.96574196E+005	-4.82402220E+001
   1.52508675E+003	1.96574036E+005	-4.85715215E+001
   1.52508799E+003	1.96573876E+005	-4.89669997E+001
   1.52508923E+003	1.96573716E+005	-4.91132114E+001
   1.52509047E+003	1.96573557E+005	-4.89020504E+001
   1.52509171E+003	1.96573397E+005	-4.85022708E+001
   1.52509295E+003	1.96573237E+005	-4.81273397E+001
   1.52509419E+003	1.96573078E+005	-4.78778190E+001
   1.52509543E+003	1.96572918E+005	-4.77909373E+001
   1.52509666E+003	1.96572758E+005	-4.78544174E+001
   1.52509790E+003	1.96572599E+005	-4.79519420E+001
   1.52509914E+003	1.96572439E+005	-4.79630513E+001
   1.52510038E+003	1.96572279E+005	-4.79547301E+001
   1.52510162E+003	1.96572119E+005	-4.81177336E+001
   1.52510286E+003	1.96571960E+005	-4.85145806E+001
   1.52510410E+003	1.96571800E+005	-4.90026636E+001
   1.52510534E+003	1.96571640E+005	-4.93914250E+001
   1.52510658E+003	1.96571481E+005	-4.96023414E+001
   1.52510782E+003	1.96571321E+005	-4.96481201E+001
   1.52510905E+003	1.96571161E+005	-4.95482124E+001
   1.52511029E+003	1.96571002E+005	-4.93419136E+001
   1.52511153E+003	1.96570842E+005	-4.91268688E+001
   1.52511277E+003	1.96570682E+005	-4.90027689E+001
   1.52511401E+003	1.96570523E+005	-4.89807429E+001
   1.52511525E+003	1.96570363E+005	-4.89972095E+001
   1.52511649E+003	1.96570203E+005	-4.90073590E+001
   1.52511773E+003	1.96570043E+005	-4.90188728E+001
   1.52511897E+003	1.96569884E+005	-4.90518873E+001
   1.52512021E+003	1.96569724E+005	-4.90986876E+001
   1.52512145E+003	1.96569564E+005	-4.91223094E+001
   1.52512268E+003	1.96569405E+005	-4.91027230E+001
   1.52512392E+003	1.96569245E+005	-4.90602223E+001
   1.52512516E+003	1.96569085E+005	-4.90073019E+001
   1.52512640E+003	1.96568926E+005	-4.89199709E+001
   1.52512764E+003	1.96568766E+005	-4.87770730E+001
   1.52512888E+003	1.96568606E+005	-4.86027968E+001
   1.52513012E+003	1.96568446E+005	-4.84749407E+001
   1.52513136E+003	1.96568287E+005	-4.84926711E+001
   1.52513260E+003	1.96568127E+005	-4.87175617E+001
   1.52513384E+003	1.96567967E+005	-4.91350450E+001
   1.52513507E+003	1.96567808E+005	-4.96428011E+001
   1.52513631E+003	1.96567648E+005	-5.00612035E+001
   1.52513755E+003	1.96567488E+005	-5.02259967E+001
   1.52513879E+003	1.96567329E+005	-5.01189796E+001
   1.52514003E+003	1.96567169E+005	-4.98508244E+001
   1.52514127E+003	1.96567009E+005	-4.95472047E+001
   1.52514251E+003	1.96566849E+005	-4.93090209E+001
   1.52514375E+003	1.96566690E+005	-4.92051429E+001
   1.52514499E+003	1.96566530E+005	-4.92451951E+001
   1.52514623E+003	1.96566370E+005	-4.93869482E+001
   1.52514747E+003	1.96566211E+005	-4.95786797E+001
   1.52514870E+003	1.96566051E+005	-4.97680144E+001
   1.52514994E+003	1.96565891E+005	-4.99094407E+001
   1.52515118E+003	1.96565732E+005	-5.00097347E+001
   1.52515242E+003	1.96565572E+005	-5.01098930E+001
   1.52515366E+003	1.96565412E+005	-5.02143841E+001
   1.52515490E+003	1.96565252E+005	-5.02809594E+001
   1.52515614E+003	1.96565093E+005	-5.02452266E+001
   1.52515738E+003	1.96564933E+005	-5.00413214E+001
   1.52515862E+003	1.96564773E+005	-4.96486665E+001
   1.52515986E+003	1.96564614E+005	-4.91533657E+001
   1.52516110E+003	1.96564454E+005	-4.87347767E+001
   1.52516233E+003	1.96564294E+005	-4.85422363E+001
   1.52516357E+003	1.96564135E+005	-4.85801054E+001
   1.52516481E+003	1.96563975E+005	-4.87002614E+001
   1.52516605E+003	1.96563815E+005	-4.87182922E+001
   1.52516729E+003	1.96563656E+005	-4.85898670E+001
   1.52516853E+003	1.96563496E+005	-4.84319031E+001
   1.52516977E+003	1.96563336E+005	-4.83569385E+001
   1.52517101E+003	1.96563176E+005	-4.83862665E+001
   1.52517225E+003	1.96563017E+005	-4.85051710E+001
   1.52517349E+003	1.96562857E+005	-4.86902403E+001
   1.52517473E+003	1.96562697E+005	-4.88778476E+001
   1.52517596E+003	1.96562538E+005	-4.89960459E+001
   1.52517720E+003	1.96562378E+005	-4.90348051E+001
   1.52517844E+003	1.96562218E+005	-4.90125933E+001
   1.52517968E+003	1.96562059E+005	-4.89180785E+001
   1.52518092E+003	1.96561899E+005	-4.87870900E+001
   1.52518216E+003	1.96561739E+005	-4.87651379E+001
   1.52518340E+003	1.96561579E+005	-4.89624162E+001
   1.52518464E+003	1.96561420E+005	-4.92753736E+001
   1.52518588E+003	1.96561260E+005	-4.94613932E+001
   1.52518712E+003	1.96561100E+005	-4.94383288E+001
   1.52518836E+003	1.96560941E+005	-4.93534004E+001
   1.52518960E+003	1.96560781E+005	-4.92959417E+001
   1.52519083E+003	1.96560621E+005	-4.91664098E+001
   1.52519207E+003	1.96560462E+005	-4.88994380E+001
   1.52519331E+003	1.96560302E+005	-4.86395865E+001
   1.52519455E+003	1.96560142E+005	-4.85677683E+001
   1.52519579E+003	1.96559982E+005	-4.86550215E+001
   1.52519703E+003	1.96559823E+005	-4.86975284E+001
   1.52519827E+003	1.96559663E+005	-4.85982390E+001
   1.52519951E+003	1.96559503E+005	-4.84794089E+001
   1.52520075E+003	1.96559344E+005	-4.84736635E+001
   1.52520199E+003	1.96559184E+005	-4.85674792E+001
   1.52520323E+003	1.96559024E+005	-4.86571952E+001
   1.52520447E+003	1.96558865E+005	-4.86623033E+001
   1.52520570E+003	1.96558705E+005	-4.85858418E+001
   1.52520694E+003	1.96558545E+005	-4.84951595E+001
   1.52520818E+003	1.96558385E+005	-4.84522483E+001
   1.52520942E+003	1.96558226E+005	-4.84673439E+001
   1.52521066E+003	1.96558066E+005	-4.85047358E+001
   1.52521190E+003	1.96557906E+005	-4.85083213E+001
   1.52521314E+003	1.96557747E+005	-4.84268261E+001
   1.52521438E+003	1.96557587E+005	-4.82749901E+001
   1.52521562E+003	1.96557427E+005	-4.81584888E+001
   1.52521686E+003	1.96557268E+005	-4.81382664E+001
   1.52521810E+003	1.96557108E+005	-4.81043594E+001
   1.52521934E+003	1.96556948E+005	-4.79193105E+001
   1.52522058E+003	1.96556789E+005	-4.76712873E+001
   1.52522181E+003	1.96556629E+005	-4.76084632E+001
   1.52522305E+003	1.96556469E+005	-4.78464767E+001
   1.52522429E+003	1.96556309E+005	-4.82602277E+001
   1.52522553E+003	1.96556150E+005	-4.86380484E+001
   1.52522677E+003	1.96555990E+005	-4.88729491E+001
   1.52522801E+003	1.96555830E+005	-4.89600570E+001
   1.52522925E+003	1.96555671E+005	-4.89134751E+001
   1.52523049E+003	1.96555511E+005	-4.87733731E+001
   1.52523173E+003	1.96555351E+005	-4.85958729E+001
   1.52523297E+003	1.96555192E+005	-4.84047446E+001
   1.52523421E+003	1.96555032E+005	-4.82169696E+001
   1.52523545E+003	1.96554872E+005	-4.80976021E+001
   1.52523668E+003	1.96554712E+005	-4.81230523E+001
   1.52523792E+003	1.96554553E+005	-4.82572807E+001
   1.52523916E+003	1.96554393E+005	-4.83185271E+001
   1.52524040E+003	1.96554233E+005	-4.81965607E+001
   1.52524164E+003	1.96554074E+005	-4.80635217E+001
   1.52524288E+003	1.96553914E+005	-4.81769820E+001
   1.52524412E+003	1.96553754E+005	-4.85304321E+001
   1.52524536E+003	1.96553595E+005	-4.88350237E+001
   1.52524660E+003	1.96553435E+005	-4.88800555E+001
   1.52524784E+003	1.96553275E+005	-4.87753072E+001
   1.52524908E+003	1.96553115E+005	-4.86986404E+001
   1.52525032E+003	1.96552956E+005	-4.86272768E+001
   1.52525156E+003	1.96552796E+005	-4.84526675E+001
   1.52525280E+003	1.96552636E+005	-4.81838100E+001
   1.52525403E+003	1.96552477E+005	-4.79062317E+001
   1.52525527E+003	1.96552317E+005	-4.76837116E+001
   1.52525651E+003	1.96552157E+005	-4.75773492E+001
   1.52525775E+003	1.96551998E+005	-4.76435689E+001
   1.52525899E+003	1.96551838E+005	-4.78752130E+001
   1.52526023E+003	1.96551678E+005	-4.81685675E+001
   1.52526147E+003	1.96551518E+005	-4.83685880E+001
   1.52526271E+003	1.96551359E+005	-4.84129196E+001
   1.52526395E+003	1.96551199E+005	-4.83815832E+001
   1.52526519E+003	1.96551039E+005	-4.83242886E+001
   1.52526643E+003	1.96550880E+005	-4.82015544E+001
   1.52526767E+003	1.96550720E+005	-4.80606499E+001
   1.52526891E+003	1.96550560E+005	-4.80315482E+001
   1.52527014E+003	1.96550401E+005	-4.80920940E+001
   1.52527138E+003	1.96550241E+005	-4.80492615E+001
   1.52527262E+003	1.96550081E+005	-4.78344883E+001
   1.52527386E+003	1.96549922E+005	-4.76479053E+001
   1.52527510E+003	1.96549762E+005	-4.77126591E+001
   1.52527634E+003	1.96549602E+005	-4.80394287E+001
   1.52527758E+003	1.96549442E+005	-4.84749197E+001
   1.52527882E+003	1.96549283E+005	-4.88863184E+001
   1.52528006E+003	1.96549123E+005	-4.92005877E+001
   1.52528130E+003	1.96548963E+005	-4.93232851E+001
   1.52528254E+003	1.96548804E+005	-4.92133154E+001
   1.52528378E+003	1.96548644E+005	-4.89959886E+001
   1.52528502E+003	1.96548484E+005	-4.88327575E+001
   1.52528626E+003	1.96548325E+005	-4.87530377E+001
   1.52528749E+003	1.96548165E+005	-4.87013314E+001
   1.52528873E+003	1.96548005E+005	-4.86896592E+001
   1.52528997E+003	1.96547845E+005	-4.88198455E+001
   1.52529121E+003	1.96547686E+005	-4.91123715E+001
   1.52529245E+003	1.96547526E+005	-4.93730356E+001
   1.52529369E+003	1.96547366E+005	-4.93881839E+001
   1.52529493E+003	1.96547207E+005	-4.92314393E+001
   1.52529617E+003	1.96547047E+005	-4.91311012E+001
   1.52529741E+003	1.96546887E+005	-4.91288490E+001
   1.52529865E+003	1.96546728E+005	-4.90784817E+001
   1.52529989E+003	1.96546568E+005	-4.89226065E+001
   1.52530113E+003	1.96546408E+005	-4.87977459E+001
   1.52530237E+003	1.96546248E+005	-4.88349506E+001
   1.52530361E+003	1.96546089E+005	-4.90088352E+001
   1.52530485E+003	1.96545929E+005	-4.92156334E+001
   1.52530608E+003	1.96545769E+005	-4.94046556E+001
   1.52530732E+003	1.96545610E+005	-4.95469243E+001
   1.52530856E+003	1.96545450E+005	-4.95347182E+001
   1.52530980E+003	1.96545290E+005	-4.92871375E+001
   1.52531104E+003	1.96545131E+005	-4.89159120E+001
   1.52531228E+003	1.96544971E+005	-4.86097866E+001
   1.52531352E+003	1.96544811E+005	-4.84540290E+001
   1.52531476E+003	1.96544651E+005	-4.84775833E+001
   1.52531600E+003	1.96544492E+005	-4.87326915E+001
   1.52531724E+003	1.96544332E+005	-4.91724663E+001
   1.52531848E+003	1.96544172E+005	-4.95245398E+001
   1.52531972E+003	1.96544013E+005	-4.95195971E+001
   1.52532096E+003	1.96543853E+005	-4.92706894E+001
   1.52532220E+003	1.96543693E+005	-4.91318555E+001
   1.52532344E+003	1.96543534E+005	-4.92494244E+001
   1.52532468E+003	1.96543374E+005	-4.94723955E+001
   1.52532591E+003	1.96543214E+005	-4.96211328E+001
   1.52532715E+003	1.96543055E+005	-4.96720772E+001
   1.52532839E+003	1.96542895E+005	-4.96241939E+001
   1.52532963E+003	1.96542735E+005	-4.94078337E+001
   1.52533087E+003	1.96542575E+005	-4.90770077E+001
   1.52533211E+003	1.96542416E+005	-4.88797453E+001
   1.52533335E+003	1.96542256E+005	-4.89801124E+001
   1.52533459E+003	1.96542096E+005	-4.92537037E+001
   1.52533583E+003	1.96541937E+005	-4.94543594E+001
   1.52533707E+003	1.96541777E+005	-4.95052213E+001
   1.52533831E+003	1.96541617E+005	-4.94809775E+001
   1.52533955E+003	1.96541458E+005	-4.94290827E+001
   1.52534079E+003	1.96541298E+005	-4.93983044E+001
   1.52534203E+003	1.96541138E+005	-4.94981493E+001
   1.52534327E+003	1.96540978E+005	-4.97539973E+001
   1.52534451E+003	1.96540819E+005	-4.99774243E+001
   1.52534574E+003	1.96540659E+005	-4.99216930E+001
   1.52534698E+003	1.96540499E+005	-4.95719102E+001
   1.52534822E+003	1.96540340E+005	-4.91530927E+001
   1.52534946E+003	1.96540180E+005	-4.88993502E+001
   1.52535070E+003	1.96540020E+005	-4.89242009E+001
   1.52535194E+003	1.96539861E+005	-4.92003872E+001
   1.52535318E+003	1.96539701E+005	-4.95676704E+001
   1.52535442E+003	1.96539541E+005	-4.98284344E+001
   1.52535566E+003	1.96539381E+005	-4.99098586E+001
   1.52535690E+003	1.96539222E+005	-4.98983073E+001
   1.52535814E+003	1.96539062E+005	-4.98769256E+001
   1.52535938E+003	1.96538902E+005	-4.97754527E+001
   1.52536062E+003	1.96538743E+005	-4.94571415E+001
   1.52536186E+003	1.96538583E+005	-4.89582494E+001
   1.52536310E+003	1.96538423E+005	-4.85200797E+001
   1.52536434E+003	1.96538264E+005	-4.83718039E+001
   1.52536558E+003	1.96538104E+005	-4.85628312E+001
   1.52536682E+003	1.96537944E+005	-4.89706658E+001
   1.52536805E+003	1.96537785E+005	-4.94391060E+001
   1.52536929E+003	1.96537625E+005	-4.98949119E+001
   1.52537053E+003	1.96537465E+005	-5.02958196E+001
   1.52537177E+003	1.96537305E+005	-5.05196075E+001
   1.52537301E+003	1.96537146E+005	-5.04189404E+001
   1.52537425E+003	1.96536986E+005	-5.00177780E+001
   1.52537549E+003	1.96536826E+005	-4.95316221E+001
   1.52537673E+003	1.96536667E+005	-4.91614707E+001
   1.52537797E+003	1.96536507E+005	-4.89752337E+001
   1.52537921E+003	1.96536347E+005	-4.89588392E+001
   1.52538045E+003	1.96536188E+005	-4.90733053E+001
   1.52538169E+003	1.96536028E+005	-4.92314491E+001
   1.52538293E+003	1.96535868E+005	-4.93059103E+001
   1.52538417E+003	1.96535708E+005	-4.92527436E+001
   1.52538541E+003	1.96535549E+005	-4.91606026E+001
   1.52538665E+003	1.96535389E+005	-4.90993661E+001
   1.52538789E+003	1.96535229E+005	-4.90058157E+001
   1.52538913E+003	1.96535070E+005	-4.87998400E+001
   1.52539036E+003	1.96534910E+005	-4.85453969E+001
   1.52539160E+003	1.96534750E+005	-4.83752114E+001
   1.52539284E+003	1.96534591E+005	-4.83131905E+001
   1.52539408E+003	1.96534431E+005	-4.82964923E+001
   1.52539532E+003	1.96534271E+005	-4.83189585E+001
   1.52539656E+003	1.96534111E+005	-4.84270534E+001
   1.52539780E+003	1.96533952E+005	-4.86256953E+001
   1.52539904E+003	1.96533792E+005	-4.88631783E+001
   1.52540028E+003	1.96533632E+005	-4.90384286E+001
   1.52540152E+003	1.96533473E+005	-4.90340951E+001
   1.52540276E+003	1.96533313E+005	-4.88489193E+001
   1.52540400E+003	1.96533153E+005	-4.86469841E+001
   1.52540524E+003	1.96532994E+005	-4.86104282E+001
   1.52540648E+003	1.96532834E+005	-4.88034017E+001
   1.52540772E+003	1.96532674E+005	-4.91440687E+001
   1.52540896E+003	1.96532514E+005	-4.94394291E+001
   1.52541020E+003	1.96532355E+005	-4.95107527E+001
   1.52541144E+003	1.96532195E+005	-4.93592123E+001
   1.52541268E+003	1.96532035E+005	-4.91650340E+001
   1.52541392E+003	1.96531876E+005	-4.90998985E+001
   1.52541515E+003	1.96531716E+005	-4.91839333E+001
   1.52541639E+003	1.96531556E+005	-4.93189967E+001
   1.52541763E+003	1.96531397E+005	-4.94189775E+001
   1.52541887E+003	1.96531237E+005	-4.94675303E+001
   1.52542011E+003	1.96531077E+005	-4.94586089E+001
   1.52542135E+003	1.96530918E+005	-4.93694501E+001
   1.52542259E+003	1.96530758E+005	-4.92239343E+001
   1.52542383E+003	1.96530598E+005	-4.91132229E+001
   1.52542507E+003	1.96530438E+005	-4.91303746E+001
   1.52542631E+003	1.96530279E+005	-4.93145581E+001
   1.52542755E+003	1.96530119E+005	-4.96242840E+001
   1.52542879E+003	1.96529959E+005	-4.99197502E+001
   1.52543003E+003	1.96529800E+005	-5.00259095E+001
   1.52543127E+003	1.96529640E+005	-4.98836239E+001
   1.52543251E+003	1.96529480E+005	-4.96150518E+001
   1.52543375E+003	1.96529321E+005	-4.94171269E+001
   1.52543499E+003	1.96529161E+005	-4.94037538E+001
   1.52543623E+003	1.96529001E+005	-4.95139084E+001
   1.52543747E+003	1.96528841E+005	-4.95518649E+001
   1.52543871E+003	1.96528682E+005	-4.93687136E+001
   1.52543995E+003	1.96528522E+005	-4.90240884E+001
   1.52544119E+003	1.96528362E+005	-4.87412996E+001
   1.52544242E+003	1.96528203E+005	-4.87130178E+001
   1.52544366E+003	1.96528043E+005	-4.89383003E+001
   1.52544490E+003	1.96527883E+005	-4.92251018E+001
   1.52544614E+003	1.96527724E+005	-4.93877419E+001
   1.52544738E+003	1.96527564E+005	-4.94162485E+001
   1.52544862E+003	1.96527404E+005	-4.93839109E+001
   1.52544986E+003	1.96527244E+005	-4.92937117E+001
   1.52545110E+003	1.96527085E+005	-4.91432870E+001
   1.52545234E+003	1.96526925E+005	-4.90710222E+001
   1.52545358E+003	1.96526765E+005	-4.92594165E+001
   1.52545482E+003	1.96526606E+005	-4.96844939E+001
   1.52545606E+003	1.96526446E+005	-5.00753658E+001
   1.52545730E+003	1.96526286E+005	-5.01704754E+001
   1.52545854E+003	1.96526127E+005	-4.99409975E+001
   1.52545978E+003	1.96525967E+005	-4.95112214E+001
   1.52546102E+003	1.96525807E+005	-4.90118844E+001
   1.52546226E+003	1.96525647E+005	-4.85595728E+001
   1.52546350E+003	1.96525488E+005	-4.82574731E+001
   1.52546474E+003	1.96525328E+005	-4.81684872E+001
   1.52546598E+003	1.96525168E+005	-4.83011727E+001
   1.52546722E+003	1.96525009E+005	-4.86152957E+001
   1.52546846E+003	1.96524849E+005	-4.90398029E+001
   1.52546970E+003	1.96524689E+005	-4.94884438E+001
   1.52547094E+003	1.96524530E+005	-4.98391013E+001
   1.52547217E+003	1.96524370E+005	-4.99217041E+001
   1.52547341E+003	1.96524210E+005	-4.96484160E+001
   1.52547465E+003	1.96524051E+005	-4.91656819E+001
   1.52547589E+003	1.96523891E+005	-4.87347373E+001
   1.52547713E+003	1.96523731E+005	-4.85172246E+001
   1.52547837E+003	1.96523571E+005	-4.85457010E+001
   1.52547961E+003	1.96523412E+005	-4.87729666E+001
   1.52548085E+003	1.96523252E+005	-4.90642293E+001
   1.52548209E+003	1.96523092E+005	-4.92079173E+001
   1.52548333E+003	1.96522933E+005	-4.90702760E+001
   1.52548457E+003	1.96522773E+005	-4.87747817E+001
   1.52548581E+003	1.96522613E+005	-4.85918649E+001
   1.52548705E+003	1.96522454E+005	-4.86300760E+001
   1.52548829E+003	1.96522294E+005	-4.87373306E+001
   1.52548953E+003	1.96522134E+005	-4.87321771E+001
   1.52549077E+003	1.96521974E+005	-4.86544612E+001
   1.52549201E+003	1.96521815E+005	-4.86546520E+001
   1.52549325E+003	1.96521655E+005	-4.87162170E+001
   1.52549449E+003	1.96521495E+005	-4.86626829E+001
   1.52549573E+003	1.96521336E+005	-4.84229539E+001
   1.52549697E+003	1.96521176E+005	-4.81133018E+001
   1.52549821E+003	1.96521016E+005	-4.78531645E+001
   1.52549945E+003	1.96520857E+005	-4.76752298E+001
   1.52550069E+003	1.96520697E+005	-4.76051250E+001
   1.52550193E+003	1.96520537E+005	-4.76987374E+001
   1.52550317E+003	1.96520377E+005	-4.79674901E+001
   1.52550441E+003	1.96520218E+005	-4.83118795E+001
   1.52550565E+003	1.96520058E+005	-4.85625029E+001
   1.52550688E+003	1.96519898E+005	-4.86158928E+001
   1.52550812E+003	1.96519739E+005	-4.85219852E+001
   1.52550936E+003	1.96519579E+005	-4.84178223E+001
   1.52551060E+003	1.96519419E+005	-4.84264393E+001
   1.52551184E+003	1.96519260E+005	-4.86174626E+001
   1.52551308E+003	1.96519100E+005	-4.89715216E+001
   1.52551432E+003	1.96518940E+005	-4.93592395E+001
   1.52551556E+003	1.96518780E+005	-4.96267470E+001
   1.52551680E+003	1.96518621E+005	-4.97151304E+001
   1.52551804E+003	1.96518461E+005	-4.96374617E+001
   1.52551928E+003	1.96518301E+005	-4.94125916E+001
   1.52552052E+003	1.96518142E+005	-4.91219811E+001
   1.52552176E+003	1.96517982E+005	-4.89203061E+001
   1.52552300E+003	1.96517822E+005	-4.88921610E+001
   1.52552424E+003	1.96517663E+005	-4.89886049E+001
   1.52552548E+003	1.96517503E+005	-4.91558284E+001
   1.52552672E+003	1.96517343E+005	-4.93957923E+001
   1.52552796E+003	1.96517184E+005	-4.96220224E+001
   1.52552920E+003	1.96517024E+005	-4.96466016E+001
   1.52553044E+003	1.96516864E+005	-4.94236943E+001
   1.52553168E+003	1.96516704E+005	-4.91119852E+001
   1.52553292E+003	1.96516545E+005	-4.88545916E+001
   1.52553416E+003	1.96516385E+005	-4.86790995E+001
   1.52553540E+003	1.96516225E+005	-4.85927586E+001
   1.52553664E+003	1.96516066E+005	-4.86393646E+001
   1.52553788E+003	1.96515906E+005	-4.88397400E+001
   1.52553912E+003	1.96515746E+005	-4.91221047E+001
   1.52554036E+003	1.96515587E+005	-4.93241891E+001
   1.52554160E+003	1.96515427E+005	-4.93144337E+001
   1.52554284E+003	1.96515267E+005	-4.91558148E+001
   1.52554408E+003	1.96515107E+005	-4.90665637E+001
   1.52554532E+003	1.96514948E+005	-4.91939733E+001
   1.52554656E+003	1.96514788E+005	-4.95052700E+001
   1.52554780E+003	1.96514628E+005	-4.98806280E+001
   1.52554903E+003	1.96514469E+005	-5.02179896E+001
   1.52555027E+003	1.96514309E+005	-5.04170122E+001
   1.52555151E+003	1.96514149E+005	-5.03621076E+001
   1.52555275E+003	1.96513990E+005	-5.00080766E+001
   1.52555399E+003	1.96513830E+005	-4.94470551E+001
   1.52555523E+003	1.96513670E+005	-4.88732948E+001
   1.52555647E+003	1.96513510E+005	-4.85036642E+001
   1.52555771E+003	1.96513351E+005	-4.84850878E+001
   1.52555895E+003	1.96513191E+005	-4.88119554E+001
   1.52556019E+003	1.96513031E+005	-4.93027842E+001
   1.52556143E+003	1.96512872E+005	-4.96583303E+001
   1.52556267E+003	1.96512712E+005	-4.96267076E+001
   1.52556391E+003	1.96512552E+005	-4.92455842E+001
   1.52556515E+003	1.96512393E+005	-4.88411804E+001
   1.52556639E+003	1.96512233E+005	-4.86733204E+001
   1.52556763E+003	1.96512073E+005	-4.86915189E+001
   1.52556887E+003	1.96511914E+005	-4.86637616E+001
   1.52557011E+003	1.96511754E+005	-4.84672774E+001
   1.52557135E+003	1.96511594E+005	-4.81838475E+001
   1.52557259E+003	1.96511434E+005	-4.79696453E+001
   1.52557383E+003	1.96511275E+005	-4.79372101E+001
   1.52557507E+003	1.96511115E+005	-4.81025264E+001
   1.52557631E+003	1.96510955E+005	-4.83779021E+001
   1.52557755E+003	1.96510796E+005	-4.86452183E+001
   1.52557879E+003	1.96510636E+005	-4.88180806E+001
   1.52558003E+003	1.96510476E+005	-4.88301977E+001
   1.52558127E+003	1.96510317E+005	-4.86771755E+001
   1.52558251E+003	1.96510157E+005	-4.84458510E+001
