Acquired on 3/17/2019 at 11:45:46
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52508551E+003	1.96574196E+005	-4.97144449E+001
   1.52508675E+003	1.96574036E+005	-5.03660886E+001
   1.52508799E+003	1.96573876E+005	-5.07110043E+001
   1.52508923E+003	1.96573716E+005	-5.06808497E+001
   1.52509047E+003	1.96573557E+005	-5.04446682E+001
   1.52509171E+003	1.96573397E+005	-5.02986891E+001
   1.52509295E+003	1.96573237E+005	-5.03997293E+001
   1.52509419E+003	1.96573078E+005	-5.06225919E+001
   1.52509543E+003	1.96572918E+005	-5.07015365E+001
   1.52509666E+003	1.96572758E+005	-5.05153663E+001
   1.52509790E+003	1.96572599E+005	-5.01607743E+001
   1.52509914E+003	1.96572439E+005	-4.97930841E+001
   1.52510038E+003	1.96572279E+005	-4.95118779E+001
   1.52510162E+003	1.96572119E+005	-4.93556210E+001
   1.52510286E+003	1.96571960E+005	-4.93294246E+001
   1.52510410E+003	1.96571800E+005	-4.94205220E+001
   1.52510534E+003	1.96571640E+005	-4.96014053E+001
   1.52510658E+003	1.96571481E+005	-4.98332001E+001
   1.52510782E+003	1.96571321E+005	-5.00738678E+001
   1.52510905E+003	1.96571161E+005	-5.02922993E+001
   1.52511029E+003	1.96571002E+005	-5.04684867E+001
   1.52511153E+003	1.96570842E+005	-5.05761283E+001
   1.52511277E+003	1.96570682E+005	-5.05775345E+001
   1.52511401E+003	1.96570523E+005	-5.04381220E+001
   1.52511525E+003	1.96570363E+005	-5.01724555E+001
   1.52511649E+003	1.96570203E+005	-4.99073561E+001
   1.52511773E+003	1.96570043E+005	-4.98421843E+001
   1.52511897E+003	1.96569884E+005	-5.00924012E+001
   1.52512021E+003	1.96569724E+005	-5.05845747E+001
   1.52512145E+003	1.96569564E+005	-5.11158326E+001
   1.52512268E+003	1.96569405E+005	-5.15339638E+001
   1.52512392E+003	1.96569245E+005	-5.18315089E+001
   1.52512516E+003	1.96569085E+005	-5.20197619E+001
   1.52512640E+003	1.96568926E+005	-5.20053058E+001
   1.52512764E+003	1.96568766E+005	-5.17136168E+001
   1.52512888E+003	1.96568606E+005	-5.12496775E+001
   1.52513012E+003	1.96568446E+005	-5.07835052E+001
   1.52513136E+003	1.96568287E+005	-5.03740352E+001
   1.52513260E+003	1.96568127E+005	-5.00043631E+001
   1.52513384E+003	1.96567967E+005	-4.97007657E+001
   1.52513507E+003	1.96567808E+005	-4.95334576E+001
   1.52513631E+003	1.96567648E+005	-4.95244151E+001
   1.52513755E+003	1.96567488E+005	-4.96173422E+001
   1.52513879E+003	1.96567329E+005	-4.97503330E+001
   1.52514003E+003	1.96567169E+005	-4.99197246E+001
   1.52514127E+003	1.96567009E+005	-5.01522403E+001
   1.52514251E+003	1.96566849E+005	-5.04218418E+001
   1.52514375E+003	1.96566690E+005	-5.06201598E+001
   1.52514499E+003	1.96566530E+005	-5.06557023E+001
   1.52514623E+003	1.96566370E+005	-5.05571577E+001
   1.52514747E+003	1.96566211E+005	-5.04293622E+001
   1.52514870E+003	1.96566051E+005	-5.03513425E+001
   1.52514994E+003	1.96565891E+005	-5.03066223E+001
   1.52515118E+003	1.96565732E+005	-5.01716747E+001
   1.52515242E+003	1.96565572E+005	-4.98587358E+001
   1.52515366E+003	1.96565412E+005	-4.94760125E+001
   1.52515490E+003	1.96565252E+005	-4.92296868E+001
   1.52515614E+003	1.96565093E+005	-4.92406057E+001
   1.52515738E+003	1.96564933E+005	-4.95263388E+001
   1.52515862E+003	1.96564773E+005	-5.00298649E+001
   1.52515986E+003	1.96564614E+005	-5.05812508E+001
   1.52516110E+003	1.96564454E+005	-5.09561346E+001
   1.52516233E+003	1.96564294E+005	-5.10756357E+001
   1.52516357E+003	1.96564135E+005	-5.10313096E+001
   1.52516481E+003	1.96563975E+005	-5.09389824E+001
   1.52516605E+003	1.96563815E+005	-5.09196301E+001
   1.52516729E+003	1.96563656E+005	-5.10860601E+001
   1.52516853E+003	1.96563496E+005	-5.13969967E+001
   1.52516977E+003	1.96563336E+005	-5.16254820E+001
   1.52517101E+003	1.96563176E+005	-5.16144623E+001
   1.52517225E+003	1.96563017E+005	-5.14745455E+001
   1.52517349E+003	1.96562857E+005	-5.13609892E+001
   1.52517473E+003	1.96562697E+005	-5.12110080E+001
   1.52517596E+003	1.96562538E+005	-5.08811143E+001
   1.52517720E+003	1.96562378E+005	-5.04120992E+001
   1.52517844E+003	1.96562218E+005	-4.99607164E+001
   1.52517968E+003	1.96562059E+005	-4.96051762E+001
   1.52518092E+003	1.96561899E+005	-4.93600050E+001
   1.52518216E+003	1.96561739E+005	-4.92743955E+001
   1.52518340E+003	1.96561579E+005	-4.94320057E+001
   1.52518464E+003	1.96561420E+005	-4.98695871E+001
   1.52518588E+003	1.96561260E+005	-5.04870959E+001
   1.52518712E+003	1.96561100E+005	-5.10138843E+001
   1.52518836E+003	1.96560941E+005	-5.11505809E+001
   1.52518960E+003	1.96560781E+005	-5.08749448E+001
   1.52519083E+003	1.96560621E+005	-5.04794700E+001
   1.52519207E+003	1.96560462E+005	-5.02103099E+001
   1.52519331E+003	1.96560302E+005	-5.00538400E+001
   1.52519455E+003	1.96560142E+005	-4.98854924E+001
   1.52519579E+003	1.96559982E+005	-4.96817183E+001
   1.52519703E+003	1.96559823E+005	-4.95336781E+001
   1.52519827E+003	1.96559663E+005	-4.95041256E+001
   1.52519951E+003	1.96559503E+005	-4.95195798E+001
   1.52520075E+003	1.96559344E+005	-4.94402824E+001
   1.52520199E+003	1.96559184E+005	-4.92394688E+001
   1.52520323E+003	1.96559024E+005	-4.90402857E+001
   1.52520447E+003	1.96558865E+005	-4.89584009E+001
   1.52520570E+003	1.96558705E+005	-4.90004526E+001
   1.52520694E+003	1.96558545E+005	-4.91501354E+001
   1.52520818E+003	1.96558385E+005	-4.94432625E+001
   1.52520942E+003	1.96558226E+005	-4.98722932E+001
   1.52521066E+003	1.96558066E+005	-5.03387063E+001
   1.52521190E+003	1.96557906E+005	-5.07715431E+001
   1.52521314E+003	1.96557747E+005	-5.11305094E+001
   1.52521438E+003	1.96557587E+005	-5.12946698E+001
   1.52521562E+003	1.96557427E+005	-5.11957553E+001
   1.52521686E+003	1.96557268E+005	-5.10247886E+001
   1.52521810E+003	1.96557108E+005	-5.10565630E+001
   1.52521934E+003	1.96556948E+005	-5.13340890E+001
   1.52522058E+003	1.96556789E+005	-5.16691202E+001
   1.52522181E+003	1.96556629E+005	-5.19151557E+001
   1.52522305E+003	1.96556469E+005	-5.20920634E+001
   1.52522429E+003	1.96556309E+005	-5.22016629E+001
   1.52522553E+003	1.96556150E+005	-5.21287403E+001
   1.52522677E+003	1.96555990E+005	-5.18431286E+001
   1.52522801E+003	1.96555830E+005	-5.15079762E+001
   1.52522925E+003	1.96555671E+005	-5.12475461E+001
   1.52523049E+003	1.96555511E+005	-5.09920410E+001
   1.52523173E+003	1.96555351E+005	-5.06716145E+001
   1.52523297E+003	1.96555192E+005	-5.04291172E+001
   1.52523421E+003	1.96555032E+005	-5.04788813E+001
   1.52523545E+003	1.96554872E+005	-5.08339650E+001
   1.52523668E+003	1.96554712E+005	-5.12759136E+001
   1.52523792E+003	1.96554553E+005	-5.15601014E+001
   1.52523916E+003	1.96554393E+005	-5.15877397E+001
   1.52524040E+003	1.96554233E+005	-5.14050381E+001
   1.52524164E+003	1.96554074E+005	-5.11245260E+001
   1.52524288E+003	1.96553914E+005	-5.08381201E+001
   1.52524412E+003	1.96553754E+005	-5.05840418E+001
   1.52524536E+003	1.96553595E+005	-5.03840500E+001
   1.52524660E+003	1.96553435E+005	-5.02598406E+001
   1.52524784E+003	1.96553275E+005	-5.02083706E+001
   1.52524908E+003	1.96553115E+005	-5.01851342E+001
   1.52525032E+003	1.96552956E+005	-5.01193179E+001
   1.52525156E+003	1.96552796E+005	-4.99881401E+001
   1.52525280E+003	1.96552636E+005	-4.98826721E+001
   1.52525403E+003	1.96552477E+005	-4.99332289E+001
   1.52525527E+003	1.96552317E+005	-5.01565869E+001
   1.52525651E+003	1.96552157E+005	-5.04054653E+001
   1.52525775E+003	1.96551998E+005	-5.04941543E+001
   1.52525899E+003	1.96551838E+005	-5.03789077E+001
   1.52526023E+003	1.96551678E+005	-5.01575476E+001
   1.52526147E+003	1.96551518E+005	-4.99261344E+001
   1.52526271E+003	1.96551359E+005	-4.97558883E+001
   1.52526395E+003	1.96551199E+005	-4.97639975E+001
   1.52526519E+003	1.96551039E+005	-5.00584472E+001
   1.52526643E+003	1.96550880E+005	-5.05909370E+001
   1.52526767E+003	1.96550720E+005	-5.11164408E+001
   1.52526891E+003	1.96550560E+005	-5.13269768E+001
   1.52527014E+003	1.96550401E+005	-5.10732465E+001
   1.52527138E+003	1.96550241E+005	-5.04825379E+001
   1.52527262E+003	1.96550081E+005	-4.98377410E+001
   1.52527386E+003	1.96549922E+005	-4.93807901E+001
   1.52527510E+003	1.96549762E+005	-4.92384057E+001
   1.52527634E+003	1.96549602E+005	-4.94132253E+001
   1.52527758E+003	1.96549442E+005	-4.97765408E+001
   1.52527882E+003	1.96549283E+005	-5.01415158E+001
   1.52528006E+003	1.96549123E+005	-5.04154100E+001
   1.52528130E+003	1.96548963E+005	-5.06388054E+001
   1.52528254E+003	1.96548804E+005	-5.08568816E+001
   1.52528378E+003	1.96548644E+005	-5.10336514E+001
   1.52528502E+003	1.96548484E+005	-5.11194993E+001
   1.52528626E+003	1.96548325E+005	-5.11363150E+001
   1.52528749E+003	1.96548165E+005	-5.11375882E+001
   1.52528873E+003	1.96548005E+005	-5.11039085E+001
   1.52528997E+003	1.96547845E+005	-5.09591739E+001
   1.52529121E+003	1.96547686E+005	-5.07313411E+001
   1.52529245E+003	1.96547526E+005	-5.05831659E+001
   1.52529369E+003	1.96547366E+005	-5.06238577E+001
   1.52529493E+003	1.96547207E+005	-5.07977140E+001
   1.52529617E+003	1.96547047E+005	-5.09742856E+001
   1.52529741E+003	1.96546887E+005	-5.10647894E+001
   1.52529865E+003	1.96546728E+005	-5.10149300E+001
   1.52529989E+003	1.96546568E+005	-5.07685482E+001
   1.52530113E+003	1.96546408E+005	-5.03538390E+001
   1.52530237E+003	1.96546248E+005	-4.99420088E+001
   1.52530361E+003	1.96546089E+005	-4.96933897E+001
   1.52530485E+003	1.96545929E+005	-4.96071818E+001
   1.52530608E+003	1.96545769E+005	-4.95983584E+001
   1.52530732E+003	1.96545610E+005	-4.96733552E+001
   1.52530856E+003	1.96545450E+005	-4.99371535E+001
   1.52530980E+003	1.96545290E+005	-5.04070584E+001
   1.52531104E+003	1.96545131E+005	-5.08755935E+001
   1.52531228E+003	1.96544971E+005	-5.10299381E+001
   1.52531352E+003	1.96544811E+005	-5.07693630E+001
   1.52531476E+003	1.96544651E+005	-5.03188557E+001
   1.52531600E+003	1.96544492E+005	-4.99627730E+001
   1.52531724E+003	1.96544332E+005	-4.97990716E+001
   1.52531848E+003	1.96544172E+005	-4.97869980E+001
   1.52531972E+003	1.96544013E+005	-4.99135429E+001
   1.52532096E+003	1.96543853E+005	-5.01960389E+001
   1.52532220E+003	1.96543693E+005	-5.05432243E+001
   1.52532344E+003	1.96543534E+005	-5.07280778E+001
   1.52532468E+003	1.96543374E+005	-5.05637902E+001
   1.52532591E+003	1.96543214E+005	-5.00994300E+001
   1.52532715E+003	1.96543055E+005	-4.96072019E+001
   1.52532839E+003	1.96542895E+005	-4.93785439E+001
   1.52532963E+003	1.96542735E+005	-4.95225462E+001
   1.52533087E+003	1.96542575E+005	-4.99219307E+001
   1.52533211E+003	1.96542416E+005	-5.03654232E+001
   1.52533335E+003	1.96542256E+005	-5.07040516E+001
   1.52533459E+003	1.96542096E+005	-5.08763740E+001
   1.52533583E+003	1.96541937E+005	-5.08727839E+001
   1.52533707E+003	1.96541777E+005	-5.07538297E+001
   1.52533831E+003	1.96541617E+005	-5.06726609E+001
   1.52533955E+003	1.96541458E+005	-5.07938687E+001
   1.52534079E+003	1.96541298E+005	-5.11298389E+001
   1.52534203E+003	1.96541138E+005	-5.14715793E+001
   1.52534327E+003	1.96540978E+005	-5.15610904E+001
   1.52534451E+003	1.96540819E+005	-5.13663358E+001
   1.52534574E+003	1.96540659E+005	-5.10882302E+001
   1.52534698E+003	1.96540499E+005	-5.09031542E+001
   1.52534822E+003	1.96540340E+005	-5.08157320E+001
   1.52534946E+003	1.96540180E+005	-5.07493121E+001
   1.52535070E+003	1.96540020E+005	-5.06801318E+001
   1.52535194E+003	1.96539861E+005	-5.06254037E+001
   1.52535318E+003	1.96539701E+005	-5.05502570E+001
   1.52535442E+003	1.96539541E+005	-5.03786819E+001
   1.52535566E+003	1.96539381E+005	-5.00965847E+001
   1.52535690E+003	1.96539222E+005	-4.97639400E+001
   1.52535814E+003	1.96539062E+005	-4.94506925E+001
   1.52535938E+003	1.96538902E+005	-4.92255677E+001
   1.52536062E+003	1.96538743E+005	-4.91535404E+001
   1.52536186E+003	1.96538583E+005	-4.92570284E+001
   1.52536310E+003	1.96538423E+005	-4.94840740E+001
   1.52536434E+003	1.96538264E+005	-4.97167245E+001
   1.52536558E+003	1.96538104E+005	-4.98511089E+001
   1.52536682E+003	1.96537944E+005	-4.98863164E+001
   1.52536805E+003	1.96537785E+005	-4.98772915E+001
   1.52536929E+003	1.96537625E+005	-4.98307715E+001
   1.52537053E+003	1.96537465E+005	-4.97325583E+001
   1.52537177E+003	1.96537305E+005	-4.96229076E+001
   1.52537301E+003	1.96537146E+005	-4.95613790E+001
   1.52537425E+003	1.96536986E+005	-4.95471420E+001
   1.52537549E+003	1.96536826E+005	-4.95054943E+001
   1.52537673E+003	1.96536667E+005	-4.93652705E+001
   1.52537797E+003	1.96536507E+005	-4.91766314E+001
   1.52537921E+003	1.96536347E+005	-4.91082600E+001
   1.52538045E+003	1.96536188E+005	-4.92726353E+001
   1.52538169E+003	1.96536028E+005	-4.95825804E+001
   1.52538293E+003	1.96535868E+005	-4.98134942E+001
   1.52538417E+003	1.96535708E+005	-4.98078001E+001
   1.52538541E+003	1.96535549E+005	-4.95999143E+001
   1.52538665E+003	1.96535389E+005	-4.93613569E+001
   1.52538789E+003	1.96535229E+005	-4.92624517E+001
   1.52538913E+003	1.96535070E+005	-4.93573980E+001
   1.52539036E+003	1.96534910E+005	-4.95456847E+001
   1.52539160E+003	1.96534750E+005	-4.96426579E+001
   1.52539284E+003	1.96534591E+005	-4.95589870E+001
   1.52539408E+003	1.96534431E+005	-4.94113970E+001
   1.52539532E+003	1.96534271E+005	-4.93832083E+001
   1.52539656E+003	1.96534111E+005	-4.95127339E+001
   1.52539780E+003	1.96533952E+005	-4.96370791E+001
   1.52539904E+003	1.96533792E+005	-4.95299894E+001
   1.52540028E+003	1.96533632E+005	-4.91472692E+001
   1.52540152E+003	1.96533473E+005	-4.86915622E+001
   1.52540276E+003	1.96533313E+005	-4.83968259E+001
   1.52540400E+003	1.96533153E+005	-4.83476145E+001
   1.52540524E+003	1.96532994E+005	-4.85050283E+001
   1.52540648E+003	1.96532834E+005	-4.87818126E+001
   1.52540772E+003	1.96532674E+005	-4.90369621E+001
   1.52540896E+003	1.96532514E+005	-4.91522731E+001
   1.52541020E+003	1.96532355E+005	-4.92301008E+001
   1.52541144E+003	1.96532195E+005	-4.95333150E+001
   1.52541268E+003	1.96532035E+005	-5.01389801E+001
   1.52541392E+003	1.96531876E+005	-5.07454257E+001
   1.52541515E+003	1.96531716E+005	-5.09502834E+001
   1.52541639E+003	1.96531556E+005	-5.07677295E+001
   1.52541763E+003	1.96531397E+005	-5.05300945E+001
   1.52541887E+003	1.96531237E+005	-5.03710526E+001
   1.52542011E+003	1.96531077E+005	-5.01707427E+001
   1.52542135E+003	1.96530918E+005	-4.98359228E+001
   1.52542259E+003	1.96530758E+005	-4.94056850E+001
   1.52542383E+003	1.96530598E+005	-4.89684272E+001
   1.52542507E+003	1.96530438E+005	-4.86166767E+001
   1.52542631E+003	1.96530279E+005	-4.84589861E+001
   1.52542755E+003	1.96530119E+005	-4.85973337E+001
   1.52542879E+003	1.96529959E+005	-4.90256008E+001
   1.52543003E+003	1.96529800E+005	-4.95488872E+001
   1.52543127E+003	1.96529640E+005	-4.98992438E+001
   1.52543251E+003	1.96529480E+005	-4.99749932E+001
   1.52543375E+003	1.96529321E+005	-4.98652542E+001
   1.52543499E+003	1.96529161E+005	-4.96856445E+001
   1.52543623E+003	1.96529001E+005	-4.95253665E+001
   1.52543747E+003	1.96528841E+005	-4.94787017E+001
   1.52543871E+003	1.96528682E+005	-4.95985233E+001
   1.52543995E+003	1.96528522E+005	-4.98051751E+001
   1.52544119E+003	1.96528362E+005	-4.99271091E+001
   1.52544242E+003	1.96528203E+005	-4.98967031E+001
   1.52544366E+003	1.96528043E+005	-4.98042806E+001
   1.52544490E+003	1.96527883E+005	-4.96988377E+001
   1.52544614E+003	1.96527724E+005	-4.94904802E+001
   1.52544738E+003	1.96527564E+005	-4.91315919E+001
   1.52544862E+003	1.96527404E+005	-4.87489611E+001
   1.52544986E+003	1.96527244E+005	-4.84749506E+001
   1.52545110E+003	1.96527085E+005	-4.82787417E+001
   1.52545234E+003	1.96526925E+005	-4.80848049E+001
   1.52545358E+003	1.96526765E+005	-4.79693681E+001
   1.52545482E+003	1.96526606E+005	-4.80816865E+001
   1.52545606E+003	1.96526446E+005	-4.84142701E+001
   1.52545730E+003	1.96526286E+005	-4.87665456E+001
   1.52545854E+003	1.96526127E+005	-4.89193438E+001
   1.52545978E+003	1.96525967E+005	-4.88080864E+001
   1.52546102E+003	1.96525807E+005	-4.85678439E+001
   1.52546226E+003	1.96525647E+005	-4.84369190E+001
   1.52546350E+003	1.96525488E+005	-4.85672810E+001
   1.52546474E+003	1.96525328E+005	-4.88935908E+001
   1.52546598E+003	1.96525168E+005	-4.91759455E+001
   1.52546722E+003	1.96525009E+005	-4.91911480E+001
   1.52546846E+003	1.96524849E+005	-4.89369187E+001
   1.52546970E+003	1.96524689E+005	-4.86304951E+001
   1.52547094E+003	1.96524530E+005	-4.84629878E+001
   1.52547217E+003	1.96524370E+005	-4.84456794E+001
   1.52547341E+003	1.96524210E+005	-4.85336337E+001
   1.52547465E+003	1.96524051E+005	-4.87488062E+001
   1.52547589E+003	1.96523891E+005	-4.90792120E+001
   1.52547713E+003	1.96523731E+005	-4.93748768E+001
   1.52547837E+003	1.96523571E+005	-4.94654881E+001
   1.52547961E+003	1.96523412E+005	-4.93473027E+001
   1.52548085E+003	1.96523252E+005	-4.91529796E+001
   1.52548209E+003	1.96523092E+005	-4.89648018E+001
   1.52548333E+003	1.96522933E+005	-4.87712128E+001
   1.52548457E+003	1.96522773E+005	-4.86022039E+001
   1.52548581E+003	1.96522613E+005	-4.85725333E+001
   1.52548705E+003	1.96522454E+005	-4.87391904E+001
   1.52548829E+003	1.96522294E+005	-4.90124878E+001
   1.52548953E+003	1.96522134E+005	-4.92671340E+001
   1.52549077E+003	1.96521974E+005	-4.94826831E+001
   1.52549201E+003	1.96521815E+005	-4.96771463E+001
   1.52549325E+003	1.96521655E+005	-4.97792286E+001
   1.52549449E+003	1.96521495E+005	-4.97181893E+001
   1.52549573E+003	1.96521336E+005	-4.95600816E+001
   1.52549697E+003	1.96521176E+005	-4.94117451E+001
   1.52549821E+003	1.96521016E+005	-4.92791503E+001
   1.52549945E+003	1.96520857E+005	-4.91165095E+001
   1.52550069E+003	1.96520697E+005	-4.89607173E+001
   1.52550193E+003	1.96520537E+005	-4.89133877E+001
   1.52550317E+003	1.96520377E+005	-4.89653506E+001
   1.52550441E+003	1.96520218E+005	-4.89547302E+001
   1.52550565E+003	1.96520058E+005	-4.87954483E+001
   1.52550688E+003	1.96519898E+005	-4.86283576E+001
   1.52550812E+003	1.96519739E+005	-4.86281711E+001
   1.52550936E+003	1.96519579E+005	-4.87736521E+001
   1.52551060E+003	1.96519419E+005	-4.88875923E+001
   1.52551184E+003	1.96519260E+005	-4.88940091E+001
   1.52551308E+003	1.96519100E+005	-4.89193862E+001
   1.52551432E+003	1.96518940E+005	-4.90560237E+001
   1.52551556E+003	1.96518780E+005	-4.92057591E+001
   1.52551680E+003	1.96518621E+005	-4.92622658E+001
   1.52551804E+003	1.96518461E+005	-4.92543390E+001
   1.52551928E+003	1.96518301E+005	-4.92039840E+001
   1.52552052E+003	1.96518142E+005	-4.90763128E+001
   1.52552176E+003	1.96517982E+005	-4.89566922E+001
   1.52552300E+003	1.96517822E+005	-4.90587954E+001
   1.52552424E+003	1.96517663E+005	-4.94703445E+001
   1.52552548E+003	1.96517503E+005	-4.99996734E+001
   1.52552672E+003	1.96517343E+005	-5.03361081E+001
   1.52552796E+003	1.96517184E+005	-5.03450752E+001
   1.52552920E+003	1.96517024E+005	-5.01267198E+001
   1.52553044E+003	1.96516864E+005	-4.98611116E+001
   1.52553168E+003	1.96516704E+005	-4.97023500E+001
   1.52553292E+003	1.96516545E+005	-4.97321255E+001
   1.52553416E+003	1.96516385E+005	-4.99182116E+001
   1.52553540E+003	1.96516225E+005	-5.01088483E+001
   1.52553664E+003	1.96516066E+005	-5.01359416E+001
   1.52553788E+003	1.96515906E+005	-4.99960624E+001
   1.52553912E+003	1.96515746E+005	-4.98646490E+001
   1.52554036E+003	1.96515587E+005	-4.98922759E+001
   1.52554160E+003	1.96515427E+005	-5.00727063E+001
   1.52554284E+003	1.96515267E+005	-5.02910397E+001
   1.52554408E+003	1.96515107E+005	-5.04123458E+001
   1.52554532E+003	1.96514948E+005	-5.03314158E+001
   1.52554656E+003	1.96514788E+005	-5.00346173E+001
   1.52554780E+003	1.96514628E+005	-4.96537338E+001
   1.52554903E+003	1.96514469E+005	-4.93733628E+001
   1.52555027E+003	1.96514309E+005	-4.92526530E+001
   1.52555151E+003	1.96514149E+005	-4.91891088E+001
   1.52555275E+003	1.96513990E+005	-4.90633962E+001
   1.52555399E+003	1.96513830E+005	-4.88760558E+001
   1.52555523E+003	1.96513670E+005	-4.87206795E+001
   1.52555647E+003	1.96513510E+005	-4.86722880E+001
   1.52555771E+003	1.96513351E+005	-4.87312247E+001
   1.52555895E+003	1.96513191E+005	-4.88651763E+001
   1.52556019E+003	1.96513031E+005	-4.90686177E+001
   1.52556143E+003	1.96512872E+005	-4.93152230E+001
   1.52556267E+003	1.96512712E+005	-4.94920032E+001
   1.52556391E+003	1.96512552E+005	-4.94837795E+001
   1.52556515E+003	1.96512393E+005	-4.92977684E+001
   1.52556639E+003	1.96512233E+005	-4.90658487E+001
   1.52556763E+003	1.96512073E+005	-4.89761797E+001
   1.52556887E+003	1.96511914E+005	-4.91402474E+001
   1.52557011E+003	1.96511754E+005	-4.94279514E+001
   1.52557135E+003	1.96511594E+005	-4.95178480E+001
   1.52557259E+003	1.96511434E+005	-4.92503008E+001
   1.52557383E+003	1.96511275E+005	-4.88034492E+001
   1.52557507E+003	1.96511115E+005	-4.84427273E+001
   1.52557631E+003	1.96510955E+005	-4.83160990E+001
   1.52557755E+003	1.96510796E+005	-4.84370311E+001
   1.52557879E+003	1.96510636E+005	-4.86866349E+001
   1.52558003E+003	1.96510476E+005	-4.88984025E+001
   1.52558127E+003	1.96510317E+005	-4.90258266E+001
   1.52558251E+003	1.96510157E+005	-4.91330192E+001
