Acquired on 3/17/2019 at 11:49:54
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52512145E+003	1.96569564E+005	-5.01965983E+001
   1.52512268E+003	1.96569405E+005	-5.03825058E+001
   1.52512392E+003	1.96569245E+005	-5.03146387E+001
   1.52512516E+003	1.96569085E+005	-5.00740113E+001
   1.52512640E+003	1.96568926E+005	-4.98771359E+001
   1.52512764E+003	1.96568766E+005	-4.97971826E+001
   1.52512888E+003	1.96568606E+005	-4.97458557E+001
   1.52513012E+003	1.96568446E+005	-4.96429635E+001
   1.52513136E+003	1.96568287E+005	-4.94680986E+001
   1.52513260E+003	1.96568127E+005	-4.92184744E+001
   1.52513384E+003	1.96567967E+005	-4.89445158E+001
   1.52513507E+003	1.96567808E+005	-4.87582074E+001
   1.52513631E+003	1.96567648E+005	-4.87305752E+001
   1.52513755E+003	1.96567488E+005	-4.88233842E+001
   1.52513879E+003	1.96567329E+005	-4.89469313E+001
   1.52514003E+003	1.96567169E+005	-4.90480292E+001
   1.52514127E+003	1.96567009E+005	-4.91183461E+001
   1.52514251E+003	1.96566849E+005	-4.91664033E+001
   1.52514375E+003	1.96566690E+005	-4.92091938E+001
   1.52514499E+003	1.96566530E+005	-4.92456659E+001
   1.52514623E+003	1.96566370E+005	-4.92437508E+001
   1.52514747E+003	1.96566211E+005	-4.92172181E+001
   1.52514870E+003	1.96566051E+005	-4.92878875E+001
   1.52514994E+003	1.96565891E+005	-4.95832481E+001
   1.52515118E+003	1.96565732E+005	-5.00757862E+001
   1.52515242E+003	1.96565572E+005	-5.05655220E+001
   1.52515366E+003	1.96565412E+005	-5.08331105E+001
   1.52515490E+003	1.96565252E+005	-5.08288290E+001
   1.52515614E+003	1.96565093E+005	-5.07355809E+001
   1.52515738E+003	1.96564933E+005	-5.08218118E+001
   1.52515862E+003	1.96564773E+005	-5.12211050E+001
   1.52515986E+003	1.96564614E+005	-5.18684133E+001
   1.52516110E+003	1.96564454E+005	-5.25714021E+001
   1.52516233E+003	1.96564294E+005	-5.30456419E+001
   1.52516357E+003	1.96564135E+005	-5.29851786E+001
   1.52516481E+003	1.96563975E+005	-5.23460778E+001
   1.52516605E+003	1.96563815E+005	-5.14929442E+001
   1.52516729E+003	1.96563656E+005	-5.08807522E+001
   1.52516853E+003	1.96563496E+005	-5.07152059E+001
   1.52516977E+003	1.96563336E+005	-5.08952010E+001
   1.52517101E+003	1.96563176E+005	-5.11303642E+001
   1.52517225E+003	1.96563017E+005	-5.11426441E+001
   1.52517349E+003	1.96562857E+005	-5.08584456E+001
   1.52517473E+003	1.96562697E+005	-5.04402747E+001
   1.52517596E+003	1.96562538E+005	-5.01324423E+001
   1.52517720E+003	1.96562378E+005	-5.00728681E+001
   1.52517844E+003	1.96562218E+005	-5.02315463E+001
   1.52517968E+003	1.96562059E+005	-5.04908248E+001
   1.52518092E+003	1.96561899E+005	-5.07352365E+001
   1.52518216E+003	1.96561739E+005	-5.08603386E+001
   1.52518340E+003	1.96561579E+005	-5.07944261E+001
   1.52518464E+003	1.96561420E+005	-5.05748153E+001
   1.52518588E+003	1.96561260E+005	-5.03418834E+001
   1.52518712E+003	1.96561100E+005	-5.02446649E+001
   1.52518836E+003	1.96560941E+005	-5.03486283E+001
   1.52518960E+003	1.96560781E+005	-5.05684706E+001
   1.52519083E+003	1.96560621E+005	-5.07233781E+001
   1.52519207E+003	1.96560462E+005	-5.07338128E+001
   1.52519331E+003	1.96560302E+005	-5.06885520E+001
   1.52519455E+003	1.96560142E+005	-5.06885919E+001
   1.52519579E+003	1.96559982E+005	-5.07488320E+001
   1.52519703E+003	1.96559823E+005	-5.08557311E+001
   1.52519827E+003	1.96559663E+005	-5.10199895E+001
   1.52519951E+003	1.96559503E+005	-5.12218944E+001
   1.52520075E+003	1.96559344E+005	-5.13644610E+001
   1.52520199E+003	1.96559184E+005	-5.13822479E+001
   1.52520323E+003	1.96559024E+005	-5.13244285E+001
   1.52520447E+003	1.96558865E+005	-5.12293500E+001
   1.52520570E+003	1.96558705E+005	-5.10649200E+001
   1.52520694E+003	1.96558545E+005	-5.08638697E+001
   1.52520818E+003	1.96558385E+005	-5.07562669E+001
   1.52520942E+003	1.96558226E+005	-5.08146288E+001
   1.52521066E+003	1.96558066E+005	-5.09709732E+001
   1.52521190E+003	1.96557906E+005	-5.11230127E+001
   1.52521314E+003	1.96557747E+005	-5.12337315E+001
   1.52521438E+003	1.96557587E+005	-5.12542030E+001
   1.52521562E+003	1.96557427E+005	-5.10934895E+001
   1.52521686E+003	1.96557268E+005	-5.08006919E+001
   1.52521810E+003	1.96557108E+005	-5.06113247E+001
   1.52521934E+003	1.96556948E+005	-5.06947675E+001
   1.52522058E+003	1.96556789E+005	-5.09669050E+001
   1.52522181E+003	1.96556629E+005	-5.11943271E+001
   1.52522305E+003	1.96556469E+005	-5.12315427E+001
   1.52522429E+003	1.96556309E+005	-5.10835906E+001
   1.52522553E+003	1.96556150E+005	-5.08028105E+001
   1.52522677E+003	1.96555990E+005	-5.04518946E+001
   1.52522801E+003	1.96555830E+005	-5.01367768E+001
   1.52522925E+003	1.96555671E+005	-5.00076964E+001
   1.52523049E+003	1.96555511E+005	-5.01745243E+001
   1.52523173E+003	1.96555351E+005	-5.05525509E+001
   1.52523297E+003	1.96555192E+005	-5.08365830E+001
   1.52523421E+003	1.96555032E+005	-5.08102451E+001
   1.52523545E+003	1.96554872E+005	-5.06506756E+001
   1.52523668E+003	1.96554712E+005	-5.07069235E+001
   1.52523792E+003	1.96554553E+005	-5.11052131E+001
   1.52523916E+003	1.96554393E+005	-5.16567253E+001
   1.52524040E+003	1.96554233E+005	-5.20319443E+001
   1.52524164E+003	1.96554074E+005	-5.20018617E+001
   1.52524288E+003	1.96553914E+005	-5.15573040E+001
   1.52524412E+003	1.96553754E+005	-5.08824928E+001
   1.52524536E+003	1.96553595E+005	-5.02348883E+001
   1.52524660E+003	1.96553435E+005	-4.98031552E+001
   1.52524784E+003	1.96553275E+005	-4.96524684E+001
   1.52524908E+003	1.96553115E+005	-4.97402947E+001
   1.52525032E+003	1.96552956E+005	-4.99424910E+001
   1.52525156E+003	1.96552796E+005	-5.01140675E+001
   1.52525280E+003	1.96552636E+005	-5.02096572E+001
   1.52525403E+003	1.96552477E+005	-5.03657992E+001
   1.52525527E+003	1.96552317E+005	-5.07637440E+001
   1.52525651E+003	1.96552157E+005	-5.13226819E+001
   1.52525775E+003	1.96551998E+005	-5.16020982E+001
   1.52525899E+003	1.96551838E+005	-5.12629600E+001
   1.52526023E+003	1.96551678E+005	-5.05649605E+001
   1.52526147E+003	1.96551518E+005	-5.00286516E+001
   1.52526271E+003	1.96551359E+005	-4.98922498E+001
   1.52526395E+003	1.96551199E+005	-5.00526177E+001
   1.52526519E+003	1.96551039E+005	-5.03045809E+001
   1.52526643E+003	1.96550880E+005	-5.05536053E+001
   1.52526767E+003	1.96550720E+005	-5.08074279E+001
   1.52526891E+003	1.96550560E+005	-5.10572599E+001
   1.52527014E+003	1.96550401E+005	-5.12401401E+001
   1.52527138E+003	1.96550241E+005	-5.12806444E+001
   1.52527262E+003	1.96550081E+005	-5.11652141E+001
   1.52527386E+003	1.96549922E+005	-5.09875461E+001
   1.52527510E+003	1.96549762E+005	-5.08872022E+001
   1.52527634E+003	1.96549602E+005	-5.09663009E+001
   1.52527758E+003	1.96549442E+005	-5.12401016E+001
   1.52527882E+003	1.96549283E+005	-5.15781118E+001
   1.52528006E+003	1.96549123E+005	-5.17167011E+001
   1.52528130E+003	1.96548963E+005	-5.14357652E+001
   1.52528254E+003	1.96548804E+005	-5.07766791E+001
   1.52528378E+003	1.96548644E+005	-5.00533191E+001
   1.52528502E+003	1.96548484E+005	-4.96392503E+001
   1.52528626E+003	1.96548325E+005	-4.97485074E+001
   1.52528749E+003	1.96548165E+005	-5.03230435E+001
   1.52528873E+003	1.96548005E+005	-5.10377856E+001
   1.52528997E+003	1.96547845E+005	-5.14884958E+001
   1.52529121E+003	1.96547686E+005	-5.14987453E+001
   1.52529245E+003	1.96547526E+005	-5.12169584E+001
   1.52529369E+003	1.96547366E+005	-5.09318341E+001
   1.52529493E+003	1.96547207E+005	-5.08625209E+001
   1.52529617E+003	1.96547047E+005	-5.10376309E+001
   1.52529741E+003	1.96546887E+005	-5.12580037E+001
   1.52529865E+003	1.96546728E+005	-5.11988506E+001
   1.52529989E+003	1.96546568E+005	-5.07318960E+001
   1.52530113E+003	1.96546408E+005	-5.01474993E+001
   1.52530237E+003	1.96546248E+005	-4.98743807E+001
   1.52530361E+003	1.96546089E+005	-5.00764912E+001
   1.52530485E+003	1.96545929E+005	-5.05510886E+001
   1.52530608E+003	1.96545769E+005	-5.09129347E+001
   1.52530732E+003	1.96545610E+005	-5.09314968E+001
   1.52530856E+003	1.96545450E+005	-5.07254453E+001
   1.52530980E+003	1.96545290E+005	-5.05899184E+001
   1.52531104E+003	1.96545131E+005	-5.07055777E+001
   1.52531228E+003	1.96544971E+005	-5.10376868E+001
   1.52531352E+003	1.96544811E+005	-5.13888505E+001
   1.52531476E+003	1.96544651E+005	-5.14975602E+001
   1.52531600E+003	1.96544492E+005	-5.12323953E+001
   1.52531724E+003	1.96544332E+005	-5.07625466E+001
   1.52531848E+003	1.96544172E+005	-5.04214254E+001
   1.52531972E+003	1.96544013E+005	-5.04251165E+001
   1.52532096E+003	1.96543853E+005	-5.07609904E+001
   1.52532220E+003	1.96543693E+005	-5.12494731E+001
   1.52532344E+003	1.96543534E+005	-5.16653622E+001
   1.52532468E+003	1.96543374E+005	-5.18543233E+001
   1.52532591E+003	1.96543214E+005	-5.18048563E+001
   1.52532715E+003	1.96543055E+005	-5.16145601E+001
   1.52532839E+003	1.96542895E+005	-5.13817521E+001
   1.52532963E+003	1.96542735E+005	-5.11876601E+001
   1.52533087E+003	1.96542575E+005	-5.11604893E+001
   1.52533211E+003	1.96542416E+005	-5.14337971E+001
   1.52533335E+003	1.96542256E+005	-5.20133336E+001
   1.52533459E+003	1.96542096E+005	-5.27041571E+001
   1.52533583E+003	1.96541937E+005	-5.31306749E+001
   1.52533707E+003	1.96541777E+005	-5.28989392E+001
   1.52533831E+003	1.96541617E+005	-5.19499262E+001
   1.52533955E+003	1.96541458E+005	-5.06953938E+001
   1.52534079E+003	1.96541298E+005	-4.96605782E+001
   1.52534203E+003	1.96541138E+005	-4.91315544E+001
   1.52534327E+003	1.96540978E+005	-4.90967473E+001
   1.52534451E+003	1.96540819E+005	-4.93463789E+001
   1.52534574E+003	1.96540659E+005	-4.96261926E+001
   1.52534698E+003	1.96540499E+005	-4.98105743E+001
   1.52534822E+003	1.96540340E+005	-4.99533016E+001
   1.52534946E+003	1.96540180E+005	-5.01118814E+001
   1.52535070E+003	1.96540020E+005	-5.02032049E+001
   1.52535194E+003	1.96539861E+005	-5.01363792E+001
   1.52535318E+003	1.96539701E+005	-4.99564317E+001
   1.52535442E+003	1.96539541E+005	-4.97186988E+001
   1.52535566E+003	1.96539381E+005	-4.94101827E+001
   1.52535690E+003	1.96539222E+005	-4.91114472E+001
   1.52535814E+003	1.96539062E+005	-4.90105632E+001
   1.52535938E+003	1.96538902E+005	-4.91624767E+001
   1.52536062E+003	1.96538743E+005	-4.94094785E+001
   1.52536186E+003	1.96538583E+005	-4.96210048E+001
   1.52536310E+003	1.96538423E+005	-4.98845251E+001
   1.52536434E+003	1.96538264E+005	-5.03423049E+001
   1.52536558E+003	1.96538104E+005	-5.09343178E+001
   1.52536682E+003	1.96537944E+005	-5.13520302E+001
   1.52536805E+003	1.96537785E+005	-5.12790652E+001
   1.52536929E+003	1.96537625E+005	-5.07398931E+001
   1.52537053E+003	1.96537465E+005	-5.00868068E+001
   1.52537177E+003	1.96537305E+005	-4.96634437E+001
   1.52537301E+003	1.96537146E+005	-4.95924490E+001
   1.52537425E+003	1.96536986E+005	-4.97784526E+001
   1.52537549E+003	1.96536826E+005	-5.00810238E+001
   1.52537673E+003	1.96536667E+005	-5.05207067E+001
   1.52537797E+003	1.96536507E+005	-5.12196862E+001
   1.52537921E+003	1.96536347E+005	-5.21287652E+001
   1.52538045E+003	1.96536188E+005	-5.29110103E+001
   1.52538169E+003	1.96536028E+005	-5.31603050E+001
   1.52538293E+003	1.96535868E+005	-5.27708469E+001
   1.52538417E+003	1.96535708E+005	-5.20174740E+001
   1.52538541E+003	1.96535549E+005	-5.13061962E+001
   1.52538665E+003	1.96535389E+005	-5.09169313E+001
   1.52538789E+003	1.96535229E+005	-5.08575336E+001
   1.52538913E+003	1.96535070E+005	-5.08999105E+001
   1.52539036E+003	1.96534910E+005	-5.08518930E+001
   1.52539160E+003	1.96534750E+005	-5.07681073E+001
   1.52539284E+003	1.96534591E+005	-5.08121132E+001
   1.52539408E+003	1.96534431E+005	-5.10593664E+001
   1.52539532E+003	1.96534271E+005	-5.14782418E+001
   1.52539656E+003	1.96534111E+005	-5.19578938E+001
   1.52539780E+003	1.96533952E+005	-5.23078588E+001
   1.52539904E+003	1.96533792E+005	-5.23233101E+001
   1.52540028E+003	1.96533632E+005	-5.19644812E+001
   1.52540152E+003	1.96533473E+005	-5.14627632E+001
   1.52540276E+003	1.96533313E+005	-5.11527116E+001
   1.52540400E+003	1.96533153E+005	-5.11892544E+001
   1.52540524E+003	1.96532994E+005	-5.14399500E+001
   1.52540648E+003	1.96532834E+005	-5.16338333E+001
   1.52540772E+003	1.96532674E+005	-5.16148849E+001
   1.52540896E+003	1.96532514E+005	-5.14399040E+001
   1.52541020E+003	1.96532355E+005	-5.12409356E+001
   1.52541144E+003	1.96532195E+005	-5.10540652E+001
   1.52541268E+003	1.96532035E+005	-5.08393690E+001
   1.52541392E+003	1.96531876E+005	-5.06236211E+001
   1.52541515E+003	1.96531716E+005	-5.05040728E+001
   1.52541639E+003	1.96531556E+005	-5.05191823E+001
   1.52541763E+003	1.96531397E+005	-5.05872147E+001
   1.52541887E+003	1.96531237E+005	-5.05548884E+001
   1.52542011E+003	1.96531077E+005	-5.03145071E+001
   1.52542135E+003	1.96530918E+005	-4.99331711E+001
   1.52542259E+003	1.96530758E+005	-4.96284872E+001
   1.52542383E+003	1.96530598E+005	-4.95729474E+001
   1.52542507E+003	1.96530438E+005	-4.97698610E+001
   1.52542631E+003	1.96530279E+005	-5.00982019E+001
   1.52542755E+003	1.96530119E+005	-5.04089588E+001
   1.52542879E+003	1.96529959E+005	-5.05935089E+001
   1.52543003E+003	1.96529800E+005	-5.06351002E+001
   1.52543127E+003	1.96529640E+005	-5.06160468E+001
   1.52543251E+003	1.96529480E+005	-5.06353027E+001
   1.52543375E+003	1.96529321E+005	-5.06950863E+001
   1.52543499E+003	1.96529161E+005	-5.07101224E+001
   1.52543623E+003	1.96529001E+005	-5.06623650E+001
   1.52543747E+003	1.96528841E+005	-5.06603203E+001
   1.52543871E+003	1.96528682E+005	-5.07912726E+001
   1.52543995E+003	1.96528522E+005	-5.09835685E+001
   1.52544119E+003	1.96528362E+005	-5.10604742E+001
   1.52544242E+003	1.96528203E+005	-5.09467078E+001
   1.52544366E+003	1.96528043E+005	-5.07909149E+001
   1.52544490E+003	1.96527883E+005	-5.08290825E+001
   1.52544614E+003	1.96527724E+005	-5.11406976E+001
   1.52544738E+003	1.96527564E+005	-5.15421836E+001
   1.52544862E+003	1.96527404E+005	-5.17052908E+001
   1.52544986E+003	1.96527244E+005	-5.14317515E+001
   1.52545110E+003	1.96527085E+005	-5.08489833E+001
   1.52545234E+003	1.96526925E+005	-5.02793694E+001
   1.52545358E+003	1.96526765E+005	-4.99550778E+001
   1.52545482E+003	1.96526606E+005	-4.99465748E+001
   1.52545606E+003	1.96526446E+005	-5.02514442E+001
   1.52545730E+003	1.96526286E+005	-5.07819331E+001
   1.52545854E+003	1.96526127E+005	-5.12906399E+001
   1.52545978E+003	1.96525967E+005	-5.14823169E+001
   1.52546102E+003	1.96525807E+005	-5.12740569E+001
   1.52546226E+003	1.96525647E+005	-5.08330262E+001
   1.52546350E+003	1.96525488E+005	-5.03664502E+001
   1.52546474E+003	1.96525328E+005	-5.00003631E+001
   1.52546598E+003	1.96525168E+005	-4.98143273E+001
   1.52546722E+003	1.96525009E+005	-4.98887171E+001
   1.52546846E+003	1.96524849E+005	-5.02951655E+001
   1.52546970E+003	1.96524689E+005	-5.10383740E+001
   1.52547094E+003	1.96524530E+005	-5.19555299E+001
   1.52547217E+003	1.96524370E+005	-5.26583458E+001
   1.52547341E+003	1.96524210E+005	-5.27579448E+001
   1.52547465E+003	1.96524051E+005	-5.22968372E+001
   1.52547589E+003	1.96523891E+005	-5.17293393E+001
   1.52547713E+003	1.96523731E+005	-5.14469062E+001
   1.52547837E+003	1.96523571E+005	-5.14820667E+001
   1.52547961E+003	1.96523412E+005	-5.15543863E+001
   1.52548085E+003	1.96523252E+005	-5.13539306E+001
   1.52548209E+003	1.96523092E+005	-5.08176850E+001
   1.52548333E+003	1.96522933E+005	-5.01220756E+001
   1.52548457E+003	1.96522773E+005	-4.95188961E+001
   1.52548581E+003	1.96522613E+005	-4.92281322E+001
   1.52548705E+003	1.96522454E+005	-4.93566019E+001
   1.52548829E+003	1.96522294E+005	-4.98301326E+001
   1.52548953E+003	1.96522134E+005	-5.04191736E+001
   1.52549077E+003	1.96521974E+005	-5.08957662E+001
   1.52549201E+003	1.96521815E+005	-5.11987163E+001
   1.52549325E+003	1.96521655E+005	-5.14052069E+001
   1.52549449E+003	1.96521495E+005	-5.15743185E+001
   1.52549573E+003	1.96521336E+005	-5.17215272E+001
   1.52549697E+003	1.96521176E+005	-5.19114392E+001
   1.52549821E+003	1.96521016E+005	-5.22130339E+001
   1.52549945E+003	1.96520857E+005	-5.25110347E+001
   1.52550069E+003	1.96520697E+005	-5.24994444E+001
   1.52550193E+003	1.96520537E+005	-5.20233317E+001
   1.52550317E+003	1.96520377E+005	-5.13122399E+001
   1.52550441E+003	1.96520218E+005	-5.06992792E+001
   1.52550565E+003	1.96520058E+005	-5.02886621E+001
   1.52550688E+003	1.96519898E+005	-4.99795369E+001
   1.52550812E+003	1.96519739E+005	-4.96949090E+001
   1.52550936E+003	1.96519579E+005	-4.94899089E+001
   1.52551060E+003	1.96519419E+005	-4.94636188E+001
   1.52551184E+003	1.96519260E+005	-4.96682165E+001
   1.52551308E+003	1.96519100E+005	-5.00926098E+001
   1.52551432E+003	1.96518940E+005	-5.06513578E+001
   1.52551556E+003	1.96518780E+005	-5.11551837E+001
   1.52551680E+003	1.96518621E+005	-5.13294996E+001
   1.52551804E+003	1.96518461E+005	-5.10195081E+001
   1.52551928E+003	1.96518301E+005	-5.04690063E+001
   1.52552052E+003	1.96518142E+005	-5.01546202E+001
   1.52552176E+003	1.96517982E+005	-5.02908819E+001
   1.52552300E+003	1.96517822E+005	-5.06397635E+001
   1.52552424E+003	1.96517663E+005	-5.08136362E+001
   1.52552548E+003	1.96517503E+005	-5.07415415E+001
   1.52552672E+003	1.96517343E+005	-5.06491663E+001
   1.52552796E+003	1.96517184E+005	-5.06575441E+001
   1.52552920E+003	1.96517024E+005	-5.06628285E+001
   1.52553044E+003	1.96516864E+005	-5.05661672E+001
   1.52553168E+003	1.96516704E+005	-5.04391700E+001
   1.52553292E+003	1.96516545E+005	-5.04093013E+001
   1.52553416E+003	1.96516385E+005	-5.05048433E+001
   1.52553540E+003	1.96516225E+005	-5.06277507E+001
   1.52553664E+003	1.96516066E+005	-5.06046121E+001
   1.52553788E+003	1.96515906E+005	-5.03049102E+001
   1.52553912E+003	1.96515746E+005	-4.97767385E+001
   1.52554036E+003	1.96515587E+005	-4.92177659E+001
   1.52554160E+003	1.96515427E+005	-4.88200617E+001
   1.52554284E+003	1.96515267E+005	-4.87086770E+001
   1.52554408E+003	1.96515107E+005	-4.89403849E+001
   1.52554532E+003	1.96514948E+005	-4.94391990E+001
   1.52554656E+003	1.96514788E+005	-4.99870258E+001
   1.52554780E+003	1.96514628E+005	-5.04125970E+001
   1.52554903E+003	1.96514469E+005	-5.07257893E+001
   1.52555027E+003	1.96514309E+005	-5.09557229E+001
   1.52555151E+003	1.96514149E+005	-5.10238233E+001
   1.52555275E+003	1.96513990E+005	-5.08463718E+001
   1.52555399E+003	1.96513830E+005	-5.04255468E+001
   1.52555523E+003	1.96513670E+005	-4.98592864E+001
   1.52555647E+003	1.96513510E+005	-4.93232549E+001
   1.52555771E+003	1.96513351E+005	-4.89805996E+001
   1.52555895E+003	1.96513191E+005	-4.88801386E+001
   1.52556019E+003	1.96513031E+005	-4.89384115E+001
   1.52556143E+003	1.96512872E+005	-4.90181073E+001
   1.52556267E+003	1.96512712E+005	-4.90533458E+001
   1.52556391E+003	1.96512552E+005	-4.91011301E+001
   1.52556515E+003	1.96512393E+005	-4.92482554E+001
   1.52556639E+003	1.96512233E+005	-4.94987268E+001
   1.52556763E+003	1.96512073E+005	-4.97951367E+001
   1.52556887E+003	1.96511914E+005	-5.01069998E+001
   1.52557011E+003	1.96511754E+005	-5.04060375E+001
   1.52557135E+003	1.96511594E+005	-5.05960838E+001
   1.52557259E+003	1.96511434E+005	-5.06169235E+001
   1.52557383E+003	1.96511275E+005	-5.05900964E+001
   1.52557507E+003	1.96511115E+005	-5.06948570E+001
   1.52557631E+003	1.96510955E+005	-5.09265129E+001
   1.52557755E+003	1.96510796E+005	-5.10782543E+001
   1.52557879E+003	1.96510636E+005	-5.09466847E+001
   1.52558003E+003	1.96510476E+005	-5.04945673E+001
   1.52558127E+003	1.96510317E+005	-4.98600721E+001
   1.52558251E+003	1.96510157E+005	-4.93116494E+001
