Acquired on 3/17/2019 at 11:33:24
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52520323E+003	1.96559024E+005	-1.95565346E+001
   1.52520447E+003	1.96558865E+005	-1.95399405E+001
   1.52520570E+003	1.96558705E+005	-1.95252951E+001
   1.52520694E+003	1.96558545E+005	-1.95177004E+001
   1.52520818E+003	1.96558385E+005	-1.95163649E+001
   1.52520942E+003	1.96558226E+005	-1.95191617E+001
   1.52521066E+003	1.96558066E+005	-1.95235848E+001
   1.52521190E+003	1.96557906E+005	-1.95251834E+001
   1.52521314E+003	1.96557747E+005	-1.95207230E+001
   1.52521438E+003	1.96557587E+005	-1.95134566E+001
   1.52521562E+003	1.96557427E+005	-1.95103683E+001
   1.52521686E+003	1.96557268E+005	-1.95126135E+001
   1.52521810E+003	1.96557108E+005	-1.95133662E+001
   1.52521934E+003	1.96556948E+005	-1.95075013E+001
   1.52522058E+003	1.96556789E+005	-1.94986291E+001
   1.52522181E+003	1.96556629E+005	-1.94950144E+001
   1.52522305E+003	1.96556469E+005	-1.95027584E+001
   1.52522429E+003	1.96556309E+005	-1.95213066E+001
   1.52522553E+003	1.96556150E+005	-1.95413755E+001
   1.52522677E+003	1.96555990E+005	-1.95501039E+001
   1.52522801E+003	1.96555830E+005	-1.95416580E+001
   1.52522925E+003	1.96555671E+005	-1.95213719E+001
   1.52523049E+003	1.96555511E+005	-1.94990586E+001
   1.52523173E+003	1.96555351E+005	-1.94818193E+001
   1.52523297E+003	1.96555192E+005	-1.94748985E+001
   1.52523421E+003	1.96555032E+005	-1.94825200E+001
   1.52523545E+003	1.96554872E+005	-1.95007222E+001
   1.52523668E+003	1.96554712E+005	-1.95146568E+001
   1.52523792E+003	1.96554553E+005	-1.95110867E+001
   1.52523916E+003	1.96554393E+005	-1.94913493E+001
   1.52524040E+003	1.96554233E+005	-1.94685326E+001
   1.52524164E+003	1.96554074E+005	-1.94551657E+001
   1.52524288E+003	1.96553914E+005	-1.94552157E+001
   1.52524412E+003	1.96553754E+005	-1.94642988E+001
   1.52524536E+003	1.96553595E+005	-1.94742169E+001
   1.52524660E+003	1.96553435E+005	-1.94794961E+001
   1.52524784E+003	1.96553275E+005	-1.94841935E+001
   1.52524908E+003	1.96553115E+005	-1.94981285E+001
   1.52525032E+003	1.96552956E+005	-1.95207977E+001
   1.52525156E+003	1.96552796E+005	-1.95372053E+001
   1.52525280E+003	1.96552636E+005	-1.95354805E+001
   1.52525403E+003	1.96552477E+005	-1.95199756E+001
   1.52525527E+003	1.96552317E+005	-1.95046013E+001
   1.52525651E+003	1.96552157E+005	-1.95013033E+001
   1.52525775E+003	1.96551998E+005	-1.95149336E+001
   1.52525899E+003	1.96551838E+005	-1.95416963E+001
   1.52526023E+003	1.96551678E+005	-1.95690585E+001
   1.52526147E+003	1.96551518E+005	-1.95810917E+001
   1.52526271E+003	1.96551359E+005	-1.95701226E+001
   1.52526395E+003	1.96551199E+005	-1.95429844E+001
   1.52526519E+003	1.96551039E+005	-1.95126121E+001
   1.52526643E+003	1.96550880E+005	-1.94871872E+001
   1.52526767E+003	1.96550720E+005	-1.94719624E+001
   1.52526891E+003	1.96550560E+005	-1.94745020E+001
   1.52527014E+003	1.96550401E+005	-1.94962435E+001
   1.52527138E+003	1.96550241E+005	-1.95224484E+001
   1.52527262E+003	1.96550081E+005	-1.95348101E+001
   1.52527386E+003	1.96549922E+005	-1.95323882E+001
   1.52527510E+003	1.96549762E+005	-1.95276695E+001
   1.52527634E+003	1.96549602E+005	-1.95260130E+001
   1.52527758E+003	1.96549442E+005	-1.95214435E+001
   1.52527882E+003	1.96549283E+005	-1.95114266E+001
   1.52528006E+003	1.96549123E+005	-1.95038552E+001
   1.52528130E+003	1.96548963E+005	-1.95051823E+001
   1.52528254E+003	1.96548804E+005	-1.95114646E+001
   1.52528378E+003	1.96548644E+005	-1.95163853E+001
   1.52528502E+003	1.96548484E+005	-1.95197113E+001
   1.52528626E+003	1.96548325E+005	-1.95230648E+001
   1.52528749E+003	1.96548165E+005	-1.95235147E+001
   1.52528873E+003	1.96548005E+005	-1.95164806E+001
   1.52528997E+003	1.96547845E+005	-1.95018419E+001
   1.52529121E+003	1.96547686E+005	-1.94834326E+001
   1.52529245E+003	1.96547526E+005	-1.94663365E+001
   1.52529369E+003	1.96547366E+005	-1.94569099E+001
   1.52529493E+003	1.96547207E+005	-1.94599316E+001
   1.52529617E+003	1.96547047E+005	-1.94731792E+001
   1.52529741E+003	1.96546887E+005	-1.94878442E+001
   1.52529865E+003	1.96546728E+005	-1.94966016E+001
   1.52529989E+003	1.96546568E+005	-1.95005922E+001
   1.52530113E+003	1.96546408E+005	-1.95049859E+001
   1.52530237E+003	1.96546248E+005	-1.95086386E+001
   1.52530361E+003	1.96546089E+005	-1.95051368E+001
   1.52530485E+003	1.96545929E+005	-1.94938378E+001
   1.52530608E+003	1.96545769E+005	-1.94828912E+001
   1.52530732E+003	1.96545610E+005	-1.94818999E+001
   1.52530856E+003	1.96545450E+005	-1.94947944E+001
   1.52530980E+003	1.96545290E+005	-1.95160622E+001
   1.52531104E+003	1.96545131E+005	-1.95328334E+001
   1.52531228E+003	1.96544971E+005	-1.95361174E+001
   1.52531352E+003	1.96544811E+005	-1.95297864E+001
   1.52531476E+003	1.96544651E+005	-1.95235330E+001
   1.52531600E+003	1.96544492E+005	-1.95199728E+001
   1.52531724E+003	1.96544332E+005	-1.95151622E+001
   1.52531848E+003	1.96544172E+005	-1.95079509E+001
   1.52531972E+003	1.96544013E+005	-1.95002338E+001
   1.52532096E+003	1.96543853E+005	-1.94916120E+001
   1.52532220E+003	1.96543693E+005	-1.94830375E+001
   1.52532344E+003	1.96543534E+005	-1.94816192E+001
   1.52532468E+003	1.96543374E+005	-1.94924481E+001
   1.52532591E+003	1.96543214E+005	-1.95082938E+001
   1.52532715E+003	1.96543055E+005	-1.95150916E+001
   1.52532839E+003	1.96542895E+005	-1.95073353E+001
   1.52532963E+003	1.96542735E+005	-1.94932844E+001
   1.52533087E+003	1.96542575E+005	-1.94858406E+001
   1.52533211E+003	1.96542416E+005	-1.94922020E+001
   1.52533335E+003	1.96542256E+005	-1.95105290E+001
   1.52533459E+003	1.96542096E+005	-1.95315777E+001
   1.52533583E+003	1.96541937E+005	-1.95428423E+001
   1.52533707E+003	1.96541777E+005	-1.95360338E+001
   1.52533831E+003	1.96541617E+005	-1.95153204E+001
   1.52533955E+003	1.96541458E+005	-1.94962651E+001
   1.52534079E+003	1.96541298E+005	-1.94920122E+001
   1.52534203E+003	1.96541138E+005	-1.95010684E+001
   1.52534327E+003	1.96540978E+005	-1.95115368E+001
   1.52534451E+003	1.96540819E+005	-1.95163166E+001
   1.52534574E+003	1.96540659E+005	-1.95193467E+001
   1.52534698E+003	1.96540499E+005	-1.95249185E+001
   1.52534822E+003	1.96540340E+005	-1.95272400E+001
   1.52534946E+003	1.96540180E+005	-1.95175199E+001
   1.52535070E+003	1.96540020E+005	-1.94969969E+001
   1.52535194E+003	1.96539861E+005	-1.94758612E+001
   1.52535318E+003	1.96539701E+005	-1.94637109E+001
   1.52535442E+003	1.96539541E+005	-1.94659552E+001
   1.52535566E+003	1.96539381E+005	-1.94830780E+001
   1.52535690E+003	1.96539222E+005	-1.95075632E+001
   1.52535814E+003	1.96539062E+005	-1.95259117E+001
   1.52535938E+003	1.96538902E+005	-1.95289474E+001
   1.52536062E+003	1.96538743E+005	-1.95184438E+001
   1.52536186E+003	1.96538583E+005	-1.95023598E+001
   1.52536310E+003	1.96538423E+005	-1.94873984E+001
   1.52536434E+003	1.96538264E+005	-1.94771182E+001
   1.52536558E+003	1.96538104E+005	-1.94730194E+001
   1.52536682E+003	1.96537944E+005	-1.94753000E+001
   1.52536805E+003	1.96537785E+005	-1.94851033E+001
   1.52536929E+003	1.96537625E+005	-1.95060449E+001
   1.52537053E+003	1.96537465E+005	-1.95372016E+001
   1.52537177E+003	1.96537305E+005	-1.95646065E+001
   1.52537301E+003	1.96537146E+005	-1.95710989E+001
   1.52537425E+003	1.96536986E+005	-1.95575152E+001
   1.52537549E+003	1.96536826E+005	-1.95427314E+001
   1.52537673E+003	1.96536667E+005	-1.95404073E+001
   1.52537797E+003	1.96536507E+005	-1.95460123E+001
   1.52537921E+003	1.96536347E+005	-1.95484951E+001
   1.52538045E+003	1.96536188E+005	-1.95454964E+001
   1.52538169E+003	1.96536028E+005	-1.95422384E+001
   1.52538293E+003	1.96535868E+005	-1.95413078E+001
   1.52538417E+003	1.96535708E+005	-1.95411058E+001
   1.52538541E+003	1.96535549E+005	-1.95424737E+001
   1.52538665E+003	1.96535389E+005	-1.95486837E+001
   1.52538789E+003	1.96535229E+005	-1.95581149E+001
   1.52538913E+003	1.96535070E+005	-1.95647618E+001
   1.52539036E+003	1.96534910E+005	-1.95675203E+001
   1.52539160E+003	1.96534750E+005	-1.95699755E+001
   1.52539284E+003	1.96534591E+005	-1.95696949E+001
   1.52539408E+003	1.96534431E+005	-1.95591792E+001
   1.52539532E+003	1.96534271E+005	-1.95391865E+001
   1.52539656E+003	1.96534111E+005	-1.95193658E+001
   1.52539780E+003	1.96533952E+005	-1.95044342E+001
   1.52539904E+003	1.96533792E+005	-1.94908669E+001
   1.52540028E+003	1.96533632E+005	-1.94771292E+001
   1.52540152E+003	1.96533473E+005	-1.94667942E+001
   1.52540276E+003	1.96533313E+005	-1.94633479E+001
   1.52540400E+003	1.96533153E+005	-1.94692682E+001
   1.52540524E+003	1.96532994E+005	-1.94855492E+001
   1.52540648E+003	1.96532834E+005	-1.95076573E+001
   1.52540772E+003	1.96532674E+005	-1.95258009E+001
   1.52540896E+003	1.96532514E+005	-1.95307159E+001
   1.52541020E+003	1.96532355E+005	-1.95195686E+001
   1.52541144E+003	1.96532195E+005	-1.94987407E+001
   1.52541268E+003	1.96532035E+005	-1.94799565E+001
   1.52541392E+003	1.96531876E+005	-1.94718930E+001
   1.52541515E+003	1.96531716E+005	-1.94763829E+001
   1.52541639E+003	1.96531556E+005	-1.94903944E+001
   1.52541763E+003	1.96531397E+005	-1.95076583E+001
   1.52541887E+003	1.96531237E+005	-1.95205906E+001
   1.52542011E+003	1.96531077E+005	-1.95247996E+001
   1.52542135E+003	1.96530918E+005	-1.95216144E+001
   1.52542259E+003	1.96530758E+005	-1.95159979E+001
   1.52542383E+003	1.96530598E+005	-1.95134837E+001
   1.52542507E+003	1.96530438E+005	-1.95185787E+001
   1.52542631E+003	1.96530279E+005	-1.95319947E+001
   1.52542755E+003	1.96530119E+005	-1.95466867E+001
   1.52542879E+003	1.96529959E+005	-1.95514949E+001
   1.52543003E+003	1.96529800E+005	-1.95434603E+001
   1.52543127E+003	1.96529640E+005	-1.95319682E+001
   1.52543251E+003	1.96529480E+005	-1.95277650E+001
   1.52543375E+003	1.96529321E+005	-1.95326806E+001
   1.52543499E+003	1.96529161E+005	-1.95410373E+001
   1.52543623E+003	1.96529001E+005	-1.95475047E+001
   1.52543747E+003	1.96528841E+005	-1.95526474E+001
   1.52543871E+003	1.96528682E+005	-1.95604175E+001
   1.52543995E+003	1.96528522E+005	-1.95698310E+001
   1.52544119E+003	1.96528362E+005	-1.95718792E+001
   1.52544242E+003	1.96528203E+005	-1.95583141E+001
   1.52544366E+003	1.96528043E+005	-1.95333384E+001
   1.52544490E+003	1.96527883E+005	-1.95123763E+001
   1.52544614E+003	1.96527724E+005	-1.95069202E+001
   1.52544738E+003	1.96527564E+005	-1.95132424E+001
   1.52544862E+003	1.96527404E+005	-1.95192907E+001
   1.52544986E+003	1.96527244E+005	-1.95211182E+001
   1.52545110E+003	1.96527085E+005	-1.95265716E+001
   1.52545234E+003	1.96526925E+005	-1.95415301E+001
   1.52545358E+003	1.96526765E+005	-1.95589490E+001
   1.52545482E+003	1.96526606E+005	-1.95659414E+001
   1.52545606E+003	1.96526446E+005	-1.95592434E+001
   1.52545730E+003	1.96526286E+005	-1.95483668E+001
   1.52545854E+003	1.96526127E+005	-1.95429490E+001
   1.52545978E+003	1.96525967E+005	-1.95432387E+001
   1.52546102E+003	1.96525807E+005	-1.95440807E+001
   1.52546226E+003	1.96525647E+005	-1.95408857E+001
   1.52546350E+003	1.96525488E+005	-1.95316996E+001
   1.52546474E+003	1.96525328E+005	-1.95208970E+001
   1.52546598E+003	1.96525168E+005	-1.95182693E+001
   1.52546722E+003	1.96525009E+005	-1.95273641E+001
   1.52546846E+003	1.96524849E+005	-1.95394338E+001
   1.52546970E+003	1.96524689E+005	-1.95448502E+001
   1.52547094E+003	1.96524530E+005	-1.95445359E+001
   1.52547217E+003	1.96524370E+005	-1.95448269E+001
   1.52547341E+003	1.96524210E+005	-1.95464688E+001
   1.52547465E+003	1.96524051E+005	-1.95439145E+001
   1.52547589E+003	1.96523891E+005	-1.95330981E+001
   1.52547713E+003	1.96523731E+005	-1.95163799E+001
   1.52547837E+003	1.96523571E+005	-1.95003054E+001
   1.52547961E+003	1.96523412E+005	-1.94903348E+001
   1.52548085E+003	1.96523252E+005	-1.94880575E+001
   1.52548209E+003	1.96523092E+005	-1.94921957E+001
   1.52548333E+003	1.96522933E+005	-1.95009161E+001
   1.52548457E+003	1.96522773E+005	-1.95136328E+001
   1.52548581E+003	1.96522613E+005	-1.95299771E+001
   1.52548705E+003	1.96522454E+005	-1.95453466E+001
   1.52548829E+003	1.96522294E+005	-1.95519310E+001
   1.52548953E+003	1.96522134E+005	-1.95487930E+001
   1.52549077E+003	1.96521974E+005	-1.95446907E+001
   1.52549201E+003	1.96521815E+005	-1.95454783E+001
   1.52549325E+003	1.96521655E+005	-1.95455053E+001
   1.52549449E+003	1.96521495E+005	-1.95371463E+001
   1.52549573E+003	1.96521336E+005	-1.95228290E+001
   1.52549697E+003	1.96521176E+005	-1.95108779E+001
   1.52549821E+003	1.96521016E+005	-1.95037365E+001
   1.52549945E+003	1.96520857E+005	-1.94974194E+001
   1.52550069E+003	1.96520697E+005	-1.94901816E+001
   1.52550193E+003	1.96520537E+005	-1.94852713E+001
   1.52550317E+003	1.96520377E+005	-1.94847878E+001
   1.52550441E+003	1.96520218E+005	-1.94852228E+001
   1.52550565E+003	1.96520058E+005	-1.94818480E+001
   1.52550688E+003	1.96519898E+005	-1.94750361E+001
   1.52550812E+003	1.96519739E+005	-1.94697039E+001
   1.52550936E+003	1.96519579E+005	-1.94717623E+001
   1.52551060E+003	1.96519419E+005	-1.94850200E+001
   1.52551184E+003	1.96519260E+005	-1.95053071E+001
   1.52551308E+003	1.96519100E+005	-1.95193111E+001
   1.52551432E+003	1.96518940E+005	-1.95160735E+001
   1.52551556E+003	1.96518780E+005	-1.94978336E+001
   1.52551680E+003	1.96518621E+005	-1.94768211E+001
   1.52551804E+003	1.96518461E+005	-1.94655069E+001
   1.52551928E+003	1.96518301E+005	-1.94698389E+001
   1.52552052E+003	1.96518142E+005	-1.94869509E+001
   1.52552176E+003	1.96517982E+005	-1.95092239E+001
   1.52552300E+003	1.96517822E+005	-1.95305009E+001
   1.52552424E+003	1.96517663E+005	-1.95461433E+001
   1.52552548E+003	1.96517503E+005	-1.95528157E+001
   1.52552672E+003	1.96517343E+005	-1.95540419E+001
   1.52552796E+003	1.96517184E+005	-1.95587891E+001
   1.52552920E+003	1.96517024E+005	-1.95701477E+001
   1.52553044E+003	1.96516864E+005	-1.95820924E+001
   1.52553168E+003	1.96516704E+005	-1.95875947E+001
   1.52553292E+003	1.96516545E+005	-1.95835993E+001
   1.52553416E+003	1.96516385E+005	-1.95704250E+001
   1.52553540E+003	1.96516225E+005	-1.95527839E+001
   1.52553664E+003	1.96516066E+005	-1.95390383E+001
   1.52553788E+003	1.96515906E+005	-1.95336607E+001
   1.52553912E+003	1.96515746E+005	-1.95327596E+001
   1.52554036E+003	1.96515587E+005	-1.95308650E+001
   1.52554160E+003	1.96515427E+005	-1.95277296E+001
   1.52554284E+003	1.96515267E+005	-1.95253755E+001
   1.52554408E+003	1.96515107E+005	-1.95235354E+001
   1.52554532E+003	1.96514948E+005	-1.95199565E+001
   1.52554656E+003	1.96514788E+005	-1.95116840E+001
   1.52554780E+003	1.96514628E+005	-1.94972398E+001
   1.52554903E+003	1.96514469E+005	-1.94807759E+001
   1.52555027E+003	1.96514309E+005	-1.94718692E+001
   1.52555151E+003	1.96514149E+005	-1.94779384E+001
   1.52555275E+003	1.96513990E+005	-1.94964664E+001
   1.52555399E+003	1.96513830E+005	-1.95152823E+001
   1.52555523E+003	1.96513670E+005	-1.95217781E+001
   1.52555647E+003	1.96513510E+005	-1.95142152E+001
   1.52555771E+003	1.96513351E+005	-1.95045083E+001
   1.52555895E+003	1.96513191E+005	-1.95065899E+001
   1.52556019E+003	1.96513031E+005	-1.95220554E+001
   1.52556143E+003	1.96512872E+005	-1.95413388E+001
   1.52556267E+003	1.96512712E+005	-1.95550309E+001
   1.52556391E+003	1.96512552E+005	-1.95574528E+001
   1.52556515E+003	1.96512393E+005	-1.95450246E+001
   1.52556639E+003	1.96512233E+005	-1.95205611E+001
   1.52556763E+003	1.96512073E+005	-1.94972642E+001
   1.52556887E+003	1.96511914E+005	-1.94898398E+001
   1.52557011E+003	1.96511754E+005	-1.94993436E+001
   1.52557135E+003	1.96511594E+005	-1.95119619E+001
   1.52557259E+003	1.96511434E+005	-1.95146309E+001
   1.52557383E+003	1.96511275E+005	-1.95077116E+001
   1.52557507E+003	1.96511115E+005	-1.95002619E+001
   1.52557631E+003	1.96510955E+005	-1.94967450E+001
   1.52557755E+003	1.96510796E+005	-1.94934324E+001
   1.52557879E+003	1.96510636E+005	-1.94872771E+001
   1.52558003E+003	1.96510476E+005	-1.94825179E+001
   1.52558127E+003	1.96510317E+005	-1.94858695E+001
   1.52558251E+003	1.96510157E+005	-1.94980268E+001
