Acquired on 3/17/2019 at 11:37:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52538541E+003	1.96535549E+005	-1.94384669E+001
   1.52538665E+003	1.96535389E+005	-1.94366037E+001
   1.52538789E+003	1.96535229E+005	-1.94247171E+001
   1.52538913E+003	1.96535070E+005	-1.94054468E+001
   1.52539036E+003	1.96534910E+005	-1.93854979E+001
   1.52539160E+003	1.96534750E+005	-1.93698596E+001
   1.52539284E+003	1.96534591E+005	-1.93627396E+001
   1.52539408E+003	1.96534431E+005	-1.93677774E+001
   1.52539532E+003	1.96534271E+005	-1.93838412E+001
   1.52539656E+003	1.96534111E+005	-1.94034131E+001
   1.52539780E+003	1.96533952E+005	-1.94179434E+001
   1.52539904E+003	1.96533792E+005	-1.94243257E+001
   1.52540028E+003	1.96533632E+005	-1.94249675E+001
   1.52540152E+003	1.96533473E+005	-1.94229575E+001
   1.52540276E+003	1.96533313E+005	-1.94200494E+001
   1.52540400E+003	1.96533153E+005	-1.94186536E+001
   1.52540524E+003	1.96532994E+005	-1.94208370E+001
   1.52540648E+003	1.96532834E+005	-1.94237677E+001
   1.52540772E+003	1.96532674E+005	-1.94211226E+001
   1.52540896E+003	1.96532514E+005	-1.94118916E+001
   1.52541020E+003	1.96532355E+005	-1.94029787E+001
   1.52541144E+003	1.96532195E+005	-1.93999465E+001
   1.52541268E+003	1.96532035E+005	-1.94008048E+001
   1.52541392E+003	1.96531876E+005	-1.94021539E+001
   1.52541515E+003	1.96531716E+005	-1.94048627E+001
   1.52541639E+003	1.96531556E+005	-1.94091437E+001
   1.52541763E+003	1.96531397E+005	-1.94094713E+001
   1.52541887E+003	1.96531237E+005	-1.94004907E+001
   1.52542011E+003	1.96531077E+005	-1.93856957E+001
   1.52542135E+003	1.96530918E+005	-1.93746246E+001
   1.52542259E+003	1.96530758E+005	-1.93724524E+001
   1.52542383E+003	1.96530598E+005	-1.93772238E+001
   1.52542507E+003	1.96530438E+005	-1.93857800E+001
   1.52542631E+003	1.96530279E+005	-1.93965554E+001
   1.52542755E+003	1.96530119E+005	-1.94069196E+001
   1.52542879E+003	1.96529959E+005	-1.94131090E+001
   1.52543003E+003	1.96529800E+005	-1.94142693E+001
   1.52543127E+003	1.96529640E+005	-1.94137964E+001
   1.52543251E+003	1.96529480E+005	-1.94151901E+001
   1.52543375E+003	1.96529321E+005	-1.94186137E+001
   1.52543499E+003	1.96529161E+005	-1.94220923E+001
   1.52543623E+003	1.96529001E+005	-1.94229513E+001
   1.52543747E+003	1.96528841E+005	-1.94189061E+001
   1.52543871E+003	1.96528682E+005	-1.94114794E+001
   1.52543995E+003	1.96528522E+005	-1.94058789E+001
   1.52544119E+003	1.96528362E+005	-1.94043662E+001
   1.52544242E+003	1.96528203E+005	-1.94038912E+001
   1.52544366E+003	1.96528043E+005	-1.94031118E+001
   1.52544490E+003	1.96527883E+005	-1.94054034E+001
   1.52544614E+003	1.96527724E+005	-1.94105795E+001
   1.52544738E+003	1.96527564E+005	-1.94114371E+001
   1.52544862E+003	1.96527404E+005	-1.94047098E+001
   1.52544986E+003	1.96527244E+005	-1.93979980E+001
   1.52545110E+003	1.96527085E+005	-1.93996256E+001
   1.52545234E+003	1.96526925E+005	-1.94088132E+001
   1.52545358E+003	1.96526765E+005	-1.94205598E+001
   1.52545482E+003	1.96526606E+005	-1.94318090E+001
   1.52545606E+003	1.96526446E+005	-1.94390639E+001
   1.52545730E+003	1.96526286E+005	-1.94388269E+001
   1.52545854E+003	1.96526127E+005	-1.94336105E+001
   1.52545978E+003	1.96525967E+005	-1.94305391E+001
   1.52546102E+003	1.96525807E+005	-1.94320754E+001
   1.52546226E+003	1.96525647E+005	-1.94338072E+001
   1.52546350E+003	1.96525488E+005	-1.94326246E+001
   1.52546474E+003	1.96525328E+005	-1.94307702E+001
   1.52546598E+003	1.96525168E+005	-1.94298246E+001
   1.52546722E+003	1.96525009E+005	-1.94273125E+001
   1.52546846E+003	1.96524849E+005	-1.94224707E+001
   1.52546970E+003	1.96524689E+005	-1.94196934E+001
   1.52547094E+003	1.96524530E+005	-1.94220811E+001
   1.52547217E+003	1.96524370E+005	-1.94257803E+001
   1.52547341E+003	1.96524210E+005	-1.94247507E+001
   1.52547465E+003	1.96524051E+005	-1.94186538E+001
   1.52547589E+003	1.96523891E+005	-1.94128510E+001
   1.52547713E+003	1.96523731E+005	-1.94110157E+001
   1.52547837E+003	1.96523571E+005	-1.94108340E+001
   1.52547961E+003	1.96523412E+005	-1.94083987E+001
   1.52548085E+003	1.96523252E+005	-1.94028983E+001
   1.52548209E+003	1.96523092E+005	-1.93959097E+001
   1.52548333E+003	1.96522933E+005	-1.93911557E+001
   1.52548457E+003	1.96522773E+005	-1.93934815E+001
   1.52548581E+003	1.96522613E+005	-1.94022363E+001
   1.52548705E+003	1.96522454E+005	-1.94094788E+001
   1.52548829E+003	1.96522294E+005	-1.94099264E+001
   1.52548953E+003	1.96522134E+005	-1.94072358E+001
