Acquired on 3/17/2019 at 11:27:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52517473E+003	1.96562697E+005	-1.95079777E+001
   1.52517596E+003	1.96562538E+005	-1.95175210E+001
   1.52517720E+003	1.96562378E+005	-1.95183308E+001
   1.52517844E+003	1.96562218E+005	-1.95136972E+001
   1.52517968E+003	1.96562059E+005	-1.95056314E+001
   1.52518092E+003	1.96561899E+005	-1.94926764E+001
   1.52518216E+003	1.96561739E+005	-1.94787284E+001
   1.52518340E+003	1.96561579E+005	-1.94739807E+001
   1.52518464E+003	1.96561420E+005	-1.94826151E+001
   1.52518588E+003	1.96561260E+005	-1.94952499E+001
   1.52518712E+003	1.96561100E+005	-1.94982142E+001
   1.52518836E+003	1.96560941E+005	-1.94890662E+001
   1.52518960E+003	1.96560781E+005	-1.94786838E+001
   1.52519083E+003	1.96560621E+005	-1.94773009E+001
   1.52519207E+003	1.96560462E+005	-1.94831746E+001
   1.52519331E+003	1.96560302E+005	-1.94867557E+001
   1.52519455E+003	1.96560142E+005	-1.94821596E+001
   1.52519579E+003	1.96559982E+005	-1.94719565E+001
   1.52519703E+003	1.96559823E+005	-1.94622149E+001
   1.52519827E+003	1.96559663E+005	-1.94562646E+001
   1.52519951E+003	1.96559503E+005	-1.94541968E+001
   1.52520075E+003	1.96559344E+005	-1.94549932E+001
   1.52520199E+003	1.96559184E+005	-1.94579493E+001
   1.52520323E+003	1.96559024E+005	-1.94639702E+001
   1.52520447E+003	1.96558865E+005	-1.94733782E+001
   1.52520570E+003	1.96558705E+005	-1.94818907E+001
   1.52520694E+003	1.96558545E+005	-1.94848141E+001
   1.52520818E+003	1.96558385E+005	-1.94850810E+001
   1.52520942E+003	1.96558226E+005	-1.94899152E+001
   1.52521066E+003	1.96558066E+005	-1.95011468E+001
   1.52521190E+003	1.96557906E+005	-1.95150070E+001
   1.52521314E+003	1.96557747E+005	-1.95280525E+001
   1.52521438E+003	1.96557587E+005	-1.95377847E+001
   1.52521562E+003	1.96557427E+005	-1.95404429E+001
   1.52521686E+003	1.96557268E+005	-1.95336661E+001
   1.52521810E+003	1.96557108E+005	-1.95212579E+001
   1.52521934E+003	1.96556948E+005	-1.95104229E+001
   1.52522058E+003	1.96556789E+005	-1.95030709E+001
   1.52522181E+003	1.96556629E+005	-1.94952955E+001
   1.52522305E+003	1.96556469E+005	-1.94863092E+001
   1.52522429E+003	1.96556309E+005	-1.94818150E+001
   1.52522553E+003	1.96556150E+005	-1.94874447E+001
   1.52522677E+003	1.96555990E+005	-1.95029780E+001
   1.52522801E+003	1.96555830E+005	-1.95228193E+001
   1.52522925E+003	1.96555671E+005	-1.95388244E+001
   1.52523049E+003	1.96555511E+005	-1.95443166E+001
   1.52523173E+003	1.96555351E+005	-1.95389740E+001
   1.52523297E+003	1.96555192E+005	-1.95286525E+001
   1.52523421E+003	1.96555032E+005	-1.95203309E+001
   1.52523545E+003	1.96554872E+005	-1.95182979E+001
   1.52523668E+003	1.96554712E+005	-1.95216074E+001
   1.52523792E+003	1.96554553E+005	-1.95243488E+001
   1.52523916E+003	1.96554393E+005	-1.95216734E+001
   1.52524040E+003	1.96554233E+005	-1.95150350E+001
   1.52524164E+003	1.96554074E+005	-1.95103737E+001
   1.52524288E+003	1.96553914E+005	-1.95121407E+001
   1.52524412E+003	1.96553754E+005	-1.95184744E+001
   1.52524536E+003	1.96553595E+005	-1.95219814E+001
   1.52524660E+003	1.96553435E+005	-1.95175176E+001
   1.52524784E+003	1.96553275E+005	-1.95089292E+001
   1.52524908E+003	1.96553115E+005	-1.95043357E+001
   1.52525032E+003	1.96552956E+005	-1.95052025E+001
   1.52525156E+003	1.96552796E+005	-1.95048392E+001
   1.52525280E+003	1.96552636E+005	-1.94980082E+001
   1.52525403E+003	1.96552477E+005	-1.94866517E+001
   1.52525527E+003	1.96552317E+005	-1.94740483E+001
   1.52525651E+003	1.96552157E+005	-1.94601222E+001
   1.52525775E+003	1.96551998E+005	-1.94470667E+001
   1.52525899E+003	1.96551838E+005	-1.94420516E+001
   1.52526023E+003	1.96551678E+005	-1.94489297E+001
