Acquired on 3/17/2019 at 11:32:23
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52507312E+003	1.96575793E+005	-1.94714166E+001
   1.52507436E+003	1.96575633E+005	-1.94840223E+001
   1.52507560E+003	1.96575473E+005	-1.94948610E+001
   1.52507684E+003	1.96575313E+005	-1.94975459E+001
   1.52507808E+003	1.96575154E+005	-1.94885715E+001
   1.52507932E+003	1.96574994E+005	-1.94704035E+001
   1.52508056E+003	1.96574834E+005	-1.94534937E+001
   1.52508180E+003	1.96574675E+005	-1.94496521E+001
   1.52508304E+003	1.96574515E+005	-1.94614943E+001
   1.52508427E+003	1.96574355E+005	-1.94799183E+001
   1.52508551E+003	1.96574196E+005	-1.94920839E+001
   1.52508675E+003	1.96574036E+005	-1.94922001E+001
   1.52508799E+003	1.96573876E+005	-1.94856629E+001
   1.52508923E+003	1.96573716E+005	-1.94811084E+001
   1.52509047E+003	1.96573557E+005	-1.94796123E+001
   1.52509171E+003	1.96573397E+005	-1.94763716E+001
   1.52509295E+003	1.96573237E+005	-1.94706341E+001
   1.52509419E+003	1.96573078E+005	-1.94672700E+001
   1.52509543E+003	1.96572918E+005	-1.94699233E+001
   1.52509666E+003	1.96572758E+005	-1.94774483E+001
   1.52509790E+003	1.96572599E+005	-1.94852662E+001
   1.52509914E+003	1.96572439E+005	-1.94892717E+001
   1.52510038E+003	1.96572279E+005	-1.94920730E+001
   1.52510162E+003	1.96572119E+005	-1.95030159E+001
   1.52510286E+003	1.96571960E+005	-1.95266576E+001
   1.52510410E+003	1.96571800E+005	-1.95528074E+001
   1.52510534E+003	1.96571640E+005	-1.95631153E+001
   1.52510658E+003	1.96571481E+005	-1.95490749E+001
   1.52510782E+003	1.96571321E+005	-1.95194983E+001
   1.52510905E+003	1.96571161E+005	-1.94899346E+001
   1.52511029E+003	1.96571002E+005	-1.94712387E+001
   1.52511153E+003	1.96570842E+005	-1.94664654E+001
   1.52511277E+003	1.96570682E+005	-1.94708902E+001
   1.52511401E+003	1.96570523E+005	-1.94763866E+001
   1.52511525E+003	1.96570363E+005	-1.94792812E+001
   1.52511649E+003	1.96570203E+005	-1.94816333E+001
   1.52511773E+003	1.96570043E+005	-1.94853523E+001
   1.52511897E+003	1.96569884E+005	-1.94894663E+001
   1.52512021E+003	1.96569724E+005	-1.94929967E+001
   1.52512145E+003	1.96569564E+005	-1.94966011E+001
   1.52512268E+003	1.96569405E+005	-1.95005565E+001
   1.52512392E+003	1.96569245E+005	-1.95032729E+001
   1.52512516E+003	1.96569085E+005	-1.95031207E+001
   1.52512640E+003	1.96568926E+005	-1.95005955E+001
   1.52512764E+003	1.96568766E+005	-1.94970369E+001
   1.52512888E+003	1.96568606E+005	-1.94935799E+001
   1.52513012E+003	1.96568446E+005	-1.94936773E+001
   1.52513136E+003	1.96568287E+005	-1.95017867E+001
   1.52513260E+003	1.96568127E+005	-1.95158064E+001
   1.52513384E+003	1.96567967E+005	-1.95258704E+001
   1.52513507E+003	1.96567808E+005	-1.95245949E+001
   1.52513631E+003	1.96567648E+005	-1.95151176E+001
   1.52513755E+003	1.96567488E+005	-1.95061789E+001
   1.52513879E+003	1.96567329E+005	-1.95018760E+001
   1.52514003E+003	1.96567169E+005	-1.94997990E+001
   1.52514127E+003	1.96567009E+005	-1.94978093E+001
   1.52514251E+003	1.96566849E+005	-1.94975632E+001
   1.52514375E+003	1.96566690E+005	-1.95011580E+001
   1.52514499E+003	1.96566530E+005	-1.95086151E+001
   1.52514623E+003	1.96566370E+005	-1.95191659E+001
   1.52514747E+003	1.96566211E+005	-1.95323357E+001
   1.52514870E+003	1.96566051E+005	-1.95460608E+001
   1.52514994E+003	1.96565891E+005	-1.95542643E+001
   1.52515118E+003	1.96565732E+005	-1.95498935E+001
   1.52515242E+003	1.96565572E+005	-1.95329221E+001
   1.52515366E+003	1.96565412E+005	-1.95127250E+001
   1.52515490E+003	1.96565252E+005	-1.94995673E+001
   1.52515614E+003	1.96565093E+005	-1.94954093E+001
   1.52515738E+003	1.96564933E+005	-1.94952441E+001
   1.52515862E+003	1.96564773E+005	-1.94954216E+001
   1.52515986E+003	1.96564614E+005	-1.94975490E+001
   1.52516110E+003	1.96564454E+005	-1.95048392E+001
   1.52516233E+003	1.96564294E+005	-1.95171416E+001
   1.52516357E+003	1.96564135E+005	-1.95298532E+001
   1.52516481E+003	1.96563975E+005	-1.95376004E+001
   1.52516605E+003	1.96563815E+005	-1.95394869E+001
   1.52516729E+003	1.96563656E+005	-1.95387930E+001
   1.52516853E+003	1.96563496E+005	-1.95374732E+001
   1.52516977E+003	1.96563336E+005	-1.95351024E+001
   1.52517101E+003	1.96563176E+005	-1.95332012E+001
   1.52517225E+003	1.96563017E+005	-1.95359218E+001
   1.52517349E+003	1.96562857E+005	-1.95435192E+001
   1.52517473E+003	1.96562697E+005	-1.95465881E+001
   1.52517596E+003	1.96562538E+005	-1.95339613E+001
   1.52517720E+003	1.96562378E+005	-1.95094968E+001
   1.52517844E+003	1.96562218E+005	-1.94922479E+001
   1.52517968E+003	1.96562059E+005	-1.94964027E+001
   1.52518092E+003	1.96561899E+005	-1.95188310E+001
   1.52518216E+003	1.96561739E+005	-1.95458410E+001
   1.52518340E+003	1.96561579E+005	-1.95642822E+001
   1.52518464E+003	1.96561420E+005	-1.95681038E+001
   1.52518588E+003	1.96561260E+005	-1.95604901E+001
   1.52518712E+003	1.96561100E+005	-1.95489133E+001
   1.52518836E+003	1.96560941E+005	-1.95377517E+001
   1.52518960E+003	1.96560781E+005	-1.95285846E+001
   1.52519083E+003	1.96560621E+005	-1.95240590E+001
   1.52519207E+003	1.96560462E+005	-1.95253898E+001
   1.52519331E+003	1.96560302E+005	-1.95286554E+001
   1.52519455E+003	1.96560142E+005	-1.95284588E+001
   1.52519579E+003	1.96559982E+005	-1.95250053E+001
   1.52519703E+003	1.96559823E+005	-1.95249042E+001
   1.52519827E+003	1.96559663E+005	-1.95315810E+001
   1.52519951E+003	1.96559503E+005	-1.95377076E+001
   1.52520075E+003	1.96559344E+005	-1.95350429E+001
   1.52520199E+003	1.96559184E+005	-1.95276306E+001
   1.52520323E+003	1.96559024E+005	-1.95251507E+001
   1.52520447E+003	1.96558865E+005	-1.95281501E+001
   1.52520570E+003	1.96558705E+005	-1.95295633E+001
   1.52520694E+003	1.96558545E+005	-1.95270812E+001
   1.52520818E+003	1.96558385E+005	-1.95247393E+001
   1.52520942E+003	1.96558226E+005	-1.95229160E+001
   1.52521066E+003	1.96558066E+005	-1.95153092E+001
   1.52521190E+003	1.96557906E+005	-1.94986756E+001
   1.52521314E+003	1.96557747E+005	-1.94790590E+001
   1.52521438E+003	1.96557587E+005	-1.94636277E+001
   1.52521562E+003	1.96557427E+005	-1.94521398E+001
   1.52521686E+003	1.96557268E+005	-1.94432444E+001
   1.52521810E+003	1.96557108E+005	-1.94433149E+001
   1.52521934E+003	1.96556948E+005	-1.94595467E+001
   1.52522058E+003	1.96556789E+005	-1.94883702E+001
   1.52522181E+003	1.96556629E+005	-1.95186028E+001
   1.52522305E+003	1.96556469E+005	-1.95418960E+001
   1.52522429E+003	1.96556309E+005	-1.95556401E+001
   1.52522553E+003	1.96556150E+005	-1.95609539E+001
   1.52522677E+003	1.96555990E+005	-1.95597381E+001
   1.52522801E+003	1.96555830E+005	-1.95509893E+001
   1.52522925E+003	1.96555671E+005	-1.95329004E+001
   1.52523049E+003	1.96555511E+005	-1.95097374E+001
   1.52523173E+003	1.96555351E+005	-1.94912809E+001
   1.52523297E+003	1.96555192E+005	-1.94841679E+001
   1.52523421E+003	1.96555032E+005	-1.94872143E+001
   1.52523545E+003	1.96554872E+005	-1.94950028E+001
   1.52523668E+003	1.96554712E+005	-1.95036632E+001
   1.52523792E+003	1.96554553E+005	-1.95129263E+001
   1.52523916E+003	1.96554393E+005	-1.95226253E+001
   1.52524040E+003	1.96554233E+005	-1.95285497E+001
   1.52524164E+003	1.96554074E+005	-1.95250969E+001
   1.52524288E+003	1.96553914E+005	-1.95115102E+001
   1.52524412E+003	1.96553754E+005	-1.94926960E+001
   1.52524536E+003	1.96553595E+005	-1.94763301E+001
   1.52524660E+003	1.96553435E+005	-1.94715393E+001
   1.52524784E+003	1.96553275E+005	-1.94852222E+001
   1.52524908E+003	1.96553115E+005	-1.95149353E+001
   1.52525032E+003	1.96552956E+005	-1.95479941E+001
   1.52525156E+003	1.96552796E+005	-1.95708318E+001
   1.52525280E+003	1.96552636E+005	-1.95793578E+001
   1.52525403E+003	1.96552477E+005	-1.95793996E+001
   1.52525527E+003	1.96552317E+005	-1.95775565E+001
   1.52525651E+003	1.96552157E+005	-1.95744379E+001
   1.52525775E+003	1.96551998E+005	-1.95662435E+001
   1.52525899E+003	1.96551838E+005	-1.95499366E+001
   1.52526023E+003	1.96551678E+005	-1.95292745E+001
   1.52526147E+003	1.96551518E+005	-1.95151287E+001
   1.52526271E+003	1.96551359E+005	-1.95149044E+001
   1.52526395E+003	1.96551199E+005	-1.95254550E+001
   1.52526519E+003	1.96551039E+005	-1.95396299E+001
   1.52526643E+003	1.96550880E+005	-1.95532649E+001
   1.52526767E+003	1.96550720E+005	-1.95633512E+001
   1.52526891E+003	1.96550560E+005	-1.95650056E+001
   1.52527014E+003	1.96550401E+005	-1.95546211E+001
   1.52527138E+003	1.96550241E+005	-1.95356869E+001
   1.52527262E+003	1.96550081E+005	-1.95177509E+001
   1.52527386E+003	1.96549922E+005	-1.95072186E+001
   1.52527510E+003	1.96549762E+005	-1.95019445E+001
   1.52527634E+003	1.96549602E+005	-1.94984144E+001
   1.52527758E+003	1.96549442E+005	-1.95007716E+001
   1.52527882E+003	1.96549283E+005	-1.95147474E+001
   1.52528006E+003	1.96549123E+005	-1.95340768E+001
   1.52528130E+003	1.96548963E+005	-1.95437049E+001
   1.52528254E+003	1.96548804E+005	-1.95376037E+001
   1.52528378E+003	1.96548644E+005	-1.95240625E+001
   1.52528502E+003	1.96548484E+005	-1.95128743E+001
   1.52528626E+003	1.96548325E+005	-1.95043368E+001
   1.52528749E+003	1.96548165E+005	-1.94919335E+001
   1.52528873E+003	1.96548005E+005	-1.94730814E+001
   1.52528997E+003	1.96547845E+005	-1.94539945E+001
   1.52529121E+003	1.96547686E+005	-1.94420463E+001
   1.52529245E+003	1.96547526E+005	-1.94375668E+001
   1.52529369E+003	1.96547366E+005	-1.94381964E+001
   1.52529493E+003	1.96547207E+005	-1.94475035E+001
   1.52529617E+003	1.96547047E+005	-1.94703846E+001
   1.52529741E+003	1.96546887E+005	-1.95001195E+001
   1.52529865E+003	1.96546728E+005	-1.95195807E+001
   1.52529989E+003	1.96546568E+005	-1.95185553E+001
   1.52530113E+003	1.96546408E+005	-1.95046023E+001
   1.52530237E+003	1.96546248E+005	-1.94949015E+001
   1.52530361E+003	1.96546089E+005	-1.95001668E+001
   1.52530485E+003	1.96545929E+005	-1.95173896E+001
   1.52530608E+003	1.96545769E+005	-1.95361466E+001
   1.52530732E+003	1.96545610E+005	-1.95490788E+001
   1.52530856E+003	1.96545450E+005	-1.95553821E+001
   1.52530980E+003	1.96545290E+005	-1.95570973E+001
   1.52531104E+003	1.96545131E+005	-1.95551965E+001
   1.52531228E+003	1.96544971E+005	-1.95489867E+001
   1.52531352E+003	1.96544811E+005	-1.95383344E+001
   1.52531476E+003	1.96544651E+005	-1.95249413E+001
   1.52531600E+003	1.96544492E+005	-1.95100041E+001
   1.52531724E+003	1.96544332E+005	-1.94948378E+001
   1.52531848E+003	1.96544172E+005	-1.94853402E+001
   1.52531972E+003	1.96544013E+005	-1.94876605E+001
   1.52532096E+003	1.96543853E+005	-1.94970827E+001
   1.52532220E+003	1.96543693E+005	-1.94989012E+001
   1.52532344E+003	1.96543534E+005	-1.94833413E+001
   1.52532468E+003	1.96543374E+005	-1.94557029E+001
   1.52532591E+003	1.96543214E+005	-1.94308494E+001
   1.52532715E+003	1.96543055E+005	-1.94220852E+001
   1.52532839E+003	1.96542895E+005	-1.94348897E+001
   1.52532963E+003	1.96542735E+005	-1.94634280E+001
   1.52533087E+003	1.96542575E+005	-1.94910445E+001
   1.52533211E+003	1.96542416E+005	-1.95016045E+001
   1.52533335E+003	1.96542256E+005	-1.94941171E+001
   1.52533459E+003	1.96542096E+005	-1.94823635E+001
   1.52533583E+003	1.96541937E+005	-1.94798228E+001
   1.52533707E+003	1.96541777E+005	-1.94892291E+001
   1.52533831E+003	1.96541617E+005	-1.95050237E+001
   1.52533955E+003	1.96541458E+005	-1.95208550E+001
   1.52534079E+003	1.96541298E+005	-1.95339100E+001
   1.52534203E+003	1.96541138E+005	-1.95424166E+001
   1.52534327E+003	1.96540978E+005	-1.95432137E+001
   1.52534451E+003	1.96540819E+005	-1.95377963E+001
   1.52534574E+003	1.96540659E+005	-1.95347359E+001
   1.52534698E+003	1.96540499E+005	-1.95386868E+001
   1.52534822E+003	1.96540340E+005	-1.95433380E+001
   1.52534946E+003	1.96540180E+005	-1.95394013E+001
   1.52535070E+003	1.96540020E+005	-1.95247980E+001
   1.52535194E+003	1.96539861E+005	-1.95063296E+001
   1.52535318E+003	1.96539701E+005	-1.94928123E+001
   1.52535442E+003	1.96539541E+005	-1.94865518E+001
   1.52535566E+003	1.96539381E+005	-1.94845592E+001
   1.52535690E+003	1.96539222E+005	-1.94871341E+001
   1.52535814E+003	1.96539062E+005	-1.94978169E+001
   1.52535938E+003	1.96538902E+005	-1.95143820E+001
   1.52536062E+003	1.96538743E+005	-1.95271115E+001
   1.52536186E+003	1.96538583E+005	-1.95279651E+001
   1.52536310E+003	1.96538423E+005	-1.95175400E+001
   1.52536434E+003	1.96538264E+005	-1.95028138E+001
   1.52536558E+003	1.96538104E+005	-1.94915338E+001
   1.52536682E+003	1.96537944E+005	-1.94884360E+001
   1.52536805E+003	1.96537785E+005	-1.94939648E+001
   1.52536929E+003	1.96537625E+005	-1.95055858E+001
   1.52537053E+003	1.96537465E+005	-1.95189007E+001
   1.52537177E+003	1.96537305E+005	-1.95269137E+001
   1.52537301E+003	1.96537146E+005	-1.95232274E+001
   1.52537425E+003	1.96536986E+005	-1.95099692E+001
   1.52537549E+003	1.96536826E+005	-1.94981060E+001
   1.52537673E+003	1.96536667E+005	-1.94960385E+001
   1.52537797E+003	1.96536507E+005	-1.95010283E+001
   1.52537921E+003	1.96536347E+005	-1.95030276E+001
   1.52538045E+003	1.96536188E+005	-1.94942816E+001
   1.52538169E+003	1.96536028E+005	-1.94758272E+001
   1.52538293E+003	1.96535868E+005	-1.94565074E+001
   1.52538417E+003	1.96535708E+005	-1.94447304E+001
   1.52538541E+003	1.96535549E+005	-1.94410166E+001
   1.52538665E+003	1.96535389E+005	-1.94402744E+001
   1.52538789E+003	1.96535229E+005	-1.94399849E+001
   1.52538913E+003	1.96535070E+005	-1.94417287E+001
   1.52539036E+003	1.96534910E+005	-1.94452305E+001
   1.52539160E+003	1.96534750E+005	-1.94472746E+001
   1.52539284E+003	1.96534591E+005	-1.94482421E+001
   1.52539408E+003	1.96534431E+005	-1.94532402E+001
   1.52539532E+003	1.96534271E+005	-1.94623133E+001
   1.52539656E+003	1.96534111E+005	-1.94658344E+001
   1.52539780E+003	1.96533952E+005	-1.94574890E+001
   1.52539904E+003	1.96533792E+005	-1.94469283E+001
   1.52540028E+003	1.96533632E+005	-1.94504128E+001
   1.52540152E+003	1.96533473E+005	-1.94710568E+001
   1.52540276E+003	1.96533313E+005	-1.94945262E+001
   1.52540400E+003	1.96533153E+005	-1.95049526E+001
   1.52540524E+003	1.96532994E+005	-1.95021816E+001
   1.52540648E+003	1.96532834E+005	-1.95000404E+001
   1.52540772E+003	1.96532674E+005	-1.95090136E+001
   1.52540896E+003	1.96532514E+005	-1.95257554E+001
   1.52541020E+003	1.96532355E+005	-1.95400028E+001
   1.52541144E+003	1.96532195E+005	-1.95463577E+001
   1.52541268E+003	1.96532035E+005	-1.95464731E+001
   1.52541392E+003	1.96531876E+005	-1.95447293E+001
   1.52541515E+003	1.96531716E+005	-1.95460098E+001
   1.52541639E+003	1.96531556E+005	-1.95533157E+001
   1.52541763E+003	1.96531397E+005	-1.95642345E+001
   1.52541887E+003	1.96531237E+005	-1.95734059E+001
   1.52542011E+003	1.96531077E+005	-1.95791142E+001
   1.52542135E+003	1.96530918E+005	-1.95835638E+001
   1.52542259E+003	1.96530758E+005	-1.95867080E+001
   1.52542383E+003	1.96530598E+005	-1.95833235E+001
   1.52542507E+003	1.96530438E+005	-1.95681392E+001
   1.52542631E+003	1.96530279E+005	-1.95435532E+001
   1.52542755E+003	1.96530119E+005	-1.95212645E+001
   1.52542879E+003	1.96529959E+005	-1.95146523E+001
   1.52543003E+003	1.96529800E+005	-1.95266936E+001
   1.52543127E+003	1.96529640E+005	-1.95457377E+001
   1.52543251E+003	1.96529480E+005	-1.95562463E+001
   1.52543375E+003	1.96529321E+005	-1.95517492E+001
   1.52543499E+003	1.96529161E+005	-1.95360681E+001
   1.52543623E+003	1.96529001E+005	-1.95180927E+001
   1.52543747E+003	1.96528841E+005	-1.95076569E+001
   1.52543871E+003	1.96528682E+005	-1.95110538E+001
   1.52543995E+003	1.96528522E+005	-1.95268846E+001
   1.52544119E+003	1.96528362E+005	-1.95464184E+001
   1.52544242E+003	1.96528203E+005	-1.95592277E+001
   1.52544366E+003	1.96528043E+005	-1.95609039E+001
   1.52544490E+003	1.96527883E+005	-1.95563511E+001
   1.52544614E+003	1.96527724E+005	-1.95525505E+001
   1.52544738E+003	1.96527564E+005	-1.95492912E+001
   1.52544862E+003	1.96527404E+005	-1.95436287E+001
   1.52544986E+003	1.96527244E+005	-1.95389545E+001
   1.52545110E+003	1.96527085E+005	-1.95398705E+001
   1.52545234E+003	1.96526925E+005	-1.95435047E+001
   1.52545358E+003	1.96526765E+005	-1.95431291E+001
   1.52545482E+003	1.96526606E+005	-1.95359588E+001
   1.52545606E+003	1.96526446E+005	-1.95248151E+001
   1.52545730E+003	1.96526286E+005	-1.95144719E+001
   1.52545854E+003	1.96526127E+005	-1.95083915E+001
   1.52545978E+003	1.96525967E+005	-1.95097494E+001
   1.52546102E+003	1.96525807E+005	-1.95209065E+001
   1.52546226E+003	1.96525647E+005	-1.95386587E+001
   1.52546350E+003	1.96525488E+005	-1.95546419E+001
   1.52546474E+003	1.96525328E+005	-1.95613728E+001
   1.52546598E+003	1.96525168E+005	-1.95553950E+001
   1.52546722E+003	1.96525009E+005	-1.95388322E+001
   1.52546846E+003	1.96524849E+005	-1.95204174E+001
   1.52546970E+003	1.96524689E+005	-1.95097174E+001
   1.52547094E+003	1.96524530E+005	-1.95092884E+001
   1.52547217E+003	1.96524370E+005	-1.95165658E+001
   1.52547341E+003	1.96524210E+005	-1.95312974E+001
   1.52547465E+003	1.96524051E+005	-1.95550422E+001
   1.52547589E+003	1.96523891E+005	-1.95832266E+001
   1.52547713E+003	1.96523731E+005	-1.96027646E+001
   1.52547837E+003	1.96523571E+005	-1.96012088E+001
   1.52547961E+003	1.96523412E+005	-1.95783153E+001
   1.52548085E+003	1.96523252E+005	-1.95467202E+001
   1.52548209E+003	1.96523092E+005	-1.95199335E+001
   1.52548333E+003	1.96522933E+005	-1.95015659E+001
   1.52548457E+003	1.96522773E+005	-1.94887466E+001
   1.52548581E+003	1.96522613E+005	-1.94818394E+001
   1.52548705E+003	1.96522454E+005	-1.94842496E+001
   1.52548829E+003	1.96522294E+005	-1.94945674E+001
   1.52548953E+003	1.96522134E+005	-1.95050210E+001
   1.52549077E+003	1.96521974E+005	-1.95076173E+001
   1.52549201E+003	1.96521815E+005	-1.94985621E+001
   1.52549325E+003	1.96521655E+005	-1.94794721E+001
   1.52549449E+003	1.96521495E+005	-1.94580719E+001
   1.52549573E+003	1.96521336E+005	-1.94451839E+001
   1.52549697E+003	1.96521176E+005	-1.94488166E+001
   1.52549821E+003	1.96521016E+005	-1.94693088E+001
   1.52549945E+003	1.96520857E+005	-1.94973300E+001
   1.52550069E+003	1.96520697E+005	-1.95189974E+001
   1.52550193E+003	1.96520537E+005	-1.95249450E+001
   1.52550317E+003	1.96520377E+005	-1.95149161E+001
   1.52550441E+003	1.96520218E+005	-1.94981287E+001
   1.52550565E+003	1.96520058E+005	-1.94879591E+001
   1.52550688E+003	1.96519898E+005	-1.94904042E+001
   1.52550812E+003	1.96519739E+005	-1.94999149E+001
   1.52550936E+003	1.96519579E+005	-1.95088601E+001
   1.52551060E+003	1.96519419E+005	-1.95149687E+001
   1.52551184E+003	1.96519260E+005	-1.95172893E+001
   1.52551308E+003	1.96519100E+005	-1.95137237E+001
   1.52551432E+003	1.96518940E+005	-1.95069310E+001
   1.52551556E+003	1.96518780E+005	-1.95047229E+001
   1.52551680E+003	1.96518621E+005	-1.95098962E+001
   1.52551804E+003	1.96518461E+005	-1.95149425E+001
   1.52551928E+003	1.96518301E+005	-1.95099363E+001
   1.52552052E+003	1.96518142E+005	-1.94932779E+001
   1.52552176E+003	1.96517982E+005	-1.94748377E+001
   1.52552300E+003	1.96517822E+005	-1.94687035E+001
   1.52552424E+003	1.96517663E+005	-1.94796181E+001
   1.52552548E+003	1.96517503E+005	-1.94989068E+001
   1.52552672E+003	1.96517343E+005	-1.95171063E+001
   1.52552796E+003	1.96517184E+005	-1.95335909E+001
   1.52552920E+003	1.96517024E+005	-1.95497014E+001
   1.52553044E+003	1.96516864E+005	-1.95611953E+001
   1.52553168E+003	1.96516704E+005	-1.95621019E+001
   1.52553292E+003	1.96516545E+005	-1.95498197E+001
   1.52553416E+003	1.96516385E+005	-1.95254791E+001
   1.52553540E+003	1.96516225E+005	-1.94960819E+001
   1.52553664E+003	1.96516066E+005	-1.94748172E+001
   1.52553788E+003	1.96515906E+005	-1.94715432E+001
   1.52553912E+003	1.96515746E+005	-1.94834962E+001
   1.52554036E+003	1.96515587E+005	-1.94989545E+001
   1.52554160E+003	1.96515427E+005	-1.95081293E+001
   1.52554284E+003	1.96515267E+005	-1.95099518E+001
   1.52554408E+003	1.96515107E+005	-1.95105290E+001
   1.52554532E+003	1.96514948E+005	-1.95137208E+001
   1.52554656E+003	1.96514788E+005	-1.95135274E+001
   1.52554780E+003	1.96514628E+005	-1.95008788E+001
   1.52554903E+003	1.96514469E+005	-1.94774961E+001
   1.52555027E+003	1.96514309E+005	-1.94572813E+001
   1.52555151E+003	1.96514149E+005	-1.94546913E+001
   1.52555275E+003	1.96513990E+005	-1.94742513E+001
   1.52555399E+003	1.96513830E+005	-1.95066235E+001
   1.52555523E+003	1.96513670E+005	-1.95332974E+001
   1.52555647E+003	1.96513510E+005	-1.95424375E+001
   1.52555771E+003	1.96513351E+005	-1.95401122E+001
   1.52555895E+003	1.96513191E+005	-1.95385843E+001
   1.52556019E+003	1.96513031E+005	-1.95380827E+001
   1.52556143E+003	1.96512872E+005	-1.95291631E+001
   1.52556267E+003	1.96512712E+005	-1.95092841E+001
   1.52556391E+003	1.96512552E+005	-1.94885725E+001
   1.52556515E+003	1.96512393E+005	-1.94788456E+001
   1.52556639E+003	1.96512233E+005	-1.94822448E+001
   1.52556763E+003	1.96512073E+005	-1.94927351E+001
   1.52556887E+003	1.96511914E+005	-1.95046822E+001
   1.52557011E+003	1.96511754E+005	-1.95163190E+001
   1.52557135E+003	1.96511594E+005	-1.95263270E+001
   1.52557259E+003	1.96511434E+005	-1.95310030E+001
   1.52557383E+003	1.96511275E+005	-1.95276828E+001
   1.52557507E+003	1.96511115E+005	-1.95183427E+001
   1.52557631E+003	1.96510955E+005	-1.95063041E+001
   1.52557755E+003	1.96510796E+005	-1.94934475E+001
   1.52557879E+003	1.96510636E+005	-1.94813949E+001
   1.52558003E+003	1.96510476E+005	-1.94698927E+001
   1.52558127E+003	1.96510317E+005	-1.94576868E+001
   1.52558251E+003	1.96510157E+005	-1.94493933E+001
